name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,relpos1,relpos2,length1,length2,minleft1,maxright1,minleft2,maxright2
VC0327,CDS,NC_002505,VqmR,sRNA,NC_002506,274,3,1.0805585085731066e-239,5.083048526688072e-236,2,+,339968,340010,1031537,1031572,+,0.4516,0.1006,42,36,339778,340146,1031439,1031589
VC2135,CDS,NC_002505,VC2136,CDS,NC_002505,273,8,2.696245751072802e-287,1.7958786245784955e-283,2,-,2289148,2289200,2290674,2290717,-,0.6946,0.4575,52,43,2288697,2290051,2290150,2291208
VCA1071,CDS,NC_002506,VCA1073,CDS,NC_002506,273,11,5.304991655396896e-193,1.7985713938706085e-189,2,-,1022035,1022076,1024406,1024442,-,0.4929,0.7179,41,37,1021287,1022791,1023555,1026654
VC1832,CDS,NC_002505,Vcr078,sRNA,NC_002505,272,1,1.6938943577025857e-158,4.152827549826188e-155,2,+,1974282,1974313,2332954,2333010,-,0.3472,0.4978,31,56,1974010,1974418,2332926,2333096
VC1085,CDS,NC_002505,VC1084,CDS,NC_002505,271,7,0.0,0.0,2,+,1152187,1152238,1150854,1150894,+,0.3358,0.3143,51,40,1151330,1152643,1149984,1151320
VC1439,CDS,NC_002505,VC1442,CDS,NC_002505,269,5,0.0,0.0,2,-,1536918,1536956,1538705,1538740,-,0.398,0.572,38,35,1536321,1537325,1538120,1539568
VCA0191,CDS,NC_002506,VCA0189,CDS,NC_002506,269,1,0.0,0.0,2,+,207756,207801,206127,206165,+,0.5556,0.446,46,38,207079,208596,205594,206623
VC2724,CDS,NC_002505,VC2725,CDS,NC_002505,268,2,2.022892205524808e-293,1.3841272117720678e-289,2,-,2897858,2897894,2899050,2899101,-,0.618,0.2414,37,52,2897649,2898174,2898281,2899392
VC2656,CDS,NC_002505,VC2657,CDS,NC_002505,267,8,1.6050892301502593e-237,7.457274287152737e-234,2,+,2827453,2827524,2828955,2828993,+,0.6121,0.4279,72,39,2826731,2828408,2828551,2829335
VC2063,CDS,NC_002505,VqmR,sRNA,NC_002506,267,4,5.2882976486422645e-62,3.544313149366735e-59,2,-,2219315,2219362,1031530,1031565,+,0.283,0.1473,48,36,2217673,2219982,1031471,1031589
VC2063,CDS,NC_002505,VC2062,CDS,NC_002505,266,10,1.9221560613000403e-180,5.904981103337885e-177,2,-,2218788,2218830,2217040,2217074,-,0.5062,0.4621,42,34,2217595,2220006,2216446,2217626
VC0254,CDS,NC_002505,VC0252,CDS,NC_002505,265,6,1.513094441785553e-236,6.860470464350032e-233,2,+,261384,261424,260049,260083,+,0.4749,0.5673,40,35,260952,261901,259823,260412
VC2576,CDS,NC_002505,VC2577,CDS,NC_002505,263,4,0.0,0.0,2,-,2754498,2754564,2755822,2755857,-,0.8192,0.4336,67,36,2754222,2755608,2755586,2756042
VCA1089,CDS,NC_002506,VCA1091,CDS,NC_002506,256,8,8.19228401031259e-259,4.601465314762554e-255,2,-,1045225,1045264,1046798,1046835,-,0.5072,0.4626,40,37,1044688,1045764,1046417,1047232
VC2582,CDS,NC_002505,VC2579,CDS,NC_002505,254,8,0.0,0.0,2,-,2757786,2757820,2756640,2756679,-,0.6885,0.1169,35,40,2757665,2758091,2756221,2756761
VC1874,CDS,NC_002505,VC1873,CDS,NC_002505,253,7,1.4585593977939446e-102,1.8296533725776687e-99,2,+,2019268,2019313,2017755,2017787,+,0.3867,0.4071,45,32,2018305,2019865,2017024,2018326
VC0251,CDS,NC_002505,VC0254,CDS,NC_002505,252,11,2.217914474294343e-110,3.024138439583349e-107,2,+,258836,258885,261168,261215,+,0.3763,0.6255,49,47,257284,259790,260781,261930
VC0406,CDS,NC_002505,VC0408,CDS,NC_002505,250,4,5.649657836154183e-144,1.161815087068477e-140,2,+,433666,433712,435042,435076,+,0.5451,0.5874,47,34,433125,434267,434808,435453
VC2618,CDS,NC_002505,VC2617,CDS,NC_002505,249,6,1.2211319869604309e-268,7.180399184732056e-265,2,-,2787216,2787260,2785820,2785859,-,0.4316,0.5183,44,40,2786506,2787757,2785350,2786378
VC2363,CDS,NC_002505,VC2364,CDS,NC_002505,247,5,0.0,0.0,2,-,2519493,2519534,2521300,2521336,-,0.3515,0.3958,41,37,2518951,2519854,2520030,2522299
VC0190,CDS,NC_002505,VC0188,CDS,NC_002505,244,3,0.0,0.0,2,+,194616,194663,193077,193115,+,0.8144,0.4703,48,39,194194,196077,192041,194074
VC1513,CDS,NC_002505,VC1511,CDS,NC_002505,242,7,0.0,0.0,2,-,1626010,1626062,1623777,1623815,-,0.636,0.4987,53,39,1624957,1627849,1623268,1624349
VC2598,CDS,NC_002505,VC2599,CDS,NC_002505,242,10,2.387607985397978e-191,7.881776702849628e-188,2,-,2765511,2765557,2767363,2767409,-,0.6505,0.4294,46,47,2765231,2766008,2766288,2768480
VC2206,3UTR,NC_002505,VC2207,CDS,NC_002505,241,9,0.0,0.0,2,-,2350864,2350899,2351943,2351980,-,0.3823,0.0534,36,38,2350783,2350924,2351432,2352010
VCA0116,CDS,NC_002506,VCA0114,CDS,NC_002506,241,3,7.476948461403663e-240,3.5393475749797316e-236,2,+,127221,127295,124886,124921,+,0.6,0.3407,74,35,126161,128805,124031,125387
VC2364,CDS,NC_002505,VC2363,CDS,NC_002505,241,7,4.2083915e-316,3.36964563352e-312,2,-,2521267,2521342,2519481,2519515,-,0.4241,0.3285,76,34,2519829,2522320,2518941,2519852
VC0179,CDS,NC_002505,VC0180,CDS,NC_002505,239,6,1.907284787239872e-255,1.0327535478705222e-251,2,+,180972,181026,182603,182639,+,0.5771,0.4827,54,37,180414,181749,181722,183493
VCA0690,CDS,NC_002506,VCA0688,CDS,NC_002506,238,13,3.5948833070780864e-97,4.1498572016700265e-94,2,-,628706,628754,626755,626791,-,0.5,0.4946,49,36,628074,629319,625878,627629
VC0188,CDS,NC_002505,VC0190,CDS,NC_002505,238,3,0.0,0.0,2,+,193042,193088,194681,194715,+,0.506,0.7689,46,34,192045,194078,194198,196135
VC2758,CDS,NC_002505,VC2759,CDS,NC_002505,237,5,0.0,0.0,2,+,2943473,2943541,2945232,2945273,+,0.4697,0.3515,69,41,2942387,2944493,2944544,2945699
VC2062,CDS,NC_002505,VC2063,CDS,NC_002505,237,7,1.0313305451544097e-149,2.2499596854005574e-146,2,-,2216946,2216992,2218594,2218639,-,0.5751,0.5696,47,45,2216455,2217624,2217599,2219987
VC2766,CDS,NC_002505,VC2769,CDS,NC_002505,236,3,0.0,0.0,2,-,2953693,2953732,2955161,2955197,-,0.2245,0.7055,40,37,2952501,2954060,2955110,2955380
VC1279:VC1281,IGR,NC_002505,VC1279,CDS,NC_002505,234,9,1.3818733904397568e-294,9.54196253836179e-291,2,+,1355877,1355925,1354302,1354354,+,0.6678,0.5352,48,53,1355390,1356860,1353602,1355218
VCA0768,CDS,NC_002506,VCA0769,CDS,NC_002506,233,2,0.0,0.0,2,-,711854,711896,713118,713155,-,0.6809,0.3113,42,37,711462,712307,712734,713369
VC2136,CDS,NC_002505,VC2135,CDS,NC_002505,232,4,1.3259951526479645e-227,5.802423730327056e-224,2,-,2290640,2290697,2289190,2289226,-,0.5306,0.6404,58,36,2290127,2291219,2288711,2290161
Vcr078,sRNA,NC_002505,VCA0051,CDS,NC_002506,229,4,1.295650448789189e-6,0.00010356603531578453,2,-,2332955,2332993,58923,58963,-,0.8156,0.4622,38,40,2332935,2333034,58282,59671
VCA1092,CDS,NC_002506,VCA1093,CDS,NC_002506,229,6,1.2173367613477637e-119,1.881385215836142e-116,2,-,1047832,1047893,1049491,1049525,-,0.7062,0.4758,61,35,1047230,1049081,1049261,1049756
VC0180,CDS,NC_002505,VC0179,CDS,NC_002505,229,13,1.8717241241583027e-240,8.91621848524283e-237,2,+,182557,182607,180988,181021,+,0.5292,0.5401,50,33,181716,183490,180442,181744
VC0768,CDS,NC_002505,VC0767,CDS,NC_002505,228,7,0.0,0.0,2,+,822310,822364,820656,820699,+,0.5348,0.5319,55,44,821604,823152,820008,821415
VCA1045,CDS,NC_002506,VCA1046,CDS,NC_002506,228,15,7.554681108398686e-279,4.9444073996885334e-275,2,+,995644,995689,997583,997624,+,0.6083,0.3995,45,41,994862,996715,996945,998106
VC1094,CDS,NC_002505,VC1092,CDS,NC_002505,227,1,0.0,0.0,2,+,1162766,1162810,1160971,1161004,+,0.5298,0.3955,45,34,1162282,1163281,1160456,1161379
VCA0189,CDS,NC_002506,VCA0191,CDS,NC_002506,224,3,1.5208751697097767e-271,9.231405652079936e-268,2,+,206072,206122,207712,207752,+,0.5385,0.5582,51,41,205594,206628,207085,208579
VC2656,CDS,NC_002505,VC2659,CDS,NC_002505,224,1,9.467073392380022e-217,3.851589256292857e-213,2,+,2827879,2827928,2829894,2829929,+,0.3765,0.3771,50,35,2826737,2828558,2829680,2830087
VCA1094,CDS,NC_002506,VCA1095,CDS,NC_002506,223,6,7.088646943099502e-141,1.418964245999616e-137,2,-,1049994,1050031,1051508,1051572,-,0.5214,0.4011,38,64,1049724,1050294,1050273,1052464
VC1757,CDS,NC_002505,VC1756,CDS,NC_002505,222,7,0.0,0.0,2,+,1893810,1893907,1891917,1891956,+,0.5475,0.4324,98,40,1892537,1895456,1891338,1892435
VC0408,CDS,NC_002505,VC0406,CDS,NC_002505,222,4,1.4929781023182593e-117,2.2518986645297585e-114,2,+,435072,435113,433696,433732,+,0.5943,0.4911,42,36,434810,435455,433100,434299
VC0402,CDS,NC_002505,VC0404,CDS,NC_002505,222,13,1.624146604802035e-107,2.1446001102408345e-104,2,+,428845,428885,430742,430776,+,0.3217,0.5199,40,34,427705,429397,430216,431382
VC2738,CDS,NC_002505,VCA0205,3UTR,NC_002506,221,3,5.991202621368111e-69,4.57797828323433e-66,2,+,2910794,2910855,222266,222299,-,0.5211,0.1251,61,33,2910036,2911531,222261,222315
VC1340,CDS,NC_002505,VC1338,CDS,NC_002505,221,9,3.2675642752345926e-293,2.215629359979002e-289,2,+,1426543,1426581,1423673,1423708,+,0.6305,0.3602,39,35,1425839,1427702,1422056,1424664
VC0412,CDS,NC_002505,VC0414,CDS,NC_002505,220,10,2.730512839154279e-157,6.565923773014901e-154,2,+,437425,437469,439417,439457,+,0.5369,0.6731,44,40,437053,437844,438261,441985
Vcr089,sRNA,NC_002505,Vcr036,sRNA,NC_002505,220,16,1.3611960067006162e-164,3.5085992480248367e-161,2,-,2812106,2812134,840386,840427,-,0.8324,0.4633,28,41,2812086,2812166,840377,840488
VC0404,CDS,NC_002505,VC0403,CDS,NC_002505,219,9,3.243374098740479e-110,4.4143611795434266e-107,2,+,430999,431052,429770,429804,+,0.3288,0.5107,53,35,430459,431382,429387,430229
VC2658,CDS,NC_002505,VC2656,CDS,NC_002505,219,5,4.706712783128384e-225,2.0014298925341774e-221,2,+,2829496,2829535,2827755,2827788,+,0.5412,0.4265,39,34,2829303,2829713,2826782,2828571
VC0402,CDS,NC_002505,VC0403,CDS,NC_002505,219,15,5.388056600925751e-163,1.3700499124897875e-159,2,+,428365,428412,429800,429833,+,0.6079,0.4759,48,34,427688,429217,429389,430229
VC0411,CDS,NC_002505,VC0409,CDS,NC_002505,218,3,9.273748792106194e-190,3.034753650922908e-186,2,+,436711,436748,435525,435561,+,0.5858,0.7907,38,36,436500,437067,435420,436021
VC0179,CDS,NC_002505,VC0178,CDS,NC_002505,217,5,2.8267597512395948e-227,1.229812058132507e-223,2,+,181012,181065,179658,179691,+,0.5468,0.6688,53,33,180444,181744,179321,180399
VC0415,CDS,NC_002505,VC0414,CDS,NC_002505,217,4,9.504622491702464e-161,2.3609576374562106e-157,2,+,442798,442847,440940,440972,+,0.3834,0.2699,50,32,442170,443216,438345,441992
VC1972,CDS,NC_002505,VC1971,CDS,NC_002505,217,1,0.0,0.0,2,-,2123832,2123880,2122461,2122502,-,0.4273,0.5469,48,42,2123261,2124274,2121857,2123226
VCA0114,CDS,NC_002506,VCA0116,CDS,NC_002506,216,7,1.095787116228578e-204,4.165402282651618e-201,2,+,124840,124884,127249,127286,+,0.4011,0.5752,44,38,124021,125377,126155,128802
VC1410,CDS,NC_002505,VC1411,CDS,NC_002505,216,7,4.415210190726016e-301,3.195317332789317e-297,2,+,1503597,1503640,1505053,1505089,+,0.5612,0.4802,44,37,1503051,1504309,1504292,1505827
VC0414,CDS,NC_002505,VC0412,CDS,NC_002505,215,12,1.0728026257994274e-151,2.4102992845405016e-148,2,+,439567,439611,437468,437502,+,0.6437,0.4373,44,35,438250,441964,437058,437831
VC1087,CDS,NC_002505,VC1086,CDS,NC_002505,214,5,6.927639259673161e-247,3.5230556263441234e-243,2,+,1154863,1154906,1153242,1153277,+,0.545,0.5948,44,35,1154235,1155599,1152629,1154123
VC2128,CDS,NC_002505,VC2127,CDS,NC_002505,214,8,9.019259012251859e-204,3.36058930290417e-200,2,-,2281802,2281860,2280317,2280351,-,0.4371,0.5494,59,34,2280803,2282709,2280107,2280638
VC1411,CDS,NC_002505,VC1410,CDS,NC_002505,214,2,2.2306029265094418e-297,1.583843816652796e-293,2,+,1505124,1505192,1503614,1503662,+,0.4577,0.5074,68,49,1504269,1505844,1503059,1504300
Vcr229,sRNA,NC_002506,Vssrna24,sRNA,NC_002505,213,2,8.397262294907772e-247,4.241772786962288e-243,2,+,897569,897615,106499,106533,+,0.785,0.0638,47,34,897526,897723,106481,106538
VrrA,sRNA,NC_002505,Vcr036,sRNA,NC_002505,211,12,7.442495042596137e-101,9.123177697532892e-98,2,+,1878716,1878755,840383,840421,-,0.7686,0.5373,40,38,1878683,1878824,840377,840467
Vcr203,sRNA,NC_002505,VC2033,3UTR,NC_002505,211,4,1.3431528574508162e-114,1.9366488772502757e-111,2,+,606836,606867,2187567,2187596,-,0.867,0.083,32,29,606793,606926,2187551,2187633
FlaX,sRNA,NC_002505,VC2545,3UTR,NC_002505,209,3,3.0061104492751213e-189,9.752431293961925e-186,2,-,2334545,2334588,2726616,2726647,+,0.5399,0.5967,44,32,2334424,2334690,2726606,2726658
VC2616,CDS,NC_002505,VC2617,CDS,NC_002505,207,3,5.202410596625194e-188,1.652160484220648e-184,2,-,2784487,2784536,2785904,2785938,-,0.5979,0.4414,49,35,2783911,2785261,2785355,2786403
VC2207,CDS,NC_002505,FlaX,sRNA,NC_002505,206,1,1.4668436593441936e-84,1.4263917499014265e-81,2,-,2351868,2351902,2334481,2334519,-,0.2214,0.6365,35,39,2351329,2352037,2334422,2334693
VC2759,CDS,NC_002505,VC2758,CDS,NC_002505,205,2,9.128397045905047e-304,6.870533678585663e-300,2,+,2945242,2945284,2943477,2943516,+,0.3783,0.4496,43,40,2944491,2945679,2942329,2944501
VCA0119,CDS,NC_002506,VCA0117,CDS,NC_002506,205,10,2.301183478600026e-251,1.1862994870450017e-247,2,+,131596,131635,129633,129671,+,0.6083,0.4463,39,38,131019,132468,128795,130330
Vcr076,sRNA,NC_002505,VC2627,CDS,NC_002505,204,4,0.0,0.0,2,-,2266060,2266100,2798589,2798620,-,0.6307,0.454,41,31,2266014,2266135,2798588,2798635
VC0028,CDS,NC_002505,VC0027,CDS,NC_002505,203,9,4.747568182919134e-258,2.6468747634925936e-254,2,-,25645,25717,23925,23967,-,0.5366,0.5359,72,42,24803,26659,23241,24803
VC2607,CDS,NC_002505,VC2606,CDS,NC_002505,200,1,7.5014286e-316,5.943144986047e-312,2,-,2776985,2777027,2775603,2775650,-,0.3616,0.5425,42,48,2776605,2777221,2774869,2776359
VC1511,CDS,NC_002505,VC1513,CDS,NC_002505,199,3,6.784365617962593e-271,4.085029363350108e-267,2,-,1623806,1623853,1626077,1626116,-,0.5078,0.5988,48,39,1623273,1624365,1624950,1627822
VC1316:VC1321,IGR,NC_002505,VC1315,CDS,NC_002505,198,5,4.827886705831257e-274,2.978469728342151e-270,2,+,1400993,1401040,1399351,1399388,+,0.8865,0.3409,48,38,1400532,1402972,1398509,1399836
VC1455:VC1464,IGR,NC_002505,VC1464:VC1470,IGR,NC_002505,197,87,9.040344058289606e-295,6.300240886288855e-291,2,+,1566691,1566735,1573761,1573803,+,0.9711,0.9002,44,43,1566501,1567157,1573429,1574689
VC1085,CDS,NC_002505,VC1086,CDS,NC_002505,197,7,7.9596692484799275e-205,3.0565739072523775e-201,2,+,1151871,1151939,1153372,1153406,+,0.5778,0.5148,68,34,1151308,1152605,1152609,1154234
VC0410,CDS,NC_002505,VC0412,CDS,NC_002505,197,3,2.2344651530312335e-165,5.819312698113228e-162,2,+,436303,436340,437516,437552,+,0.4227,0.3719,37,36,436009,436504,437182,437835
VCA1091,CDS,NC_002506,VCA1089,CDS,NC_002506,196,10,1.3214046196439446e-175,3.8252376692235115e-172,2,-,1046754,1046791,1045282,1045319,-,0.5593,0.4161,38,38,1046406,1047252,1044685,1045752
VC0130,CDS,NC_002505,VC0130:VC0136,IGR,NC_002505,196,5,3.0072394895095973e-278,1.9512188258421088e-274,2,+,125146,125223,127226,127261,+,0.4477,0.8191,77,36,123758,126280,126503,129805
VC0403,CDS,NC_002505,VC0402,CDS,NC_002505,195,3,6.763338229399216e-136,1.2758045952502424e-132,2,+,429826,429865,428389,428429,+,0.4841,0.5697,39,41,429368,430201,427694,429216
VC1756,CDS,NC_002505,VC1757,CDS,NC_002505,195,2,0.0,0.0,2,+,1891942,1891990,1893846,1893890,+,0.4457,0.5213,48,44,1891328,1892445,1892507,1895365
VC2659,CDS,NC_002505,VC2656,CDS,NC_002505,194,4,9.933912797613573e-176,2.886798894474071e-172,2,+,2829859,2829898,2827854,2827890,+,0.5539,0.3705,39,36,2829689,2830087,2826756,2828572
VC2617,CDS,NC_002505,VC2618,CDS,NC_002505,194,9,3.350962661240575e-188,1.0686944075406886e-184,2,-,2785832,2785883,2787329,2787365,-,0.5453,0.3082,52,37,2785346,2786393,2786651,2787750
VCA0688,CDS,NC_002506,VCA0689,CDS,NC_002506,193,5,1.5244828381884564e-174,4.379426070903559e-171,2,-,626380,626433,627843,627873,-,0.7258,0.5776,54,31,625877,627585,627718,628097
VC2133,CDS,NC_002505,VC2132,CDS,NC_002505,192,5,1.4709892352583963e-147,3.163278293895452e-144,2,-,2287376,2287421,2285867,2285905,-,0.5337,0.6359,46,39,2286575,2288323,2285508,2286566
VC2767,CDS,NC_002505,VC2769,CDS,NC_002505,191,3,2.7132678249063216e-280,1.791363679609533e-276,2,-,2954098,2954140,2955204,2955239,-,0.8709,0.5437,42,35,2954017,2954461,2955113,2955387
VC0028,CDS,NC_002505,VC0029,CDS,NC_002505,191,5,5.282201934400637e-225,2.23352567243613e-221,2,-,25555,25609,27169,27208,-,0.5854,0.4102,55,40,24794,26520,26627,27612
VC2142,5UTR,NC_002505,VC2187,5UTR,NC_002505,191,0,2.3981914331539333e-17,4.9629111166358914e-15,2,-,2297453,2297496,2334142,2334177,-,0.6241,0.6976,43,35,2297425,2297500,2334105,2334189
VC1340,CDS,NC_002505,VC1339,CDS,NC_002505,191,7,5.826009296127431e-276,3.6848529636779764e-272,2,+,1426760,1426813,1425164,1425203,+,0.516,0.5444,53,39,1425852,1427755,1424646,1425821
VC0402,CDS,NC_002505,VC0405,CDS,NC_002505,191,8,3.8509935544234355e-48,1.974434300888672e-45,2,+,428802,428842,432099,432159,+,0.3478,0.5451,41,60,427695,429398,431375,433121
VC2577,CDS,NC_002505,VC2576,CDS,NC_002505,189,6,3.333031885121034e-213,1.320327954471459e-209,2,-,2755788,2755831,2754449,2754495,-,0.593,0.8211,44,47,2755585,2756037,2754223,2755559
VC1338,CDS,NC_002505,VC1337,CDS,NC_002505,189,2,1.4419153213618825e-224,6.062931710612445e-221,2,+,1423069,1423112,1421275,1421309,+,0.6054,0.5608,44,35,1422041,1424656,1420796,1421950
VC1338,CDS,NC_002505,VC1340,CDS,NC_002505,189,8,2.2629814268874079e-237,1.04493514469567e-233,2,+,1423690,1423746,1426532,1426571,+,0.3672,0.6156,57,40,1422040,1424656,1425837,1427731
VC1339,CDS,NC_002505,VC1340,CDS,NC_002505,189,10,3.707389959154158e-272,2.2686061704936364e-268,2,+,1425105,1425163,1426712,1426745,+,0.6257,0.524,58,34,1424636,1425856,1425888,1427692
VC1872,CDS,NC_002505,VC1874,3UTR,NC_002505,188,5,4.331477971285641e-95,4.917207469800896e-92,2,+,2015428,2015477,2019887,2019921,+,0.755,0.5173,50,34,2014933,2016877,2019850,2019936
VC0027,CDS,NC_002505,VC0028,CDS,NC_002505,187,7,8.299632547069195e-231,3.6745646674790384e-227,2,-,24021,24079,25721,25754,-,0.5004,0.4772,59,33,23263,24796,24810,26651
VC1084,CDS,NC_002505,VC1085,CDS,NC_002505,187,4,4.53762896705361e-208,1.7604480052565643e-204,2,+,1150736,1150788,1152140,1152175,+,0.4344,0.3447,53,35,1149998,1151329,1151325,1152637
VC2127,CDS,NC_002505,VC2128,CDS,NC_002505,187,6,3.843894887894149e-167,1.0187065869182996e-163,2,-,2280348,2280387,2281882,2281928,-,0.555,0.3749,39,46,2280100,2280639,2280977,2282678
VC2617,CDS,NC_002505,VC2616,CDS,NC_002505,187,7,8.31288634390421e-162,2.0995756614668535e-158,2,-,2785870,2785918,2784481,2784523,-,0.5078,0.5731,48,43,2785346,2786409,2783909,2785275
VC0414,CDS,NC_002505,VC0415,CDS,NC_002505,186,8,4.13439838289101e-126,6.899724201496304e-123,2,+,440809,440860,442800,442845,+,0.3133,0.3379,52,45,438350,441986,442173,443216
VCA0115,CDS,NC_002506,VCA0116,CDS,NC_002506,186,5,2.8111791143635194e-197,1.0123674719240549e-193,2,+,125753,125795,127613,127664,+,0.5158,0.4302,42,52,125366,126145,126168,128797
VC0349,CDS,NC_002505,VC0348,CDS,NC_002505,185,5,4.927279503767209e-197,1.765972169003766e-193,2,+,372471,372519,371063,371102,+,0.4172,0.4896,48,40,371752,372982,370426,371756
VqmR,sRNA,NC_002506,VC0249,CDS,NC_002505,185,2,2.1150570389028989e-13,3.493325116557958e-11,2,+,1031493,1031533,255711,255744,+,0.6304,0.299,41,34,1031439,1031587,254749,256160
Vcr017,sRNA,NC_002505,Vcr069:VC1803,IGR,NC_002505,184,21,1.3406102313163478e-112,1.8895449319314716e-109,2,-,350322,350356,1944189,1944222,+,0.4826,0.7033,35,33,350276,350368,1944153,1944272
VC0130:VC0136,IGR,NC_002505,VC0130,CDS,NC_002505,184,6,7.335255277357697e-256,4.029866102758874e-252,2,+,127089,127148,125140,125188,+,0.8605,0.4309,59,49,126490,129951,123764,126266
VCA0013,CDS,NC_002506,VCA0014,CDS,NC_002506,184,6,1.614694565764972e-304,1.2275837761574093e-300,2,+,13567,13628,15825,15863,+,0.4713,0.5166,61,39,12386,14679,14811,16968
VC0178,CDS,NC_002505,VC0179,CDS,NC_002505,183,2,3.539121814804293e-178,1.0487156415439074e-174,2,+,179704,179742,181051,181087,+,0.6562,0.49,39,36,179326,180419,180411,181745
VC2132,CDS,NC_002505,VC2133,CDS,NC_002505,182,6,7.084893809981178e-136,1.3331201876378458e-132,2,-,2285830,2285875,2287431,2287466,-,0.7081,0.4821,46,35,2285527,2286552,2286596,2288323
VCA0769,CDS,NC_002506,VCA0768,CDS,NC_002506,182,5,3.2086724721191547e-246,1.6100155863352282e-242,2,-,713149,713193,711863,711904,-,0.3214,0.6412,45,42,712734,713374,711452,712482
VC1315,CDS,NC_002505,VC1316:VC1321,IGR,NC_002505,182,4,6.461191881967941e-245,3.220561838359325e-241,2,+,1399410,1399455,1401132,1401167,+,0.324,0.8425,45,36,1398628,1399850,1400543,1403806
VC1971,CDS,NC_002505,VC1972,CDS,NC_002505,181,6,6.293118964826017e-270,3.759164646405655e-266,2,-,2122377,2122429,2123720,2123757,-,0.6345,0.5029,53,37,2121852,2123150,2123259,2124269
VC2767,CDS,NC_002505,VC2770,CDS,NC_002505,178,1,2.2399702048456014e-264,1.2869654767389817e-260,2,-,2954184,2954224,2955629,2955660,-,0.7104,0.7078,40,32,2954016,2954552,2955418,2956237
VC0412,CDS,NC_002505,VC0409,CDS,NC_002505,178,0,2.367110689336503e-133,4.334836243023274e-130,2,+,437423,437462,435639,435672,+,0.5401,0.5839,40,33,437056,437844,435419,436023
VC0029,CDS,NC_002505,VC0028,CDS,NC_002505,178,7,3.79170440268315e-204,1.4198235209957644e-200,2,-,27113,27151,25440,25474,-,0.5091,0.6295,38,35,26621,27610,24778,26501
VC2766,CDS,NC_002505,VC2765,CDS,NC_002505,177,3,1.7228558165128677e-215,6.9715916375134e-212,2,-,2953406,2953452,2951961,2951995,-,0.407,0.5021,46,34,2952468,2954059,2951537,2952447
VC1464:VC1470,IGR,NC_002505,VC0583,3UTR,NC_002505,176,6,1.0864174602259459e-95,1.2408156806166302e-92,2,+,1573666,1573705,612527,612561,-,0.9368,0.0141,40,34,1573434,1574310,612525,612567
VC1844,CDS,NC_002505,VC1843,CDS,NC_002505,175,3,1.5079313423950404e-308,1.1581143515411623e-304,2,-,1983676,1983726,1982245,1982292,-,0.4918,0.4756,50,47,1982834,1984479,1981681,1982857
VC2198,CDS,NC_002505,VC2197,CDS,NC_002505,174,5,1.124126225315417e-154,2.5873982388831045e-151,2,-,2345777,2345819,2344467,2344507,-,0.553,0.7091,43,40,2345440,2346191,2344121,2345358
VC2133,CDS,NC_002505,VC2135,CDS,NC_002505,172,6,7.247489000694467e-115,1.0490113141957103e-111,2,-,2287609,2287657,2289303,2289340,-,0.4001,0.5612,49,37,2286547,2288294,2288693,2290154
VC0147,CDS,NC_002505,VC0149,CDS,NC_002505,172,2,2.524448731395658e-266,1.4615684307143068e-262,2,+,137586,137628,139310,139348,+,0.4616,0.4894,42,39,136935,138161,138841,139832
VC2088,CDS,NC_002505,VC2089,CDS,NC_002505,172,3,2.9194092263896103e-112,4.0918211383394266e-109,2,-,2249819,2249866,2251296,2251342,-,0.6195,0.3947,48,46,2249530,2250250,2250529,2252052
VC2580,CDS,NC_002505,VC2584,CDS,NC_002505,171,4,1.3227949913750024e-196,4.718522579304989e-193,2,-,2756926,2756965,2758618,2758653,-,0.5083,0.5456,40,36,2756726,2757128,2758390,2758971
VC2606,CDS,NC_002505,VC2607,CDS,NC_002505,170,3,1.5366568145994321e-255,8.38095967240823e-252,2,-,2775586,2775638,2776949,2776985,-,0.5781,0.362,52,36,2774818,2776603,2776606,2777208
VC2060,CDS,NC_002505,VC2062,CDS,NC_002505,170,5,6.856963258373345e-139,1.3335730442457338e-135,2,-,2215239,2215277,2216893,2216926,-,0.4395,0.5927,39,34,2214673,2215701,2216446,2217598
