name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,relpos1,relpos2,length1,length2,minleft1,maxright1,minleft2,maxright2
VC2698,CDS,NC_002505,Spot42,sRNA,NC_002505,831,12,0.00011991262628940564,0.002244617650456777,2,+,2865411,2865456,106139,106175,+,0.6874,0.0846,45,37,2864936,2866410,106077,106185
VC2550,5UTR,NC_002505,Spot42,sRNA,NC_002505,830,0,0.0,0.0,2,+,2733381,2733424,106141,106176,+,0.9989,0.0768,44,36,2733378,2733426,106087,106185
VC2545,CDS,NC_002505,Vcr043,sRNA,NC_002505,829,6,0.0,0.0,2,+,2726130,2726169,1114663,1114707,+,0.9067,0.264,39,44,2726059,2726607,1114592,1114749
VC1055,CDS,NC_002505,TfoR,sRNA,NC_002505,815,3,0.0,0.0,2,+,1125010,1125046,2236665,2236701,+,0.4357,0.0475,36,36,1124818,1125166,2236588,2236710
Vcr229:VCA0946,IGR,NC_002506,Spot42,sRNA,NC_002505,808,7,4.85141056503298e-280,5.439170325480238e-277,2,+,897750,897791,106139,106174,+,0.7626,0.092,41,36,897727,897825,106078,106185
VC2085,5UTR,NC_002505,Vcr043,sRNA,NC_002505,803,17,0.0,0.0,2,-,2245272,2245301,1114677,1114724,+,0.6093,0.1509,30,48,2245223,2245343,1114590,1114750
VC0633,CDS,NC_002505,VrrA,sRNA,NC_002505,794,9,3.073195252381765e-148,1.9557719187635307e-145,2,-,675352,675399,1878764,1878799,+,0.5011,0.1664,47,36,674808,675902,1878682,1878825
VCA0309,CDS,NC_002506,TfoR,sRNA,NC_002505,791,7,0.0,0.0,2,+,321822,321862,2236657,2236695,+,0.3036,0.0927,41,39,321345,322012,2236587,2236710
VC0490,CDS,NC_002505,Vcr089,sRNA,NC_002505,791,2,0.0,0.0,2,-,523590,523631,2812101,2812135,-,0.7784,0.3899,42,34,523429,525097,2812093,2812167
VCA0744,5UTR,NC_002506,Spot42,sRNA,NC_002505,790,2,0.0,0.0,2,-,689628,689664,106143,106179,+,0.7453,0.0495,37,36,689593,689706,106079,106185
VC0911,CDS,NC_002505,Vcr017,sRNA,NC_002505,769,6,0.0,0.0,2,+,971709,971758,350283,350320,-,0.7597,0.5055,49,38,971282,972985,350273,350365
VC2000,5UTR,NC_002505,Qrr1,sRNA,NC_002505,762,27,0.0,0.0,2,+,2152045,2152082,1089970,1090005,-,0.8853,0.5584,38,36,2152017,2152203,1089962,1090053
Vcr043,sRNA,NC_002505,Vcr059,sRNA,NC_002505,760,4,8.270275213496226e-155,5.469338802768707e-152,2,+,1114642,1114734,1579100,1579121,-,0.6719,0.5602,93,22,1114588,1114750,1579064,1579190
VC0112,5UTR,NC_002505,Spot42,sRNA,NC_002505,759,5,0.0,0.0,2,+,107381,107413,106133,106171,+,1.0,0.1203,33,39,107342,107430,106077,106185
VC1919,5UTR,NC_002505,Vcr064,sRNA,NC_002505,756,3,0.0,0.0,2,-,2069197,2069237,1595737,1595771,-,0.8437,0.4252,40,35,2069161,2069297,1595728,1595829
VC2613:VC2614,IGR,NC_002505,Spot42,sRNA,NC_002505,745,0,3.125691037860294e-298,3.6918527293476223e-295,2,+,2782141,2782182,106147,106177,+,0.8957,0.0689,41,30,2782132,2782190,106078,106185
VC1141,CDS,NC_002505,Spot42,sRNA,NC_002505,745,4,1.592518838838675e-219,1.4150984350751774e-216,2,+,1209838,1209882,106141,106177,+,0.9161,0.069,44,37,1209632,1211897,106077,106185
VCA0946,5UTR,NC_002506,Spot42,sRNA,NC_002505,741,2,1.505680785141086e-199,1.2173323114007572e-196,2,+,897808,897844,106138,106178,+,1.0,0.0566,36,40,897776,897881,106090,106185
VC2041,3UTR,NC_002505,Vcr227,sRNA,NC_002506,733,12,0.0,0.0,2,+,2199261,2199294,479977,480015,+,0.6739,0.1109,34,39,2199219,2199324,479933,480023
VC0305,CDS,NC_002505,VqmR,sRNA,NC_002506,731,5,0.0,0.0,2,-,316624,316668,1031540,1031578,+,0.7872,0.0612,45,39,316321,317660,1031458,1031589
VCA0970,CDS,NC_002506,GcvB,sRNA,NC_002505,727,1,0.0,0.0,2,-,917335,917375,954724,954759,-,0.1101,0.7941,41,36,917051,917392,954716,954896
GcvB,sRNA,NC_002505,Vcr008,sRNA,NC_002505,726,3,0.0,0.0,2,-,954852,954893,158959,158993,+,0.3425,0.2339,41,34,954718,954925,158915,159012
VC0966,5UTR,NC_002505,Vcr227,sRNA,NC_002506,723,4,0.0,0.0,2,-,1031890,1031922,479971,480016,+,0.884,0.1009,33,45,1031850,1032037,479928,480024
VCA0220,5UTR,NC_002506,Spot42,sRNA,NC_002505,723,1,0.0,0.0,2,+,240053,240092,106133,106170,+,0.5655,0.1286,40,38,240005,240135,106078,106185
VC1886,CDS,NC_002505,TfoR,sRNA,NC_002505,720,6,0.0,0.0,2,+,2033304,2033347,2236663,2236702,+,0.1746,0.0461,43,39,2030456,2033908,2236592,2236710
VC0147,CDS,NC_002505,Vcr227,sRNA,NC_002506,719,6,0.0,0.0,2,+,138053,138098,479979,480013,+,0.0647,0.1399,46,35,137015,138162,479947,480023
VC2092,CDS,NC_002505,Spot42,sRNA,NC_002505,708,1,3.8785302065621617e-234,3.686080619988208e-231,2,+,2253357,2253398,106141,106176,+,0.8485,0.078,42,36,2253141,2254386,106078,106184
MicX,sRNA,NC_002506,Vcr045,sRNA,NC_002505,700,5,5.129649646168721e-194,4.022640418565889e-191,2,-,893401,893440,1164288,1164323,+,0.6253,0.0281,39,35,893288,893532,1164241,1164327
VCA0288,CDS,NC_002506,Spot42,sRNA,NC_002505,699,3,7.76133573010815e-34,1.4762225146302125e-31,2,+,308753,308794,106140,106177,+,0.5685,0.072,41,37,308565,308996,106079,106185
VCA0745,5UTR,NC_002506,Spot42,sRNA,NC_002505,699,4,0.0,0.0,2,-,690713,690747,106136,106176,+,0.394,0.0782,35,41,690579,690807,106078,106185
VC0428,CDS,NC_002505,TfoR,sRNA,NC_002505,697,4,0.0,0.0,2,-,457182,457224,2236653,2236686,+,0.2608,0.1642,43,33,456919,457314,2236578,2236710
VC1048,5UTR,NC_002505,Vcr043,sRNA,NC_002505,696,2,0.0,0.0,2,+,1118429,1118470,1114683,1114718,+,0.8522,0.192,42,35,1118421,1118477,1114592,1114749
VC1367,CDS,NC_002505,TfoR,sRNA,NC_002505,696,17,0.0,0.0,2,-,1458061,1458088,2236627,2236679,+,0.0513,0.2214,28,53,1456150,1458129,2236575,2236710
VC2013,CDS,NC_002505,Vcr082,sRNA,NC_002505,689,1,0.0,0.0,2,-,2168044,2168085,2433417,2433458,-,0.0698,0.767,42,41,2166680,2168170,2433385,2433590
VC0910,CDS,NC_002505,Vcr017,sRNA,NC_002505,683,8,0.0,0.0,2,+,971109,971155,350281,350315,-,0.0797,0.5616,46,34,969774,971246,350273,350389
VC0620,5UTR,NC_002505,MicX,sRNA,NC_002506,675,9,1.5675416085281795e-119,8.736076791683794e-117,2,-,657370,657411,893357,893390,-,0.6557,0.6569,42,33,657303,657461,893270,893620
VC0643,CDS,NC_002505,VrrA,sRNA,NC_002505,670,1,1.8017958995027694e-119,1.0022140505732313e-116,2,+,685895,685938,1878771,1878807,+,0.7927,0.1107,44,37,685309,688030,1878683,1878824
VC0648,5UTR,NC_002505,GcvB,sRNA,NC_002505,665,2,0.0,0.0,2,+,692449,692491,954731,954765,-,0.8795,0.7652,43,35,692443,692510,954717,954910
VC1247,CDS,NC_002505,Vcr043,sRNA,NC_002505,664,3,4.095465472820085e-144,2.5442857633797765e-141,2,-,1318979,1319018,1114691,1114730,+,0.552,0.1152,39,40,1318788,1319172,1114605,1114750
VC2698,CDS,NC_002505,Vcr076,sRNA,NC_002505,663,1,8.452190350519874e-93,3.808328749536047e-90,2,+,2865697,2865744,2266023,2266061,-,0.4902,0.6156,47,39,2864946,2866412,2266014,2266148
VCr005:VCr006,IGR,NC_002505,Vcr089,sRNA,NC_002505,663,12,0.0,0.0,2,+,155932,155973,2812100,2812124,-,0.845,0.5527,41,25,155927,155999,2812093,2812163
VCA0745,3UTR,NC_002506,Spot42,sRNA,NC_002505,654,0,0.0,0.0,2,-,689672,689710,106142,106176,+,1.0,0.0768,39,35,689650,689739,106079,106185
VC2341,CDS,NC_002505,Spot42,sRNA,NC_002505,654,3,3.829990639748411e-304,4.580269847780793e-301,2,+,2493591,2493625,106140,106174,+,0.9998,0.099,35,35,2493569,2494961,106120,106184
VC0328,3UTR,NC_002505,Vcr017,sRNA,NC_002505,651,3,0.0,0.0,2,+,344437,344461,350276,350319,-,0.2698,0.5158,25,44,344411,344465,350273,350329
VCt049:VCr014,IGR,NC_002505,Vcr089,sRNA,NC_002505,650,25,0.0,0.0,2,+,764586,764626,2812101,2812129,-,0.5412,0.4843,41,29,764504,764654,2812093,2812163
VCt012:VCr008,IGR,NC_002505,Vcr089,sRNA,NC_002505,650,27,0.0,0.0,2,+,326039,326079,2812101,2812130,-,0.5349,0.4644,41,30,325949,326105,2812093,2812163
VC2039,CDS,NC_002505,Vcr090,sRNA,NC_002506,649,6,0.0,0.0,2,-,2197025,2197046,3240,3282,+,0.0164,0.034,22,42,2196373,2197054,3222,3286
VCA0543,CDS,NC_002506,TfoR,sRNA,NC_002505,647,3,1.218002035594877e-195,9.630436756095415e-193,2,+,479633,479676,2236659,2236694,+,0.4269,0.1003,43,36,479320,479851,2236578,2236710
VCt027:VCr011,IGR,NC_002505,Vcr089,sRNA,NC_002505,647,21,0.0,0.0,2,+,403647,403687,2812101,2812130,-,0.5279,0.4723,41,29,403556,403712,2812093,2812164
VCA0935,CDS,NC_002506,Vcr076,sRNA,NC_002505,643,6,3.273245352070334e-266,3.5186161600167295e-263,2,+,886962,886996,2266025,2266064,-,0.6853,0.5932,35,40,886828,887214,2266014,2266157
VCA0181,5UTR,NC_002506,VqmR,sRNA,NC_002506,638,3,2.2672695270982657e-290,2.6134151137353766e-287,2,+,199421,199460,1031540,1031577,+,0.8389,0.0709,40,38,199381,199487,1031473,1031590
VC0391,5UTR,NC_002505,GcvB,sRNA,NC_002505,637,2,0.0,0.0,2,-,414142,414178,954751,954795,-,1.0,0.6211,36,44,414124,414316,954716,954921
VCA1028,5UTR,NC_002506,Spot42,sRNA,NC_002505,629,3,1.1444947295860757e-257,1.1858742050980054e-254,2,-,977027,977063,106122,106165,+,0.3933,0.1811,36,44,976956,977074,106077,106185
VC2460,CDS,NC_002505,Spot42,sRNA,NC_002505,627,2,0.0,0.0,2,-,2642674,2642717,106138,106175,+,0.842,0.0894,43,37,2642512,2643451,106085,106185
VC1043,5UTR,NC_002505,VrrA,sRNA,NC_002505,622,3,0.0,0.0,2,-,1112818,1112858,1878778,1878813,+,0.9891,0.067,40,36,1112793,1112907,1878684,1878824
VC1034,5UTR,NC_002505,Vcr064,sRNA,NC_002505,616,5,0.0,0.0,2,+,1100364,1100404,1595730,1595765,-,0.8099,0.5037,40,35,1100357,1100412,1595728,1595786
VC2415,CDS,NC_002505,Vcr076,sRNA,NC_002505,616,4,4.753549579405351e-228,4.331238198517545e-225,2,-,2588279,2588318,2266023,2266061,-,0.1235,0.6164,39,39,2587810,2588397,2266015,2266135
VC1034:VC1037,IGR,NC_002505,Vcr082,sRNA,NC_002505,610,0,0.0,0.0,2,+,1102224,1102267,2433397,2433431,-,0.7357,0.8532,44,34,1102005,1102332,2433385,2433477
VCt001:VCr002,IGR,NC_002505,Vcr089,sRNA,NC_002505,608,19,0.0,0.0,2,+,55631,55671,2812101,2812131,-,0.5297,0.4596,41,30,55540,55696,2812093,2812163
VC1479,CDS,NC_002505,Vcr043,sRNA,NC_002505,607,7,3.428889966887222e-54,9.811992560779023e-52,2,-,1585440,1585483,1114685,1114719,+,0.5823,0.1842,43,35,1585345,1585672,1114603,1114750
VCr020:VCt088,IGR,NC_002505,Vcr089,sRNA,NC_002505,607,18,0.0,0.0,2,-,2931144,2931185,2812101,2812130,-,0.6063,0.47,41,30,2931110,2931277,2812093,2812163
VC0848,CDS,NC_002505,Spot42,sRNA,NC_002505,606,3,3.093268406585904e-162,2.1188888585113444e-159,2,-,914810,914854,106136,106173,+,0.825,0.1096,44,37,914704,915233,106077,106185
VC0247,CDS,NC_002505,Qrr2,sRNA,NC_002506,602,263,7.711535446289695e-254,7.876606213938921e-251,2,+,253961,253987,48483,48523,+,0.6188,0.1901,27,40,253699,254333,48456,48555
VCA0181,CDS,NC_002506,Spot42,sRNA,NC_002505,600,3,4.104772965511461e-12,2.905379562752828e-10,2,+,199485,199521,106131,106176,+,0.9774,0.0797,36,45,199445,200241,106077,106185
Vcr067,sRNA,NC_002505,TfoR,sRNA,NC_002505,600,1,5.701245056628833e-62,1.8181587221425829e-59,2,+,1801990,1802033,2236662,2236696,+,0.5559,0.0865,43,34,1801885,1802126,2236591,2236710
VCr023:VCt092,IGR,NC_002505,Vcr089,sRNA,NC_002505,596,22,0.0,0.0,2,-,2936894,2936934,2812101,2812129,-,0.6602,0.4806,40,29,2936866,2937043,2812093,2812163
VC2614,5UTR,NC_002505,Spot42,sRNA,NC_002505,596,0,5.824275251143475e-198,4.643484336685957e-195,2,+,2782187,2782224,106140,106176,+,1.0,0.0742,38,37,2782141,2782274,106078,106185
GcvB,sRNA,NC_002505,Vcr216,sRNA,NC_002505,592,1,1.5122861046058145e-262,1.601656074957335e-259,2,-,954865,954907,2518814,2518849,-,0.2794,0.5681,43,35,954718,954926,2518762,2518962
VC0327,CDS,NC_002505,VqmR,sRNA,NC_002506,592,1,1.1934539555821388e-99,5.70898645102346e-97,2,+,339903,339946,1031542,1031577,+,0.6298,0.068,43,36,339769,340129,1031474,1031590
VC1866,CDS,NC_002505,Vcr043,sRNA,NC_002505,586,4,3.8671212857505395e-23,5.1148470775561805e-21,2,+,2007122,2007163,1114677,1114715,+,0.926,0.2107,42,38,2006932,2009217,1114595,1114750
VC1034,5UTR,NC_002505,Spot42,sRNA,NC_002505,586,0,8.661638313948415e-53,2.4325050104480473e-50,2,+,1100361,1100401,106144,106178,+,0.9109,0.0632,41,34,1100324,1100415,106078,106185
VC1837,CDS,NC_002505,Spot42,sRNA,NC_002505,585,5,2.035995902848943e-26,3.0772057085633984e-24,2,-,1979030,1979072,106141,106177,+,0.4916,0.0704,42,36,1978499,1979577,106079,106185
VC2478,5UTR,NC_002505,Spot42,sRNA,NC_002505,585,3,0.0,0.0,2,+,2657847,2657888,106144,106178,+,0.7532,0.058,41,35,2657833,2657913,106080,106184
VCt004:VCr005,IGR,NC_002505,Vcr089,sRNA,NC_002505,584,23,0.0,0.0,2,+,152872,152912,2812101,2812131,-,0.533,0.4625,41,30,152789,152972,2812093,2812163
VCt025:VC0343,IGR,NC_002505,Vcr090,sRNA,NC_002506,580,4,3.8830242332883856e-213,3.346805406358156e-210,2,+,363121,363165,3244,3278,+,0.9371,0.0791,45,35,362985,364824,3200,3286
VC0910,5UTR,NC_002505,VqmR,sRNA,NC_002506,576,1,6.762080036936612e-98,3.192135529278556e-95,2,+,969767,969798,1031531,1031577,+,0.4009,0.0708,32,47,969729,969808,1031475,1031590
Vcr229,sRNA,NC_002506,VCA0946,CDS,NC_002506,575,12,3.547771573709708e-11,2.310139814373678e-9,2,+,897570,897613,898870,898902,+,0.779,0.0717,43,33,897524,897768,898506,899001
VC0478,CDS,NC_002505,Spot42,sRNA,NC_002505,573,2,6.782955006619645e-151,4.4045471294681845e-148,2,+,509925,509965,106136,106174,+,0.5162,0.1005,41,38,509466,510439,106078,106185
VC0269,CDS,NC_002505,TfoR,sRNA,NC_002505,572,4,1.2260689164866527e-234,1.1730005668847222e-231,2,+,274766,274807,2236666,2236702,+,0.7849,0.0402,41,37,274521,275437,2236588,2236710
VC2572,CDS,NC_002505,VC2570,CDS,NC_002505,571,8,0.0,0.0,2,-,2752644,2752685,2751377,2751412,-,0.8343,0.221,41,36,2752526,2753189,2751129,2751527
VCA0011,CDS,NC_002506,Vcr076,sRNA,NC_002505,571,4,1.299602480885809e-137,7.885949387979713e-135,2,-,10409,10460,2266023,2266062,-,0.4851,0.6148,51,39,8987,11742,2266014,2266136
VC2355,CDS,NC_002505,Vcr043,sRNA,NC_002505,563,2,4.393653402878401e-231,4.0810499398936706e-228,2,-,2511488,2511527,1114662,1114704,+,0.1879,0.2803,40,42,2510855,2511655,1114592,1114749
VC1492,CDS,NC_002505,Vcr043,sRNA,NC_002505,562,2,2.6265552998187025e-47,6.683162849091001e-45,2,-,1601655,1601696,1114682,1114722,+,0.1583,0.1662,42,40,1597562,1602438,1114603,1114750
VC0434,CDS,NC_002505,TfoR,sRNA,NC_002505,553,9,1.0623757177108007e-230,9.804429794815609e-228,2,-,466103,466137,2236651,2236700,+,0.0762,0.0572,34,50,465268,466199,2236586,2236710
Vcr089,sRNA,NC_002505,VCt012:VCr008,IGR,NC_002505,550,76,0.0,0.0,2,-,2812118,2812156,326061,326096,+,0.6552,0.3344,39,35,2812114,2812165,325964,326104
VCA0545,5UTR,NC_002506,Vssrna24,sRNA,NC_002505,550,4,0.0,0.0,2,+,481948,481984,106499,106536,+,0.9351,0.017,37,37,481906,481999,106480,106539
VC0419,CDS,NC_002505,Spot42,sRNA,NC_002505,547,2,1.0735594450960982e-90,4.697068050827083e-88,2,+,445408,445449,106142,106178,+,0.8622,0.0627,41,36,445183,446688,106080,106185
VC0684,5UTR,NC_002505,Spot42,sRNA,NC_002505,543,3,0.0,0.0,2,+,732182,732221,106140,106178,+,0.71,0.0599,40,38,732134,732246,106101,106184
Vcr089,sRNA,NC_002505,VCt049:VCr014,IGR,NC_002505,542,79,0.0,0.0,2,-,2812117,2812156,764608,764643,+,0.6572,0.3417,39,35,2812093,2812163,764505,764652
Vcr076,sRNA,NC_002505,VCA0946,CDS,NC_002506,541,6,0.001262043700046143,0.013875592087790916,2,-,2266096,2266129,898181,898226,+,0.3229,0.6747,34,46,2266016,2266144,897845,898997
VC2164,5UTR,NC_002505,Vcr227,sRNA,NC_002506,539,0,0.0,0.0,2,+,2312127,2312156,479982,480018,+,0.987,0.0624,29,37,2312090,2312221,479957,480023
VC1479,CDS,NC_002505,Vcr090,sRNA,NC_002506,538,3,3.29386531965681e-155,2.1833458538598134e-152,2,-,1585499,1585541,3241,3275,+,0.4181,0.1158,42,34,1585367,1585651,3200,3286
VC2271,CDS,NC_002505,Vcr017,sRNA,NC_002505,532,0,0.0,0.0,2,-,2425426,2425469,350279,350314,-,0.9045,0.5713,44,35,2425320,2425705,350273,350361
Vcr062,sRNA,NC_002505,Vcr043,sRNA,NC_002505,531,2,4.463292823976e-312,5.451199956907833e-309,2,-,1585233,1585266,1114693,1114727,+,0.6636,0.1322,34,35,1585184,1585359,1114604,1114749
VC2720,CDS,NC_002505,Spot42,sRNA,NC_002505,526,3,4.2382717769450313e-187,3.2612535497583863e-184,2,+,2894770,2894800,106136,106174,+,0.932,0.1001,30,38,2894717,2895334,106087,106185
VC0437,CDS,NC_002505,Vcr076,sRNA,NC_002505,521,2,5.891090926734007e-150,3.7996212636776647e-147,2,+,467684,467725,2266024,2266064,-,0.6414,0.598,41,40,467275,468377,2266014,2266134
VC2217,CDS,NC_002505,Vcr017,sRNA,NC_002505,516,1,0.0,0.0,2,-,2373418,2373461,350284,350320,-,0.2708,0.5022,44,37,2371494,2374151,350273,350368
VC0620,5UTR,NC_002505,Spot42,sRNA,NC_002505,515,3,1.2633428199542505e-12,9.290246975894676e-11,2,-,657381,657422,106140,106175,+,0.5739,0.0843,42,35,657303,657471,106086,106184
VC0168,5UTR,NC_002505,Vcr043,sRNA,NC_002505,515,0,0.0,0.0,2,-,166894,166935,1114670,1114705,+,1.0,0.2719,41,36,166876,166989,1114593,1114749
VC0706,5UTR,NC_002505,Qrr2,sRNA,NC_002506,510,8,3.6058819113e-314,4.4228299006905e-311,2,-,756558,756599,48514,48549,+,1.0,0.0335,41,36,756548,756608,48459,48556
VC0706,CDS,NC_002505,Vcr001,sRNA,NC_002505,510,5,2.166310008169118e-9,1.1602229277750689e-7,2,-,756360,756401,21903,21938,+,0.64,0.0688,41,35,756222,756584,21868,21941
VC0321,CDS,NC_002505,VC0362,CDS,NC_002505,510,34,0.0,0.0,2,+,335822,335878,382362,382397,+,0.5805,0.4614,56,35,335306,336521,381744,382956
Vcr229,sRNA,NC_002506,VCA0946,3UTR,NC_002506,509,2,3.746136235275607e-243,3.733323929054265e-240,2,+,897558,897600,898993,899027,+,0.8441,0.6083,43,35,897524,897769,898967,899074
Vcr089,sRNA,NC_002505,VCt027:VCr011,IGR,NC_002505,508,79,4.02513421230956e-299,4.7936676180333125e-296,2,-,2812118,2812156,403666,403701,+,0.6555,0.3378,39,35,2812115,2812163,403560,403709
Vcr089,sRNA,NC_002505,VCr023:VCt092,IGR,NC_002505,508,75,1.5870356445248878e-271,1.7319507053738047e-268,2,-,2812118,2812156,2936878,2936912,-,0.6561,0.6083,39,35,2812115,2812163,2936865,2937037
VC1043,5UTR,NC_002505,Vcr076,sRNA,NC_002505,507,1,5.090270592455126e-198,4.069593354020914e-195,2,-,1112816,1112853,2266027,2266065,-,1.0,0.5889,38,38,1112795,1112909,2266014,2266163
VC1153,5UTR,NC_002505,TfoR,sRNA,NC_002505,506,19,3.60407833e-315,4.458726473103e-312,2,+,1224934,1224964,2236631,2236678,+,0.3861,0.2248,31,48,1224874,1224996,2236588,2236710
VC0247,CDS,NC_002505,Vcr043,sRNA,NC_002505,506,7,7.854827262739221e-7,2.788094542190326e-5,2,+,254328,254365,1114692,1114729,+,0.1689,0.1229,38,37,253689,254486,1114607,1114749
Vcr076,sRNA,NC_002505,VC2550,CDS,NC_002505,503,2,1.8531170713806473e-45,4.545917916600996e-43,2,-,2266097,2266130,2733494,2733532,+,0.3149,0.7674,34,38,2266016,2266154,2733405,2733935
Vcr089,sRNA,NC_002505,VCt004:VCr005,IGR,NC_002505,500,53,7.711087136796281e-282,8.713376671525922e-279,2,-,2812118,2812157,152892,152927,+,0.6557,0.3413,40,35,2812116,2812164,152793,152936
VC1317,CDS,NC_002505,Spot42,sRNA,NC_002505,497,15,3.8770813937284576e-76,1.4817317126777273e-73,2,-,1401060,1401083,106136,106171,+,0.1964,0.121,23,36,1400332,1401249,106082,106184
Vcr103,sRNA,NC_002506,Qrr3,sRNA,NC_002506,493,25,0.0,0.0,2,-,776893,776929,772311,772346,+,0.515,0.1711,37,35,776859,776991,772268,772369
VC0278,CDS,NC_002505,TfoR,sRNA,NC_002505,493,4,7.680060792235052e-307,9.26173381631657e-304,2,+,283481,283520,2236663,2236700,+,0.9433,0.0559,40,38,283371,283999,2236589,2236710
VC0043,CDS,NC_002505,Vcr076,sRNA,NC_002505,490,2,1.1975699897896033e-291,1.3859699621752541e-288,2,-,41616,41651,2266022,2266060,-,0.2324,0.6312,36,39,40564,41935,2266012,2266139
VC0633,CDS,NC_002505,Vcr029,sRNA,NC_002505,489,0,0.0,0.0,2,-,675794,675835,642751,642789,-,0.0816,0.5479,42,39,675102,675895,642729,642895
Vcr089,sRNA,NC_002505,VCt001:VCr002,IGR,NC_002505,488,67,5.790143797814111e-277,6.441310550889989e-274,2,-,2812118,2812156,55651,55686,+,0.656,0.3389,39,35,2812115,2812163,55541,55694
Vcr228,sRNA,NC_002506,Spot42,sRNA,NC_002505,487,13,7.306397052481257e-31,1.2755751520790196e-28,2,+,787353,787389,106123,106166,+,0.4676,0.1673,36,44,787253,787432,106077,106185
VC1189:VC1198,IGR,NC_002505,Spot42,sRNA,NC_002505,487,1,1.1027552541510622e-8,5.385524915265732e-7,2,+,1264546,1264584,106139,106176,+,0.9678,0.0787,39,37,1264343,1267299,106079,106185
VC2681,CDS,NC_002505,TfoR,sRNA,NC_002505,485,11,1.6027788853995404e-166,1.1138537089417654e-163,2,+,2848807,2848852,2236663,2236698,+,0.6306,0.071,46,35,2848314,2849620,2236589,2236710
VC2415,5UTR,NC_002505,Vcr076,sRNA,NC_002505,481,0,2.7167655271930007e-187,2.101758646326952e-184,2,-,2588370,2588412,2266022,2266057,-,1.0,0.6528,42,35,2588354,2588437,2266015,2266134
VCA0843,CDS,NC_002506,Spot42,sRNA,NC_002505,478,1,1.6705719280430919e-198,1.3393273796851621e-195,2,+,785860,785899,106135,106172,+,0.9135,0.1129,39,38,785715,787210,106080,106185
VC0244,CDS,NC_002505,VrrA,sRNA,NC_002505,475,2,2.89009104500038e-51,7.953015160889588e-49,2,+,250716,250759,1878781,1878817,+,0.7631,0.042,43,36,250437,251509,1878686,1878825
VCA0205,CDS,NC_002506,Vcr043,sRNA,NC_002505,475,1,6.741518779783959e-215,5.86338488660513e-212,2,-,222335,222374,1114664,1114707,+,0.9825,0.2632,39,43,222309,223244,1114591,1114749
VC0821,CDS,NC_002505,Vcr227,sRNA,NC_002506,475,4,7.37350273931285e-167,5.136664778456013e-164,2,+,880799,880834,479976,480015,+,0.8539,0.116,36,39,880640,884696,479933,480024
VC2368,5UTR,NC_002505,VrrA,sRNA,NC_002505,474,4,0.0,0.0,2,+,2524488,2524522,1878782,1878820,+,0.3329,0.0201,35,38,2524324,2524569,1878701,1878825
Vcr089,sRNA,NC_002505,VCr020:VCt088,IGR,NC_002505,472,55,1.347825195523477e-267,1.454308452981845e-264,2,-,2812117,2812156,2931128,2931163,-,0.6568,0.541,39,35,2812095,2812163,2931119,2931261
VC0362,CDS,NC_002505,VC0321,CDS,NC_002505,471,1,0.0,0.0,2,+,382242,382287,335973,336009,+,0.5922,0.4227,45,36,381738,382955,335319,336528
VC0567,CDS,NC_002505,TfoR,sRNA,NC_002505,470,6,7.390969145195498e-171,5.2378247140945325e-168,2,-,601454,601494,2236662,2236700,+,0.2734,0.0551,40,39,601141,601594,2236599,2236709
VC2570,CDS,NC_002505,VC2572,CDS,NC_002505,470,7,0.0,0.0,2,-,2751371,2751413,2752647,2752681,-,0.328,0.7753,43,34,2751119,2751527,2752525,2753140
VCA1043,CDS,NC_002506,Spot42,sRNA,NC_002505,465,0,1.9328389482194356e-51,5.329046788887621e-49,2,-,994180,994217,106133,106173,+,0.1247,0.1056,38,40,993416,994320,106078,106185
VC0243,CDS,NC_002505,VqmR,sRNA,NC_002506,464,7,2.9651288461253973e-115,1.5877545816617181e-112,2,+,250240,250274,1031531,1031574,+,0.1819,0.0874,35,43,249306,250471,1031469,1031590
VC2096,CDS,NC_002505,TfoR,sRNA,NC_002505,464,1,0.0,0.0,2,-,2258303,2258344,2236663,2236699,+,0.2603,0.0634,41,37,2258052,2258460,2236592,2236710
VC2731,CDS,NC_002505,Vcr214,sRNA,NC_002505,462,0,0.0,0.0,2,-,2902418,2902462,2376103,2376138,+,1.0,0.0351,45,35,2902407,2902504,2376028,2376145
VC1835,CDS,NC_002505,Spot42,sRNA,NC_002505,460,2,3.7955448911463896e-148,2.4101290197619052e-145,2,-,1976971,1977030,106139,106176,+,0.2241,0.0786,59,37,1976573,1977103,106087,106185
VC0642,CDS,NC_002505,TfoR,sRNA,NC_002505,456,2,1.353108584515633e-30,2.3494401717166027e-28,2,+,684860,684902,2236667,2236703,+,0.3036,0.0342,42,36,683819,685311,2236589,2236710
VCA0907,CDS,NC_002506,Vcr043,sRNA,NC_002505,454,1,1.3132627125230286e-262,1.396022583091841e-259,2,-,863480,863515,1114684,1114725,+,0.0645,0.1495,35,41,862977,863549,1114589,1114750
Vcr008,sRNA,NC_002505,GcvB,sRNA,NC_002505,453,5,2.39329771531382e-309,2.9106455244101553e-306,2,+,158944,158979,954757,954805,-,0.9314,0.5711,36,48,158897,159036,954716,954923
VC2213,CDS,NC_002505,VrrA,sRNA,NC_002505,452,1,2.3082450521211535e-239,2.2534046041991594e-236,2,-,2365927,2365974,1878757,1878794,+,0.3426,0.2058,48,38,2365282,2366279,1878680,1878824
