name1,type1,ref1,name2,type2,ref2,nb_ints,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
Vcr026,sRNA,NC_002505,Spot42,sRNA,NC_002505,1062,2.89131634579348E-215,2.66669975235249E-212,2,-,523172,523208,106141,106178,+,37,39,522799,523436,106079,106186,0.2533,0.1723,0.3992,0.2147,0.4202,0.9387,0,1,0.0275,1
Vcr229,sRNA,NC_002506,VCA0946,CDS,NC_002506,1046,2.03059440122963E-65,7.19739926488343E-63,2,+,897560,897603,898927,898960,+,44,35,897524,897746,898506,899074,0.501,0.1147,0.6874,0.2208,0.3827,0.9498,0,1,0.5745,1
VC0910,CDS,NC_002505,Vcr017,sRNA,NC_002505,1045,0,0,2,+,971138,971183,350282,350316,-,46,35,969743,971285,350273,350365,0.3464,0.0794,0.4919,0.0947,0.9712,0.9269,0,1,0.0217,1
VC0633,CDS,NC_002505,VrrA,sRNA,NC_002505,1043,1.76726234492065E-222,1.69564614227649E-219,2,-,675410,675460,1878768,1878803,+,51,36,674780,676001,1878682,1878825,0.3269,0.0671,0.5158,0.0748,0.4465,0.8538,0,1,0,1
VC0122,5UTR,NC_002505,Qrr1,sRNA,NC_002505,1043,0,0,2,+,116010,116053,1089968,1090004,-,44,37,115940,118446,1089962,1090059,0.2148,0.1304,0.3337,0.164,0,0.9522,0,0.9455,0,1
VC2348,CDS,NC_002505,Vcr017,sRNA,NC_002505,1032,0,0,2,-,2504401,2504444,350278,350312,-,44,35,2504343,2505622,350273,350364,0.3362,0.1434,0.4535,0.1686,0.9985,0.5975,0,1,0.0326,1
VC0633,CDS,NC_002505,Vcr229,sRNA,NC_002506,1029,4.7077254822648E-30,8.39433280904013E-28,2,-,675131,675166,897622,897685,+,36,64,674794,675900,897525,897727,0.3362,0.139,0.413,0.2964,0.7117,0.7939,0,1,0,1
VC0112,CDS,NC_002505,Spot42,sRNA,NC_002505,1026,2.97009504402774E-110,1.64477333096722E-107,2,+,107415,107449,106133,106171,+,35,39,107342,108080,106077,106185,0.2086,0.1764,0.2856,0.2037,0.0596,0.5224,0,1,0.0092,1
VC2647,5UTR,NC_002505,Qrr4,sRNA,NC_002506,992,8.0316705566532E-76,3.22667437208293E-73,2,+,2821355,2821395,908241,908275,-,41,35,2821297,2822019,908200,908308,0.3286,0.0625,0.4294,0.0696,0,0.6198,0,0.961,0,1
VC2064,CDS,NC_002505,VadR,sRNA,NC_002506,991,0,0,2,-,2220070,2220117,3247,3280,+,47,35,2219966,2220751,3202,3286,0.333,0.0868,0.5469,0.1403,0.891,0.9446,0,1,0,1
VCA0026,CDS,NC_002506,TfoR,sRNA,NC_002505,985,0,0,2,-,32520,32564,2236664,2236699,+,45,36,31926,32658,2236577,2236710,0.3259,0.0863,0.4538,0.1015,0.1308,0.9287,0,1,0,1
VC2698,CDS,NC_002505,Spot42,sRNA,NC_002505,981,1.07314853695453E-05,0.000345583118175877,2,+,2865329,2865374,106140,106176,+,46,37,2864848,2866410,106077,106185,0.3486,0.2151,0.5372,0.2457,0.2865,0.5887,0,1,0.0092,1
VCA0952,CDS,NC_002506,TfoR,sRNA,NC_002505,975,0,0,2,-,901521,901564,2236663,2236699,+,44,37,901389,902250,2236575,2236710,0.3446,0.0892,0.4359,0.1149,0.8587,0.9287,0,1,0,1
VC2085,CDS,NC_002505,Vcr043,sRNA,NC_002505,971,0,0,2,-,2245176,2245209,1114677,1114723,+,35,47,2244086,2245343,1114590,1114750,0.4243,0.0639,0.4717,0.0731,0.0543,0.8355,0,0.9889,0,1
VCA0570,CDS,NC_002506,Spot42,sRNA,NC_002505,965,0,0,2,-,508475,508507,106134,106178,+,33,45,508221,508600,106078,106185,0.2725,0.1461,0.3223,0.1751,0.39,0.9348,0,1,0.0183,1
VC0031,5UTR,NC_002505,GcvB,sRNA,NC_002505,958,0,0,2,-,29558,29598,954744,954785,-,41,42,27865,29740,954716,954906,0.3372,0.0605,0.4635,0.0731,0,0.6727,0,1,0.0784,1
VCA0181,CDS,NC_002506,VqmR,sRNA,NC_002506,948,0,0,2,+,199463,199507,1031538,1031577,+,45,40,199381,200475,1031473,1031590,0.2785,0.1266,0.365,0.1814,0.0468,0.6648,0,1,0.2333,1
VC1836,CDS,NC_002505,VrrA,sRNA,NC_002505,941,0,0,2,-,1977130,1977172,1878782,1878816,+,43,36,1977083,1978499,1878683,1878825,0.2763,0.0691,0.3858,0.0744,0.9927,0.9531,0,1,0,1
VCA0935,CDS,NC_002506,FarS,sRNA,NC_002505,939,2.09328471414917E-215,1.93748663664344E-212,2,+,886925,886967,2266025,2266065,-,43,40,886623,887308,2266014,2266135,0.2577,0.0596,0.3248,0.0682,0.3282,0.9285,0,1,0,1
VC1992,CDS,NC_002505,GcvB,sRNA,NC_002505,935,0,0,2,+,2143902,2143932,954729,954786,-,30,58,2143824,2144612,954716,954892,0.2299,0.0428,0.3743,0.0439,0.0009,0.9478,0,0.8175,0.1471,1
Vcr034,sRNA,NC_002505,TfoR,sRNA,NC_002505,928,0,0,2,-,756066,756105,2236655,2236690,+,40,36,756023,756170,2236586,2236710,0.319,0.1196,0.4138,0.1444,0.6739,0.8611,0,0.9658,0.0615,1
VC1866,CDS,NC_002505,Vcr043,sRNA,NC_002505,912,5.46677050625787E-56,1.6689387716756E-53,2,+,2007031,2007071,1114676,1114714,+,41,38,2006803,2009217,1114589,1114750,0.3213,0.0614,0.4671,0.0757,0.0515,0.5423,0,0.9943,0,1
VCA0665,CDS,NC_002506,Vcr043,sRNA,NC_002505,909,5.13600297849237E-147,3.47625119425674E-144,2,+,601377,601419,1114688,1114726,+,43,39,600711,602113,1114589,1114750,0.4323,0.0627,0.5952,0.0803,0.5116,0.6172,0,1,0,1
VCA0744,CDS,NC_002506,Spot42,sRNA,NC_002505,898,0,0,2,-,689575,689617,106143,106179,+,43,37,688178,689706,106077,106185,0.3419,0.1626,0.9543,0.1893,0.0236,0.9466,0,0.9446,0.0092,1
VC0640,5UTR,NC_002505,Vcr043,sRNA,NC_002505,896,6.02611322849217E-141,3.96598497671244E-138,2,+,682525,682565,1114668,1114707,+,41,41,682460,683118,1114605,1114750,0.24,0.0647,0.3326,0.0681,0,0.4876,0,1,0.0943,1
VC0246,CDS,NC_002505,VadR,sRNA,NC_002506,891,0,0,2,+,253361,253398,3242,3279,+,38,38,252942,253696,3201,3286,0.3793,0.1201,0.4972,0.2177,0.6044,0.4778,0.0302,0.9798,0,1
VCA1063,5UTR,NC_002506,FarS,sRNA,NC_002505,874,0,0,2,-,1015437,1015476,2266025,2266063,-,40,39,1013145,1015602,2266014,2266134,0.349,0.0675,0.7643,0.0755,0,0.6066,0,1,0,1
VC1077,CDS,NC_002505,TfoR,sRNA,NC_002505,874,0,0,2,-,1145748,1145798,2236666,2236702,+,51,36,1145244,1146037,2236587,2236710,0.3524,0.0755,0.6304,0.0927,0.5053,0.9507,0,1,0.0692,1
VC0122,CDS,NC_002505,VadR,sRNA,NC_002506,871,9.44620998223987E-85,4.19374899003045E-82,2,+,116278,116320,3242,3277,+,44,37,115970,117933,3201,3286,0.31,0.0769,0.5672,0.1091,0.1056,0.4788,0,0.7428,0,1
VC1919,5UTR,NC_002505,Vcr064,sRNA,NC_002505,871,0,0,2,-,2069184,2069224,1595736,1595771,-,41,35,2068844,2069297,1595728,1595802,0.4087,0.1389,0.6051,0.1768,0,0.4352,0,1,0.0135,1
VC0648,CDS,NC_002505,GcvB,sRNA,NC_002505,852,0,0,2,+,692480,692521,954731,954766,-,43,37,692443,693245,954717,954910,0.2852,0.0575,0.4143,0.0622,0.0346,0.9385,0,0.8288,0.0588,1
VC2649,CDS,NC_002505,TfoR,sRNA,NC_002505,852,0,0,2,-,2822750,2822786,2236660,2236702,+,37,43,2822143,2823027,2236588,2236710,0.2887,0.0704,0.3838,0.0915,0.2763,0.9536,0,1,0.0769,1
VC2341,CDS,NC_002505,Spot42,sRNA,NC_002505,843,0,0,2,+,2493585,2493621,106141,106175,+,37,35,2493500,2494961,106120,106184,0.3013,0.2384,0.3654,0.2823,0.0179,0.5935,0,0.8102,0.4037,0.9908
VC0391,CDS,NC_002505,GcvB,sRNA,NC_002505,839,0,0,2,-,414128,414165,954753,954796,-,38,44,413307,414316,954716,954921,0.3123,0.062,0.4076,0.0775,0.0127,0.6161,0,0.6185,0.0049,1
VC0966,5UTR,NC_002505,Vcr227,sRNA,NC_002506,836,0,0,2,-,1031877,1031911,479974,480017,+,34,44,1031566,1032037,479951,480024,0.3098,0.0789,0.5084,0.0909,0,0.9008,0,1,0,1
VC2669,CDS,NC_002505,Vcr017,sRNA,NC_002505,833,0,0,2,-,2836682,2836725,350278,350312,-,44,35,2836629,2836879,350273,350364,0.4214,0.0612,0.7875,0.0732,0.9372,0.5951,0.3743,1,0.0326,1
VCA0288,CDS,NC_002506,Spot42,sRNA,NC_002505,827,1.93079608357492E-41,4.64840931749416E-39,2,+,308776,308817,106141,106177,+,42,37,308500,309045,106079,106185,0.3168,0.1693,0.6288,0.2092,0.5942,0.5983,0,1,0.0275,1
VC1055,CDS,NC_002505,TfoR,sRNA,NC_002505,815,0,0,2,+,1125010,1125046,2236666,2236702,+,37,37,1124818,1125166,2236588,2236710,0.2908,0.0761,0.346,0.1117,0.6634,0.6767,0.0331,0.9945,0.0769,1
VCA0220,5UTR,NC_002506,Spot42,sRNA,NC_002505,805,0.00000000000028E-307,0.00000000034377E-307,2,+,240073,240111,106131,106171,+,39,41,240005,241701,106078,106185,0.3068,0.1627,0.6124,0.195,0,0.5076,0,0.9642,0.0183,1
VCA0309,CDS,NC_002506,TfoR,sRNA,NC_002505,795,0,0,2,+,321819,321860,2236657,2236696,+,41,40,321243,322012,2236587,2236710,0.3006,0.1094,0.3836,0.1396,0.7495,0.6093,0,0.9659,0.0692,1
VC0490,CDS,NC_002505,MicV,sRNA,NC_002505,794,0,0,2,-,523590,523631,2812102,2812136,-,42,35,523393,525097,2812093,2812167,0.3589,0.0579,1.0214,0.0743,0.7787,0.3899,0.0102,0.8791,0,1
VC2095,CDS,NC_002505,Vcr017,sRNA,NC_002505,767,0,0,2,-,2257723,2257762,350283,350319,-,40,37,2256226,2257857,350274,350367,0.3038,0.0991,0.4316,0.1369,0.0469,0.5182,0,0.9563,0,1
VC2000,5UTR,NC_002505,Qrr1,sRNA,NC_002505,763,0,0,2,+,2152045,2152083,1089970,1090005,-,39,36,2152017,2152203,1089962,1090053,0.5465,0.1298,0.9292,0.19,0,0.9352,0,0,0.0532,1
VC0620,CDS,NC_002505,Spot42,sRNA,NC_002505,759,2.40203363487736E-25,3.61390858253229E-23,2,-,657226,657266,106139,106175,+,42,37,655701,657471,106080,106184,0.2872,0.2055,0.5876,0.2292,0.0583,0.9081,0,0.9713,0.0367,0.9908
VC1898,CDS,NC_002505,Vssrna24,sRNA,NC_002505,758,0,0,2,+,2044486,2044526,106501,106537,+,41,37,2044443,2046562,106480,106539,0.3074,0.0515,0.376,0.0515,0.0161,0.3499,0,1,0,1
VC1043,CDS,NC_002505,VrrA,sRNA,NC_002505,756,5.35607581528472E-157,3.75121505569046E-154,2,-,1112775,1112818,1878778,1878813,+,44,36,1111548,1112907,1878684,1878824,0.2632,0.0476,0.4497,0.0489,0.0328,0.9258,0,0.9868,0,1
VC2613:VC2614,IGR,NC_002505,Spot42,sRNA,NC_002505,745,3.43844323274485E-294,3.98520134980304E-291,2,+,2782142,2782183,106148,106177,+,42,31,2782132,2782190,106078,106185,0.1839,0.1275,0.294,0.1477,0.8616,0.6578,0,1,0.0183,1
VC2041,3UTR,NC_002505,Vcr227,sRNA,NC_002506,740,0,0,2,+,2199234,2199267,479978,480016,+,34,39,2197360,2199324,479953,480023,0.273,0.077,0.3541,0.0865,1,0.3084,0,1,0,1
VC1886,CDS,NC_002505,TfoR,sRNA,NC_002505,737,0,0,2,+,2033319,2033362,2236663,2236701,+,44,39,2030456,2034001,2236588,2236710,0.3175,0.0814,0.422,0.1018,0.8419,0.6564,0.0037,1,0.0769,1
VC0305,CDS,NC_002505,VqmR,sRNA,NC_002506,731,0,0,2,-,316624,316669,1031540,1031579,+,46,39,316321,317660,1031458,1031589,0.4405,0.0766,0.8085,0.0903,0.7872,0.9388,0,1,0.1333,1
VC2092,CDS,NC_002505,Spot42,sRNA,NC_002505,724,2.36197620846632E-222,2.25798891283592E-219,2,+,2253351,2253393,106141,106176,+,43,36,2253120,2254386,106078,106185,0.3287,0.2058,0.5028,0.2348,0.1793,0.5973,0,0.9459,0.0183,1
VC0478,CDS,NC_002505,Spot42,sRNA,NC_002505,719,3.16511000540498E-201,2.70051928171259E-198,2,+,509804,509845,106137,106174,+,41,38,509326,510439,106078,106185,0.4089,0.2225,0.6106,0.2629,0.4085,0.5597,0,0.961,0.0183,1
VC0147,CDS,NC_002505,Vcr227,sRNA,NC_002506,715,0,0,2,+,138052,138097,479980,480014,+,47,35,136930,138162,479951,480023,0.5147,0.0895,1.193,0.0979,0.973,0.3381,0,1,0,1
VCA0543,CDS,NC_002506,TfoR,sRNA,NC_002505,714,2.72685856646706E-13,2.21271732442591E-11,2,+,479627,479670,2236659,2236695,+,44,37,479296,479985,2236578,2236710,0.3347,0.0798,0.437,0.1232,0.6441,0.6267,0,1,0,1
VC0620,5UTR,NC_002505,MicX,sRNA,NC_002506,714,7.19890044976318E-70,2.68995490315209E-67,2,-,657358,657400,893357,893391,-,43,34,655739,657461,893270,893620,0.3067,0.2423,0.4972,0.2801,0,0.6574,0,0.9485,0,1
VC1034,CDS,NC_002505,Vcr064,sRNA,NC_002505,708,0,0,2,+,1100375,1100413,1595731,1595766,-,39,36,1100357,1101190,1595728,1595786,0.4816,0.1596,0.5791,0.1667,0.0261,0.975,0,1,0.2297,1
VC2013,CDS,NC_002505,VcdRP,sRNA,NC_002505,706,0,0,2,-,2168046,2168088,2433418,2433458,-,43,41,2166680,2168189,2433385,2433590,0.2805,0.0708,0.3881,0.102,0.0683,0.7677,0,0.978,0.3344,1
VC0428,CDS,NC_002505,TfoR,sRNA,NC_002505,704,0,0,2,-,457180,457223,2236654,2236687,+,44,34,456821,457321,2236578,2236710,0.3082,0.1037,0.4332,0.1278,0.2652,0.8357,0,1,0,1
MicX,sRNA,NC_002506,OppZ,sRNA,NC_002505,698,3.18765430758564E-192,2.64229305812044E-189,2,-,893401,893440,1164289,1164324,+,40,36,893288,893532,1164256,1164327,0.3567,0.1404,0.5673,0.1862,0.6255,0.9744,0.2449,0.9563,0,1
VC1367,CDS,NC_002505,TfoR,sRNA,NC_002505,697,0,0,2,-,1458062,1458089,2236627,2236679,+,28,53,1456150,1458420,2236575,2236710,0.1621,0.1234,0.1693,0.1593,0.051,0.7789,0,1,0,1
VC2614,CDS,NC_002505,Spot42,sRNA,NC_002505,694,1.63319890721037E-191,1.34526799420743E-188,2,+,2782251,2782288,106139,106176,+,39,38,2782141,2782888,106078,106185,0.2867,0.17,0.4366,0.2003,0.0496,0.5808,0,0.9984,0.0183,1
VC2039,CDS,NC_002505,VadR,sRNA,NC_002506,692,0,0,2,-,2197026,2197050,3241,3282,+,25,42,2196373,2197080,3222,3286,0.185,0.0592,0.2023,0.0795,0.016,0.9666,0,0.6683,0.241,1
VC2698,CDS,NC_002505,FarS,sRNA,NC_002505,685,2.86375863340587E-73,1.1080123266742E-70,2,+,2865671,2865718,2266024,2266062,-,48,39,2864848,2866448,2266014,2266139,0.3007,0.0672,0.4219,0.0686,0.5241,0.9444,0,1,0,1
GcvB,sRNA,NC_002505,Vcr008,sRNA,NC_002505,680,0,0,2,-,954854,954895,158962,158996,+,42,35,954718,954925,158934,159012,0.2309,0.1471,0.4662,0.1544,0.335,0.7992,0,1,0,1
VC2213,CDS,NC_002505,VrrA,sRNA,NC_002505,676,0,0,2,-,2366048,2366096,1878759,1878797,+,48,39,2365247,2366360,1878680,1878824,0.3373,0.074,0.4956,0.1036,0.2173,0.8102,0,1,0,1
VC0643,CDS,NC_002505,VrrA,sRNA,NC_002505,675,2.23181580701046E-119,1.29910030453533E-116,2,+,685892,685935,1878771,1878808,+,44,38,685309,688030,1878683,1878824,0.2933,0.0667,0.4296,0.0756,0.2216,0.6253,0,0.9989,0,1
VC0848,CDS,NC_002505,Spot42,sRNA,NC_002505,672,2.18061172208545E-172,1.62730168845554E-169,2,-,914816,914860,106136,106173,+,44,38,914676,915260,106077,106185,0.4554,0.1771,0.6354,0.1994,0.8136,0.8874,0,1,0.0092,1
VCA0545,CDS,NC_002506,Vssrna24,sRNA,NC_002505,670,0,0,2,+,481998,482036,106500,106536,+,38,37,481906,483894,106480,106539,0.2731,0.0537,0.3448,0.0627,0.0332,0.3348,0,1,0,1
VC1247,CDS,NC_002505,Vcr043,sRNA,NC_002505,670,8.56676362887319E-103,4.50592844308465E-100,2,-,1318978,1319017,1114691,1114731,+,40,40,1318732,1319172,1114605,1114750,0.397,0.0612,0.5134,0.0731,0.5577,0.8851,0.0658,1,0.0943,1
VC0168,CDS,NC_002505,Vcr043,sRNA,NC_002505,664,0,0,2,-,166876,166916,1114669,1114707,+,41,39,166353,166989,1114593,1114749,0.4232,0.0663,0.5617,0.0753,0.0515,0.7332,0,1,0.0189,1
VCA1028,5UTR,NC_002506,Spot42,sRNA,NC_002505,663,4.9248569498162E-124,2.9519502399634E-121,2,-,977003,977039,106122,106165,+,38,44,975684,977074,106077,106185,0.3228,0.1659,0.4148,0.2187,0,0.8185,0,1,0.0092,1
VCr005:VCr006,IGR,NC_002505,MicV,sRNA,NC_002505,663,0,0,2,+,155933,155974,2812100,2812125,-,42,26,155927,155999,2812093,2812163,0.6425,0.0196,0.8808,0.0196,0.4772,0.9184,0.1102,0.6772,0,1
VC0328,3UTR,NC_002505,Vcr017,sRNA,NC_002505,654,0,0,2,+,344436,344461,350276,350320,-,26,44,344153,344465,350273,350329,0.7599,0.0092,0.7722,0.0122,1,0.9855,0.9389,1,0.413,1
VCt049:VCr014,IGR,NC_002505,MicV,sRNA,NC_002505,650,0,0,2,+,764586,764627,2812101,2812130,-,41,29,764504,764654,2812093,2812163,0.2862,0.0385,0.4308,0.0538,0.5998,0.9032,0.1713,0.6958,0,1
VCt012:VCr008,IGR,NC_002505,MicV,sRNA,NC_002505,650,0,0,2,+,326039,326079,2812102,2812131,-,41,30,325949,326105,2812093,2812163,0.3246,0.0446,0.4446,0.0523,0.6055,0.8996,0.1503,0.6958,0,1
VCt027:VCr011,IGR,NC_002505,MicV,sRNA,NC_002505,647,0,0,2,+,403647,403687,2812102,2812130,-,41,30,403556,403712,2812093,2812164,0.2813,0.0479,0.4003,0.0711,0.6134,0.8997,0.1538,0.6993,0,1
VC0684,CDS,NC_002505,Spot42,sRNA,NC_002505,644,0,0,2,+,732206,732244,106139,106179,+,40,40,732134,732559,106101,106185,0.382,0.1661,0.6211,0.2174,0.0334,0.5815,0,0.7581,0.2294,1
VC0964,CDS,NC_002505,Spot42,sRNA,NC_002505,641,1.9346877633073E-282,2.16566798571548E-279,2,-,1029626,1029658,106137,106175,+,32,40,1029238,1029705,106078,106185,0.3183,0.209,0.4041,0.2527,0.0483,0.9108,0,0.8114,0.0183,1
VC1479,CDS,NC_002505,Vcr043,sRNA,NC_002505,638,5.90766827203209E-57,1.84438248411355E-54,2,-,1585434,1585477,1114686,1114720,+,44,35,1585293,1585696,1114603,1114750,0.3715,0.0533,0.5517,0.058,0.6025,0.8191,0,0.9944,0.0818,1
VC2460,CDS,NC_002505,Spot42,sRNA,NC_002505,628,0.00000003567669E-307,0.00004306472832E-307,2,-,2642674,2642717,106139,106175,+,44,37,2642484,2643451,106085,106185,0.4013,0.1799,0.6306,0.2213,0.8423,0.9107,0.0471,1,0.0826,1
VC2065,CDS,NC_002505,VadR,sRNA,NC_002506,617,0,0,2,-,2220870,2220911,3245,3278,+,42,35,2220723,2221165,3196,3286,0.2723,0.0843,0.4392,0.1248,0.7377,0.9189,0,1,0,1
VC1034:VC1037,IGR,NC_002505,VcdRP,sRNA,NC_002505,610,0,0,2,+,1102225,1102268,2433398,2433432,-,44,35,1102005,1102332,2433385,2433477,0.2787,0.0689,0.3852,0.0836,0.2785,0.964,0.1922,0.2996,0.7049,1
VCt001:VCr002,IGR,NC_002505,MicV,sRNA,NC_002505,608,0,0,2,+,55632,55672,2812102,2812131,-,41,30,55540,55696,2812093,2812163,0.2796,0.0329,0.3635,0.0428,0.6103,0.8987,0.1503,0.6958,0,1
VCr020:VCt088,IGR,NC_002505,MicV,sRNA,NC_002505,607,0,0,2,-,2931145,2931185,2812101,2812131,-,42,30,2931110,2931277,2812093,2812163,0.2982,0.0511,0.4399,0.0741,0.6063,0.47,0.1434,0.7273,0,1
VC0327,CDS,NC_002505,VqmR,sRNA,NC_002506,603,1.65937358783013E-92,7.97525393532955E-90,2,+,339905,339948,1031542,1031578,+,44,36,339741,340202,1031474,1031590,0.3698,0.1343,0.539,0.209,0.4919,0.6963,0,1,0.24,1
VCA0025,CDS,NC_002506,Vcr043,sRNA,NC_002505,602,3.10660120625489E-231,3.0250327143598E-228,2,+,30517,30558,1114671,1114709,+,41,39,30454,31600,1114602,1114749,0.397,0.0831,0.5482,0.0864,0.053,0.5099,0,0.804,0.0755,1
Vcr067,sRNA,NC_002505,TfoR,sRNA,NC_002505,600,1.21746593533786E-62,4.16317721546467E-60,2,+,1801991,1802034,2236663,2236697,+,44,35,1801885,1802126,2236591,2236710,0.35,0.0917,0.72,0.1233,0.6262,0.6528,0,1,0.1,1
VC0434,CDS,NC_002505,TfoR,sRNA,NC_002505,597,2.28769324950657E-203,1.97115627202633E-200,2,-,466109,466143,2236652,2236700,+,35,49,465268,466230,2236586,2236710,0.3467,0.1005,0.4154,0.1323,0.0711,0.9414,0,0.9372,0.0615,1
VCr023:VCt092,IGR,NC_002505,MicV,sRNA,NC_002505,596,0,0,2,-,2936895,2936935,2812101,2812130,-,41,30,2936866,2937043,2812093,2812163,0.2852,0.0453,0.4027,0.0554,0.6602,0.4806,0.2258,0.7449,0,1
GcvB,sRNA,NC_002505,Vcr216,sRNA,NC_002505,589,5.85941426961926E-263,6.09046585532246E-260,2,-,954865,954908,2518815,2518849,-,44,36,954718,954926,2518779,2518937,0.2275,0.7521,0.4533,0.7742,0.2787,0.57,0,1,0,1
VC1837,CDS,NC_002505,Spot42,sRNA,NC_002505,585,1.38489561389065E-25,2.10537087879092E-23,2,-,1979031,1979073,106142,106177,+,43,36,1978499,1979577,106079,106185,0.359,0.1966,0.5111,0.2564,0.4916,0.9296,0,0.9888,0.0275,1
VCt004:VCr005,IGR,NC_002505,MicV,sRNA,NC_002505,584,0,0,2,+,152873,152913,2812102,2812131,-,41,30,152789,152972,2812093,2812163,0.2654,0.0479,0.3836,0.0634,0.6081,0.8973,0.1748,0.8147,0,1
VC2738,CDS,NC_002505,Spot42,sRNA,NC_002505,584,2.42915497906072E-173,1.83367598775282E-170,2,+,2910334,2910372,106135,106174,+,40,40,2909845,2911639,106077,106185,0.3185,0.1575,0.411,0.1781,0.2194,0.5458,0,0.9975,0.0092,1
VC1153,CDS,NC_002505,TfoR,sRNA,NC_002505,581,0,0,2,+,1224953,1224983,2236633,2236680,+,32,48,1224874,1225611,2236588,2236710,0.1928,0.0947,0.2444,0.117,0.0134,0.4243,0,1,0.0769,1
VCt025:VC0343,IGR,NC_002505,VadR,sRNA,NC_002506,581,3.29652154383171E-212,2.97752056422982E-209,2,+,363122,363166,3244,3278,+,45,35,362985,364824,3200,3286,0.3305,0.0912,0.4079,0.1515,0.0873,0.5074,0,0.9913,0,1
VC1492,CDS,NC_002505,Vcr043,sRNA,NC_002505,578,5.27750130303379E-30,9.39111996476061E-28,2,-,1601677,1601718,1114683,1114722,+,42,41,1597562,1602495,1114603,1114750,0.3287,0.0623,0.4256,0.0709,0.1538,0.8333,0,1,0.0818,1
VC0362,CDS,NC_002505,VC0321,CDS,NC_002505,578,0,0,2,+,382227,382269,335951,335985,+,43,35,381690,382992,335092,336623,0.3201,0.1003,0.4862,0.1228,0.4302,0.528,0,1,0,1
VC2572,CDS,NC_002505,VC2570,CDS,NC_002505,575,0,0,2,-,2752648,2752688,2751376,2751412,-,41,37,2752526,2753189,2750864,2751527,0.2887,0.073,0.4278,0.0887,0.8292,0.2239,0,1,0,1
VC2387,CDS,NC_002505,VadR,sRNA,NC_002506,575,4.27089313709041E-91,1.99768738508938E-88,2,+,2552693,2552741,3245,3279,+,49,36,2552246,2553125,3198,3286,0.3583,0.0904,0.6609,0.1409,0.7981,0.5168,0,1,0,1
VC0269,CDS,NC_002505,TfoR,sRNA,NC_002505,573,4.18487630519203E-220,3.95730665975843E-217,2,+,274766,274807,2236667,2236703,+,42,37,274334,275437,2236588,2236710,0.2286,0.0785,0.3072,0.1012,0.2482,0.6814,0,0.774,0.0769,1
VCA0011,CDS,NC_002506,FarS,sRNA,NC_002505,571,5.35722834781323E-132,3.38134053431603E-129,2,-,10410,10460,2266024,2266062,-,52,39,8987,11742,2266014,2266136,0.345,0.0771,0.4834,0.0806,0.4851,0.6148,0.0033,0.9996,0,1
VC0278,CDS,NC_002505,TfoR,sRNA,NC_002505,562,0,0,2,+,283464,283506,2236663,2236700,+,43,38,283302,284994,2236589,2236710,0.3007,0.0641,0.4359,0.0943,0.0724,0.6572,0,1,0.0846,1
VC0706,CDS,NC_002505,VCA0543,3UTR,NC_002506,558,1.09029319334199E-69,4.06820695419402E-67,2,-,756467,756497,479926,479952,+,31,27,756146,756604,479312,479985,0.3118,0.0842,0.3674,0.0968,0.3142,1,0,1,0,1
VC2352,CDS,NC_002505,VadR,sRNA,NC_002506,557,6.48343651331352E-260,6.63379652338986E-257,2,-,2509640,2509680,3246,3281,+,41,36,2508283,2509790,3206,3286,0.2567,0.088,0.3609,0.1831,0.0541,0.9546,0,1,0.0482,1
MicV,sRNA,NC_002505,VCt012:VCr008,IGR,NC_002505,550,0,0,2,-,2812118,2812157,326062,326096,+,40,36,2812114,2812165,325964,326104,0.1855,0.1327,0.2891,0.1418,0.6552,0.6656,0,0.7164,0.2028,0.6923
VC0419,CDS,NC_002505,Spot42,sRNA,NC_002505,547,3.68849997533756E-89,1.68026890093912E-86,2,+,445408,445449,106143,106178,+,42,36,445183,446688,106080,106185,0.3382,0.1865,0.5137,0.2176,0.1657,0.6135,0,1,0.0367,1
VC1479,CDS,NC_002505,VadR,sRNA,NC_002506,544,2.78105632353796E-147,1.88720608864913E-144,2,-,1585500,1585542,3241,3275,+,42,35,1585308,1585695,3200,3286,0.3346,0.1011,0.5165,0.1728,0.4168,0.8832,0,0.9526,0,1
VC0640,CDS,NC_002505,Vssrna24,sRNA,NC_002505,544,1.35314253292796E-121,7.98283999206195E-119,2,+,682558,682598,106500,106536,+,41,37,682468,683127,106453,106543,0.3401,0.0496,0.4467,0.0515,0.0385,0.336,0,1,0,1
VC1866,CDS,NC_002505,Vcr017,sRNA,NC_002505,543,1.00123351967931E-228,9.71333720163853E-226,2,+,2006935,2006978,350279,350314,-,44,36,2006805,2009121,350273,350364,0.3554,0.0571,0.488,0.0718,0.0105,0.9576,0,0.9521,0.0326,1
MicV,sRNA,NC_002505,VCt049:VCr014,IGR,NC_002505,542,0,0,2,-,2812118,2812156,764609,764643,+,40,35,2812093,2812163,764505,764652,0.1863,0.1162,0.2306,0.1162,0.6572,0.6583,0,1,0.1748,0.6888
VC2164,5UTR,NC_002505,Vcr227,sRNA,NC_002506,541,0,0,2,+,2312131,2312160,479982,480019,+,30,38,2312090,2313565,479957,480023,0.1553,0.0961,0.1793,0.1257,0,0.3713,0,0.8838,0,1
