name1,type1,ref1,name2,type2,ref2,nb_ints,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
VC0480,CDS,NC_002505,Vcr017,sRNA,NC_002505,428,3.37987972287297E-210,2.70673767745063E-207,2,+,510962,511005,350284,350319,-,44,36,510749,511515,350274,350368,0.3715,0.0771,0.507,0.1192,0.2638,0.9017,0,0.8552,0,1
VC2043,CDS,NC_002505,Vcr001,sRNA,NC_002505,426,1.23488996215052E-298,1.38239955988741E-295,2,-,2202263,2202303,21904,21938,+,40,35,2200951,2202549,21895,21940,0.4484,0.1221,0.561,0.1338,0.1326,0.9303,0,0.808,0,0.975
Vcr017,sRNA,NC_002505,VC2469,CDS,NC_002505,419,3.74886367798514E-25,4.65185278487909E-23,2,-,350312,350352,2650226,2650262,+,41,37,350275,350369,2650072,2651592,0.3938,0.105,0.4558,0.1193,0.5952,0.0339,0,1,0,0.839
VC0012,CDS,NC_002505,Vcr214,sRNA,NC_002505,418,0,0,2,+,7626,7652,2376090,2376137,+,27,48,7365,8502,2376021,2376143,0.1483,0.0407,0.1555,0.0407,0.1798,0.5405,0,0.7793,0,1
VC2217,5UTR,NC_002505,Vcr017,sRNA,NC_002505,417,3.99742758605536E-273,4.29039369646018E-270,2,-,2374157,2374195,350284,350318,-,40,35,2371521,2374240,350274,350368,0.2638,0.048,0.307,0.0791,0,0.5306,0,0.9864,0,1
VC1150,CDS,NC_002505,Vcr001,sRNA,NC_002505,417,1.91847422931139E-238,1.75202134683666E-235,2,-,1222127,1222170,21905,21939,+,44,35,1221988,1222705,21898,21941,0.4748,0.259,0.7314,0.2782,0.8961,0.9517,0,1,0,1
VC0122,5UTR,NC_002505,Qrr3,sRNA,NC_002506,414,0,0,2,+,115985,116025,772298,772333,+,41,35,115956,116440,772267,772369,0.215,0.0531,0.3164,0.058,0,0.3756,0,0.1529,0.0841,1
VC1193,CDS,NC_002505,Vssrna24,sRNA,NC_002505,411,1.2261124634349E-158,7.78349649120393E-156,2,-,1266580,1266614,106501,106536,+,35,36,1266564,1266647,106480,106539,0.2409,0.0633,0.2798,0.0633,0.0758,0.9871,0,0.1574,0,1
VC0251,CDS,NC_002505,Vcr001,sRNA,NC_002505,408,5.53683344391788E-09,2.36728621360512E-07,2,+,258038,258080,21904,21939,+,43,36,257283,259814,21898,21941,0.326,0.0907,0.4289,0.0956,0.3183,0.0789,0,1,0,1
VC1726,CDS,NC_002505,Vcr001,sRNA,NC_002505,408,5.61795994612263E-84,2.11639732812602E-81,2,-,1863976,1864023,21904,21939,+,48,36,1863780,1865304,21899,21941,0.3848,0.076,0.4975,0.0882,0.9319,0.9438,0.0186,1,0,1
VC1001,CDS,NC_002505,Vcr001,sRNA,NC_002505,407,6.88453616382281E-211,5.55614089518937E-208,2,+,1071924,1071967,21905,21939,+,43,35,1071861,1073166,21898,21943,0.4398,0.226,0.9779,0.2457,0.0495,0.0936,0,0.9976,0,1
VC0637,CDS,NC_002505,Vcr001,sRNA,NC_002505,406,1.35209538584957E-53,3.3435937892022E-51,2,+,678300,678341,21905,21939,+,42,36,678124,680110,21899,21941,0.3473,0.1158,0.4729,0.1232,0.1211,0.0931,0.0102,1,0,1
Vcr216,sRNA,NC_002505,GcvB,sRNA,NC_002505,404,0,0,2,-,2518877,2518915,954748,954784,-,38,37,2518802,2518940,954718,954885,0.4653,0.0594,0.5842,0.0594,0.3804,0.6747,0,0.8859,0.1814,1
VCA0322,CDS,NC_002506,Vcr017,sRNA,NC_002505,393,1.46552883627656E-219,1.27145618013264E-216,2,+,327426,327462,350280,350316,-,38,38,327133,327937,350274,350366,0.2952,0.0636,0.3919,0.0763,0.0984,0.9507,0,1,0.0109,1
VC0440,CDS,NC_002505,Vcr017,sRNA,NC_002505,392,2.74832177219756E-247,2.57770298542086E-244,2,+,469866,469907,350284,350319,-,41,36,469779,470447,350273,350367,0.3265,0.0791,0.4286,0.0918,0.2046,0.9,0,1,0,1
VCA0691,CDS,NC_002506,Vcr001,sRNA,NC_002505,391,6.18701925857147E-33,9.72997564940509E-31,2,-,630031,630069,21904,21939,+,40,36,629351,630248,21897,21941,0.2916,0.0384,0.5601,0.0435,0.0425,0.945,0,0.9608,0,1
VC2731,3UTR,NC_002505,Vcr214,sRNA,NC_002505,390,0,0,2,-,2902421,2902465,2376098,2376132,+,45,35,2902407,2903321,2376048,2376144,0.2103,0.0487,0.3205,0.0538,1,0.9162,0.2844,1,0.1754,1
VC0243,CDS,NC_002505,VqmR,sRNA,NC_002506,389,3.27277855831588E-75,1.10625228223282E-72,2,+,250298,250333,1031527,1031571,+,36,45,249346,250470,1031439,1031589,0.3213,0.0925,0.3959,0.126,0.9007,0.591,0.0205,1,0.0067,1
VC1873,CDS,NC_002505,Vcr017,sRNA,NC_002505,387,3.87707661374953E-56,9.96638442421851E-54,2,+,2017645,2017684,350285,350320,-,39,36,2016953,2018330,350274,350366,0.2894,0.0646,0.3876,0.0904,0.5112,0.8916,0,1,0.0109,1
VC0550,CDS,NC_002505,Vcr017,sRNA,NC_002505,383,4.33148205770075E-194,3.24421773773502E-191,2,+,583560,583597,350280,350316,-,37,37,582624,584375,350275,350364,0.2298,0.0601,0.3238,0.0679,0.5303,0.9482,0,0.9643,0.0326,1
VC0031,5UTR,NC_002505,GcvB,sRNA,NC_002505,378,0,0,2,-,29587,29623,954761,954801,-,37,41,28414,29737,954718,954923,0.3175,0.0635,0.4206,0.0714,0,0.5954,0,0.681,0,1
VC2060,CDS,NC_002505,Vcr001,sRNA,NC_002505,377,1.61784781762151E-40,3.06798758551471E-38,2,-,2214723,2214766,21904,21939,+,44,36,2214646,2215579,21897,21941,0.6048,0.0371,0.8196,0.0477,0.9482,0.9466,0.1053,1,0,1
VC1856,CDS,NC_002505,Vssrna24,sRNA,NC_002505,376,5.54083853537952E-154,3.41332046792797E-151,2,+,1997008,1997047,106501,106537,+,40,36,1996388,1997130,106480,106539,0.5638,0.0798,0.6569,0.0931,0.8516,0.3619,0.0051,0.9576,0,1
VC1497,CDS,NC_002505,Vcr043,sRNA,NC_002505,371,0,0,2,-,1608692,1608735,1114675,1114711,+,44,37,1608511,1609082,1114581,1114749,0.3342,0.0593,0.4124,0.0593,0.7356,0.7581,0.1118,1,0,1
VC2452,CDS,NC_002505,Vcr017,sRNA,NC_002505,370,4.56300767402346E-256,4.43972117696176E-253,2,-,2633466,2633511,350279,350314,-,46,36,2633092,2634309,350274,350364,0.4,0.0324,1.7568,0.0405,0.7254,0.5779,0.0877,1,0.0326,1
MicX,sRNA,NC_002506,VC1247,CDS,NC_002505,370,5.3321580433908E-108,2.51188073185236E-105,2,-,893404,893442,1318787,1318819,-,40,33,893271,893516,1318726,1319014,0.4595,0.1919,0.6838,0.2027,0.6195,0.9593,0.2915,1,0.4658,1
VCA0564,CDS,NC_002506,Vcr017,sRNA,NC_002505,368,5.697059267255E-260,5.75839944907428E-257,2,+,503084,503124,350283,350318,-,41,36,502470,503149,350275,350368,0.288,0.0571,0.3342,0.0679,0.9789,0.9169,0.5036,0.9971,0,1
VC0038,CDS,NC_002505,MicV,sRNA,NC_002505,366,0,0,2,-,36661,36702,2812099,2812124,-,42,26,36548,36845,2812092,2812167,0.3415,0.0355,0.5492,0.0383,0.199,0.567,0,0.8743,0,1
VCA0277,CDS,NC_002506,Vcr001,sRNA,NC_002505,365,3.46276818303629E-151,2.12061960451603E-148,2,-,296185,296228,21904,21939,+,44,35,295881,296296,21898,21941,0.3507,0.1096,0.6164,0.1151,0.2219,0.9447,0,1,0,1
VC1898,CDS,NC_002505,VCA0689,3UTR,NC_002506,357,0,0,2,+,2044489,2044529,627709,627738,-,41,30,2044443,2044714,627688,627830,0.381,0.0644,0.521,0.07,0.0173,1,0,0.109,0.7032,1
VC0583,5UTR,NC_002505,Qrr1,sRNA,NC_002505,355,0,0,2,-,613190,613232,1089971,1090006,-,43,36,612707,613254,1089963,1090051,0.3352,0.0761,0.4507,0.0901,0,0.5497,0,0.7689,0.0745,1
VC1401,CDS,NC_002505,Vcr001,sRNA,NC_002505,355,3.00244200785751E-181,2.12640295915672E-178,2,-,1491471,1491513,21904,21939,+,43,35,1491223,1491877,21898,21940,0.2817,0.0845,0.4225,0.093,0.7564,0.9415,0.3792,0.987,0,0.975
VC2059,CDS,NC_002505,Vcr228,sRNA,NC_002506,354,3.11326633086753E-258,3.11652927346431E-255,2,-,2214588,2214630,787386,787421,+,43,36,2214144,2214686,787266,787432,0.3023,0.0678,0.4068,0.113,0.1394,0.9408,0,0.9866,0,1
Qrr3,sRNA,NC_002506,VC2647,5UTR,NC_002505,353,5.46435629728187E-134,2.96296182163395E-131,2,+,772258,772291,2821419,2821454,+,34,36,772255,772330,2821308,2821772,0.2408,0.0567,0.2748,0.0765,0.3095,0,0,0.6729,0,0.5028
VC0329,CDS,NC_002505,Vcr017,sRNA,NC_002505,352,3.19040223658254E-79,1.14140751356829E-76,2,+,345767,345805,350280,350316,-,39,37,344437,348567,350274,350364,0.3778,0.0369,0.4687,0.0483,0.3094,0.9493,0,0.9662,0.0326,1
VC2075:TfoR,IGR,NC_002505,Vcr017,sRNA,NC_002505,344,8.7392364909727E-286,9.57719128251239E-283,2,+,2236500,2236540,350279,350314,-,41,36,2236487,2236561,350274,350355,0.2703,0.0698,0.3285,0.0872,0.9882,0.9523,0.9716,0.9949,0.1304,1
Vcr017,sRNA,NC_002505,VC1434,CDS,NC_002505,344,5.90538402835665E-166,3.94104888338578E-163,2,-,350326,350364,1532388,1532432,-,39,45,350291,350369,1532146,1532504,0.2674,0.0552,0.3895,0.1047,0.4437,0.0478,0,0.8261,0,0.4282
VC1866,CDS,NC_002505,Vcr017,sRNA,NC_002505,337,1.55304117394906E-136,8.69277223541195E-134,2,+,2006913,2006955,350280,350314,-,43,36,2006838,2007591,350274,350367,0.368,0.0564,0.543,0.0712,0.0005,0.9503,0,0.2799,0,1
VC2647,5UTR,NC_002505,VqmR,sRNA,NC_002506,336,1.0009414321905E-18,9.3291863530815E-17,2,+,2821428,2821469,1031543,1031579,+,42,37,2821313,2822096,1031444,1031589,0.3125,0.0744,0.4435,0.1101,0,0.6984,0,1,0.04,1
VC1929,CDS,NC_002505,Vcr017,sRNA,NC_002505,335,1.65371277946972E-193,1.22975988398438E-190,2,-,2081674,2081709,350280,350316,-,36,38,2081138,2082127,350274,350368,0.2567,0.0507,0.3045,0.0657,0.412,0.5511,0,0.9489,0,1
VC1442,CDS,NC_002505,VadR,sRNA,NC_002506,333,2.49110498230728E-82,9.16418546300453E-80,2,-,1539511,1539550,3247,3280,+,41,35,1538395,1539679,3203,3286,0.3213,0.0961,0.5075,0.1952,0.0345,0.9454,0,0.813,0.012,1
VC0554,CDS,NC_002505,Vcr017,sRNA,NC_002505,331,2.07327372350301E-95,8.91927496199069E-93,2,+,587349,587385,350282,350320,-,37,38,587090,590026,350273,350367,0.2991,0.0997,0.5347,0.1631,0.0949,0.9217,0,1,0,1
VC2065,CDS,NC_002505,Vcr001,sRNA,NC_002505,330,7.87108164767221E-63,2.2636752465677E-60,2,-,2221010,2221052,21904,21939,+,43,35,2220738,2221147,21901,21941,0.3212,0.0606,0.4182,0.0606,0.3809,0.9467,0.0306,1,0,1
VC0147,CDS,NC_002505,Vssrna24,sRNA,NC_002505,327,3.21989117686988E-47,6.98374271943223E-45,2,+,138028,138071,106501,106536,+,44,36,136963,138162,106480,106538,0.4526,0.0367,1.0612,0.0428,0.9507,0.3628,0.0077,1,0,1
VC0573,CDS,NC_002505,VC0025,3UTR,NC_002505,325,2.14738308100521E-136,1.1955182095207E-133,2,+,604197,604234,21885,21913,+,38,29,604129,604814,21680,21927,0.5877,0.0246,2.4585,0.0277,0.0253,1,0,1,0.12,1
VC0360,CDS,NC_002505,Vcr001,sRNA,NC_002505,317,1.89397660227969E-164,1.24797474738441E-161,2,+,379176,379213,21904,21939,+,38,36,378934,379444,21898,21941,0.3817,0.1009,0.5237,0.1073,0.4638,0.0823,0,0.9553,0,1
VC2085,CDS,NC_002505,Vcr043,sRNA,NC_002505,316,8.66385293355004E-271,9.11096025312082E-268,2,-,2245187,2245218,1114668,1114713,+,32,46,2244138,2245337,1114605,1114750,0.4019,0.057,0.4525,0.0696,0.045,0.7716,0,0.9443,0.0943,1
VC2766,CDS,NC_002505,Vcr001,sRNA,NC_002505,314,7.64449804843507E-74,2.51854761811559E-71,2,-,2953952,2953984,21904,21939,+,33,36,2952454,2954060,21897,21941,0.2166,0.0287,0.2611,0.0382,0.0598,0.9485,0,1,0,1
VC0350,CDS,NC_002505,Vcr001,sRNA,NC_002505,311,3.66946056804054E-166,2.46467013082666E-163,2,+,373383,373423,21905,21939,+,41,35,372947,373938,21900,21941,0.2701,0.1479,0.7653,0.1511,0.4622,0.0901,0,0.9878,0,1
VC2063,CDS,NC_002505,VqmR,sRNA,NC_002506,306,1.06395722890138E-91,4.36092610801945E-89,2,-,2219426,2219470,1031531,1031568,+,45,37,2217626,2219993,1031453,1031589,0.3137,0.098,0.5327,0.1209,0.2358,0.8646,0,0.9996,0.1,1
VC2241,CDS,NC_002505,VcdRP,sRNA,NC_002505,305,0,0,2,-,2395155,2395192,2433395,2433434,-,38,41,2395008,2395251,2433386,2433532,0.2787,0.0852,0.3508,0.1311,0.2006,0.8447,0,0.6563,0.5246,1
VC2091,CDS,NC_002505,Vcr043,sRNA,NC_002505,304,1.30705623605615E-307,1.51195908532855E-304,2,-,2252682,2252722,1114683,1114722,+,41,40,2252367,2252817,1114607,1114750,0.4178,0.0625,0.5526,0.0724,0.2281,0.8282,0,1,0.1069,1
VC0643,CDS,NC_002505,VqmR,sRNA,NC_002506,302,2.06997652139957E-142,1.20392841154407E-139,2,+,685954,685997,1031534,1031571,+,44,38,685312,688003,1031473,1031589,0.3377,0.0728,0.5331,0.0927,0.2446,0.6396,0,0.9889,0.2333,1
VCA1063:VCA1066,IGR,NC_002506,Vcr001,sRNA,NC_002505,300,1.27365972876797E-202,9.82218079276328E-200,2,-,1015623,1015664,21904,21938,+,42,35,1015577,1015749,21899,21941,0.3033,0.1,0.4367,0.1,0.9047,0.9254,0.4048,1,0,1
VC0425:VC0432,IGR,NC_002505,Vcr017,sRNA,NC_002505,300,1.60788271018815E-249,1.53573450527503E-246,2,+,461347,461386,350276,350311,-,40,36,461287,461466,350273,350356,0.3667,0.0467,0.5,0.0633,0.884,0.985,0.8666,0.898,0.1196,1
VCA0763,CDS,NC_002506,Vcr017,sRNA,NC_002505,300,9.60349402242328E-197,7.24500115348163E-194,2,-,707862,707904,350283,350318,-,43,36,706517,708252,350274,350368,0.26,0.07,0.36,0.1,0.199,0.5315,0,1,0,1
VC1765,CDS,NC_002505,Vcr001,sRNA,NC_002505,299,1.60921500889476E-69,5.06144306226661E-67,2,-,1905911,1905957,21904,21939,+,47,36,1905747,1908632,21899,21941,0.2408,0.0736,0.3144,0.0769,0.9607,0.9459,0.0737,1,0,1
VC1189:VC1198,IGR,NC_002505,VqmR,sRNA,NC_002506,298,5.62042710587039E-223,4.91711802995849E-220,2,+,1266249,1266287,1031524,1031563,+,39,40,1264400,1266352,1031473,1031589,0.3255,0.1007,0.4698,0.2013,0.3274,0.5734,0.0075,0.3384,0.2333,1
VqmR,sRNA,NC_002506,VC0249,CDS,NC_002505,295,8.88713794403635E-36,1.49956409111131E-33,2,+,1031486,1031527,255722,255757,+,43,36,1031445,1031584,255584,256081,0.3661,0.0847,0.4814,0.2034,0.5966,0.6848,0.0467,0.9733,0.5873,0.9385
GcvB,sRNA,NC_002505,Vcr036,sRNA,NC_002505,295,6.20284356079466E-173,4.30514560180514E-170,2,-,954841,954881,840417,840447,-,41,31,954718,954924,840377,840478,0.2475,0.1254,0.461,0.1288,0.396,0.2555,0,1,0,1
VC0288:VC0302,IGR,NC_002505,Vssrna24,sRNA,NC_002505,293,8.06945453427734E-89,3.2064993973629E-86,2,+,304982,305023,106500,106536,+,42,37,304882,307878,106477,106538,0.3345,0.0444,0.5392,0.058,0.5587,0.3346,0.5462,0.8139,0,1
VC0251,CDS,NC_002505,Vcr017,sRNA,NC_002505,287,1.72650147085239E-11,9.63112521650013E-10,2,+,259164,259208,350283,350319,-,45,37,257455,259820,350274,350369,0.3345,0.0523,0.4042,0.0523,0.7733,0.9148,0.0658,1,0,1
VC2770,CDS,NC_002505,Vcr001,sRNA,NC_002505,284,2.0266029476901E-60,5.59648823026707E-58,2,-,2956124,2956154,21904,21939,+,31,36,2955392,2956236,21897,21940,0.1972,0.0352,0.2359,0.0423,0.1362,0.9417,0,1,0,0.975
VC1247,CDS,NC_002505,VqmR,sRNA,NC_002506,282,7.66148952480618E-37,1.32938335489674E-34,2,-,1318972,1319011,1031535,1031573,+,41,39,1318750,1319195,1031456,1031589,0.2376,0.1135,0.3369,0.1418,0.573,0.899,0.0076,1,0.12,1
VadR,sRNA,NC_002506,Vcr053,sRNA,NC_002505,282,8.44441748078444E-184,6.02150588703416E-181,2,+,3216,3250,1355310,1355348,-,35,39,3202,3268,1355296,1355403,0.305,0.0532,0.3369,0.0567,0.5787,0.8849,0,0.7952,0.0619,1
VC2412,CDS,NC_002505,Vcr001,sRNA,NC_002505,279,3.10047033429119E-50,7.26997446019643E-48,2,-,2582562,2582604,21904,21939,+,43,35,2581298,2582801,21897,21941,0.3513,0.0824,0.4409,0.0932,0.1099,0.9472,0,0.9958,0,1
VC0250,CDS,NC_002505,Vcr001,sRNA,NC_002505,277,1.02170306014831E-16,8.45536437909225E-15,2,+,256415,256456,21904,21939,+,42,35,256153,257311,21899,21941,0.3213,0.0903,0.4043,0.0975,0.248,0.0861,0,1,0,1
VC2689,CDS,NC_002505,Vcr017,sRNA,NC_002505,276,4.37669775427589E-151,2.66464109064274E-148,2,-,2857061,2857096,350279,350314,-,36,36,2856686,2857768,350274,350365,0.2355,0.0725,0.2609,0.1014,0.7202,0.5749,0.0101,1,0.0217,1
VC1496,CDS,NC_002505,Vcr001,sRNA,NC_002505,276,6.59734146492993E-130,3.50429909475709E-127,2,-,1608307,1608347,21905,21939,+,41,36,1606533,1608527,21900,21941,0.3188,0.058,0.3623,0.0616,0.1008,0.9614,0,0.989,0,1
VC0893,CDS,NC_002505,Vcr001,sRNA,NC_002505,273,9.84634769388528E-86,3.76872577964229E-83,2,+,951971,952014,21904,21939,+,44,35,951657,952787,21900,21941,0.3846,0.0879,0.5495,0.0952,0.3475,0.0817,0,1,0,1
VCA0181,CDS,NC_002506,VqmR,sRNA,NC_002506,273,3.61969019747767E-166,2.44702809590392E-163,2,+,199455,199500,1031540,1031576,+,46,37,199383,200475,1031475,1031589,0.3114,0.1245,0.4505,0.1465,0.0394,0.6816,0,1,0.2467,1
VC0548,3UTR,NC_002505,Vcr001,sRNA,NC_002505,273,1.10966085596259E-38,2.01615500965811E-36,2,+,580848,580889,21904,21939,+,42,36,580569,581029,21900,21941,0.4396,0.0806,0.9524,0.0806,1,0.081,0,1,0,1
VCA0008,CDS,NC_002506,VadR,sRNA,NC_002506,270,0,0,2,-,8284,8324,3247,3283,+,41,36,7335,8448,3223,3287,0.3963,0.0778,0.4556,0.1926,0.0006,0.971,0,0.5719,0.253,1
VC2132,CDS,NC_002505,Vcr017,sRNA,NC_002505,270,1.3498018805348E-96,5.92938919749357E-94,2,-,2285663,2285703,350286,350321,-,41,36,2285526,2286396,350275,350367,0.3,0.0444,0.4222,0.0741,0.8684,0.4953,0.1673,0.999,0,1
VC0036,CDS,NC_002505,Vcr043,sRNA,NC_002505,267,5.77619544261278E-213,4.88905635231686E-210,2,-,35716,35760,1114661,1114697,+,45,37,34359,35836,1114592,1114749,0.2921,0.0824,0.4345,0.0899,0.0135,0.6716,0,0.9663,0.0126,1
VC0706,CDS,NC_002505,Vcr001,sRNA,NC_002505,265,0.000448306644816997,0.00549867536348406,2,-,756391,756436,21904,21939,+,46,36,756204,756602,21897,21941,0.3094,0.1358,0.4377,0.1396,0.5448,0.9483,0,1,0,1
VCA0688,CDS,NC_002506,Vcr017,sRNA,NC_002505,264,8.07535455515623E-64,2.36821714755707E-61,2,-,627298,627335,350278,350313,-,38,36,626049,627719,350274,350358,0.2689,0.0644,0.3068,0.0758,0.2088,0.5847,0,0.9127,0.0978,1
VC1091,CDS,NC_002505,GcvB,sRNA,NC_002505,264,4.62674379746673E-51,1.10225553778138E-48,2,+,1158840,1158881,954728,954761,-,42,35,1158521,1160174,954717,954853,0.3485,0.072,0.5568,0.0795,0.1306,0.9519,0,0.9234,0.3382,1
VC1928,CDS,NC_002505,Vcr228,sRNA,NC_002506,264,0,0,2,-,2080842,2080876,787386,787426,+,35,40,2080383,2081023,787270,787432,0.2841,0.1098,0.3333,0.1288,0.3064,0.9671,0.0473,0.9642,0.0242,1
VC0346,3UTR,NC_002505,Vcr220,sRNA,NC_002505,264,0,0,2,+,369998,370042,2653970,2654004,+,45,36,369795,370084,2653937,2654008,0.303,0.1326,0.3636,0.1515,1,0.7239,0.8078,1,0.4815,1
VCA0416,CDS,NC_002506,Vcr017,sRNA,NC_002505,259,5.03350462940514E-96,2.19260725298217E-93,2,+,383553,383594,350277,350312,-,42,36,383343,383810,350274,350357,0.3436,0.0463,0.4672,0.0502,0.824,0.974,0.0464,1,0.1087,1
VC1998,3UTR,NC_002505,Vcr001,sRNA,NC_002505,253,3.35645725387187E-135,1.83914425391235E-132,2,-,2151377,2151421,21903,21938,+,44,36,2151302,2151952,21896,21941,0.2332,0.0909,0.415,0.0988,1,0.9314,0.0293,1,0,1
MicX,sRNA,NC_002506,Vcr220,sRNA,NC_002505,251,5.18182585477406E-08,1.91438860154249E-06,2,-,893396,893435,2653965,2653999,+,39,35,893344,893517,2653928,2654008,0.3267,0.2151,0.4542,0.2829,0.6408,0.9397,0.2886,0.793,0.4148,1
VCA1015,CDS,NC_002506,Vcr001,sRNA,NC_002505,250,9.31489895126926E-150,5.60557696484215E-147,2,+,964748,964791,21904,21939,+,44,36,964447,964834,21896,21940,0.28,0.044,0.452,0.048,0.7618,0.0665,0.522,0.792,0,0.975
VC0269,CDS,NC_002505,Vcr001,sRNA,NC_002505,250,7.59320756381663E-126,3.93294152368848E-123,2,+,274826,274870,21904,21938,+,44,35,274733,275247,21900,21940,0.436,0.068,0.532,0.068,0.3008,0.0777,0.1868,0.6155,0,0.975
VC2656,CDS,NC_002505,FarS,sRNA,NC_002505,247,3.97973699071767E-08,1.49901026905436E-06,2,+,2827949,2827988,2266029,2266066,-,40,39,2826686,2828570,2266014,2266141,0.3198,0.0648,0.7854,0.0688,0.6834,0.8994,0,1,0,1
VCA0189,CDS,NC_002506,Vcr001,sRNA,NC_002505,247,2.23674980583022E-23,2.56177981886885E-21,2,+,205794,205834,21904,21939,+,41,36,205603,206624,21897,21941,0.3279,0.085,0.587,0.0972,0.2243,0.0763,0,1,0,1
VC1283,CDS,NC_002505,VqmR,sRNA,NC_002506,246,4.63115788859576E-224,4.08597641206624E-221,2,+,1358677,1358720,1031547,1031582,+,44,36,1358653,1359015,1031492,1031589,0.1789,0.1138,0.2358,0.1463,0.0682,0.7269,0,0.9493,0.36,1
VC1973,CDS,NC_002505,Vcr001,sRNA,NC_002505,242,1.94870626879342E-109,9.26382926656685E-107,2,-,2124609,2124650,21904,21939,+,42,35,2124430,2125232,21899,21941,0.3595,0.1198,0.4545,0.124,0.6975,0.9376,0,0.9042,0,1
VC2064,CDS,NC_002505,VadR,sRNA,NC_002506,241,7.23797943911664E-134,3.90434612138339E-131,2,-,2220061,2220103,3247,3280,+,43,34,2219968,2220736,3221,3286,0.278,0.0913,0.3693,0.1411,0.9044,0.9451,0,1,0.2289,1
VC2618,CDS,NC_002505,VqmR,sRNA,NC_002506,241,5.00524322594852E-76,1.71977183831774E-73,2,-,2787578,2787617,1031535,1031572,+,40,38,2786553,2787794,1031473,1031589,0.2905,0.1245,0.3485,0.1743,0.1326,0.8926,0,0.9794,0.2333,1
VC0040,CDS,NC_002505,Vcr017,sRNA,NC_002505,240,6.07280258593489E-90,2.45051707139184E-87,2,+,37863,37896,350278,350314,-,35,37,37827,38523,350274,350349,0.3375,0.0458,0.4625,0.0542,0.0748,0.9644,0,1,0.1957,1
VC0179,CDS,NC_002505,Vcr017,sRNA,NC_002505,240,1.87843148446764E-25,2.3533288016419E-23,2,+,181231,181272,350286,350321,-,42,36,180492,181599,350274,350367,0.2958,0.0708,0.4125,0.1,0.651,0.877,0.0557,0.9008,0,1
VC0970,CDS,NC_002505,Vcr001,sRNA,NC_002505,239,1.64415093323933E-118,8.11236537955514E-116,2,+,1034797,1034842,21904,21939,+,46,36,1034175,1035176,21894,21941,0.2971,0.0502,0.41,0.0502,0.6845,0.0805,0,1,0,1
VC2478,3UTR,NC_002505,Vcr001,sRNA,NC_002505,237,2.58069985629203E-18,2.33832968963191E-16,2,+,2658206,2658249,21905,21939,+,44,35,2657884,2658288,21898,21941,0.4895,0.135,0.6624,0.1477,1,0.0925,0,1,0,1
VC1605a,5UTR,NC_002505,Qrr3,sRNA,NC_002506,235,2.15828351684757E-248,2.04269762414076E-245,2,+,1719979,1720019,772308,772343,+,41,36,1719922,1720168,772263,772368,0.3277,0.0596,0.4681,0.0723,0,0.4683,0,0.6266,0.0467,1
VCA1096,CDS,NC_002506,VqmR,sRNA,NC_002506,235,1.12397122916044E-136,6.32516328090078E-134,2,-,1052744,1052782,1031521,1031569,+,39,49,1052449,1052883,1031439,1031589,0.3447,0.0936,0.4383,0.1319,0.3224,0.8728,0,1,0.0067,1
Vcr017,sRNA,NC_002505,VC0554,CDS,NC_002505,233,2.61373763794272E-38,4.69971695593401E-36,2,-,350317,350354,587186,587220,+,38,35,350291,350370,587094,589692,0.3605,0.0815,0.5236,0.1245,0.5452,0.037,0,0.8261,0,0.902
VC2241,CDS,NC_002505,Vcr001,sRNA,NC_002505,231,6.94444612106771E-06,0.000160341393040195,2,-,2395137,2395177,21904,21939,+,41,35,2394976,2395251,21898,21940,0.1948,0.1212,0.381,0.1299,0.2576,0.9415,0,0.7554,0,0.975
VCA0491,CDS,NC_002506,VCA0397,CDS,NC_002506,230,0,0,2,+,427658,427699,372989,373023,+,42,35,427433,427947,372568,373125,0.287,0.1304,0.4087,0.1391,0.5589,0.8907,0,1,0.0166,1
Vcr017,sRNA,NC_002505,VC0553,CDS,NC_002505,229,3.91936322537242E-22,4.23279031151761E-20,2,-,350318,350356,587059,587091,+,38,33,350275,350368,586747,587128,0.2358,0.131,0.2795,0.1354,0.5299,0.9656,0,1,0.2191,1
VC0025,3UTR,NC_002505,VrrA,sRNA,NC_002505,229,6.17542389114442E-06,0.00014460749779101,2,+,21881,21909,1878787,1878822,+,29,36,21644,21917,1878766,1878824,0.2795,0.1048,0.2838,0.1354,1,0.7424,0,1,0.5899,1
VCA1063,5UTR,NC_002506,Vcr001,sRNA,NC_002505,228,2.35967696048002E-36,4.03388519997724E-34,2,-,1015472,1015513,21904,21938,+,42,35,1013151,1015615,21899,21940,0.3202,0.1053,0.7105,0.1096,0,0.9289,0,1,0,0.975
VC0998,CDS,NC_002505,Vcr001,sRNA,NC_002505,228,0.00015411015390133,0.0023138526121306,2,+,1068237,1068278,21905,21939,+,42,36,1064992,1069868,21897,21941,0.2895,0.0833,0.5263,0.0921,0.6783,0.0877,0.0029,1,0,1
VCA0568,CDS,NC_002506,Vcr001,sRNA,NC_002505,228,2.57023007832683E-102,1.16848944639532E-99,2,+,506401,506445,21904,21939,+,45,36,506341,507329,21897,21941,0.3289,0.0307,0.6272,0.0439,0.0972,0.0743,0.0077,0.8551,0,1
