name1,type1,ref1,name2,type2,ref2,nb_chimeras,nb_multi,p_value,fdr,in_libs,strand1,left1,right1,left2,right2,strand2
Vcr036,sRNA,NC_002505,Vcr089,sRNA,NC_002505,222,19,7.013642280833191e-217,1.826523514374837e-213,2,-,840377,840488,2812086,2812166,-
VC0130,CDS,NC_002505,VC0130:rhtB,IGR,NC_002505,222,11,0.0,0.0,2,+,123764,126266,126409,129951,+
VCA0116,CDS,NC_002506,VCA0114,CDS,NC_002506,221,11,1.151639920008087e-263,4.198811735280997e-260,2,+,126155,128802,124021,125387,+
VC0027,CDS,NC_002505,VC0028,CDS,NC_002505,220,14,0.0,0.0,2,-,23241,24803,24803,26659,-
VC1086,CDS,NC_002505,VC1085,CDS,NC_002505,220,27,3.492594647256738e-291,1.5176907593391493e-287,2,+,1152609,1154234,1151308,1152636,+
VC0414,CDS,NC_002505,VC0415,CDS,NC_002505,219,13,1.3564895868381444e-217,3.5952650142389796e-214,2,+,438345,441992,442165,443216,+
VC0409,CDS,NC_002505,VC0411,CDS,NC_002505,219,14,1.1405140938499533e-240,3.627407502115508e-237,2,+,435420,435992,436500,437067,+
VCA0205,3UTR,NC_002506,VC2738,CDS,NC_002505,218,2,4.555140902875243e-119,5.073911033301353e-116,2,-,222261,222321,2910064,2911531,+
VCA0191,CDS,NC_002506,VCA0189,CDS,NC_002506,218,9,2.8525151923605e-311,1.4026455263445354e-307,2,+,207085,208579,205594,206628,+
VC2656,CDS,NC_002505,VC2658,CDS,NC_002505,218,12,1.292889489210571e-273,5.03296289711868e-270,2,+,2826737,2828571,2829303,2829713,+
VC1756,CDS,NC_002505,VC1757,CDS,NC_002505,217,6,0.0,0.0,2,+,1891338,1892435,1892537,1895456,+
VC0130:rhtB,IGR,NC_002505,VC0130,CDS,NC_002505,215,8,0.0,0.0,2,+,126402,129805,123758,126280,+
VC0179,CDS,NC_002505,VC0178,CDS,NC_002505,214,31,1.4704313723372887e-272,5.6360352587158544e-269,2,+,180399,181745,179326,180422,+
Vssrna24,sRNA,NC_002505,Vcr229,sRNA,NC_002506,214,4,9.06016087393708e-300,4.129102024436771e-296,2,+,106481,106538,897526,897723,+
fadB,CDS,NC_002505,fadA,CDS,NC_002505,214,4,0.0,0.0,2,+,2942329,2944501,2944491,2945679,+
VC1410,CDS,NC_002505,VC1411,CDS,NC_002505,214,17,0.0,0.0,2,+,1503059,1504300,1504269,1505844,+
VC2606,CDS,NC_002505,VC2607,CDS,NC_002505,213,8,0.0,0.0,2,-,2774869,2776572,2776605,2777221,-
VC0583,3UTR,NC_002505,VC1455:VC1464,IGR,NC_002505,212,54,3.17880763329928e-255,1.1050688575187354e-251,2,-,612525,612574,1566516,1566891,+
FlaX,sRNA,NC_002505,VC2207,CDS,NC_002505,211,0,2.6014882799061744e-138,3.509745789153272e-135,2,-,2334422,2334693,2351329,2352037,-
Vcr036,sRNA,NC_002505,VrrA,sRNA,NC_002505,211,12,1.3310013423438613e-151,2.0987644752995025e-148,2,-,840377,840465,1878683,1878824,+
Vcr078,sRNA,NC_002505,rplE,CDS,NC_002505,209,4,5.6340754648478785e-22,1.1581434036814277e-19,2,-,2332923,2333085,2758384,2758837,-
VC0412,CDS,NC_002505,VC0414,CDS,NC_002505,208,15,8.810734831906022e-195,1.995546001998041e-191,2,+,437058,437831,438250,441964,+
VC2295,CDS,NC_002505,Vcr078,sRNA,NC_002505,208,1,1.8803431674349003e-8,1.6321011839714995e-6,2,-,2449502,2450837,2332937,2333124,-
VC1316:VC1321,IGR,NC_002505,VC1315,CDS,NC_002505,208,10,0.0,0.0,2,+,1400393,1403806,1398628,1399845,+
VC2545,3UTR,NC_002505,FlaX,sRNA,NC_002505,207,3,7.998104228257035e-231,2.3628170221641963e-227,2,+,2726606,2726658,2334424,2334690,-
VC2128,CDS,NC_002505,fliL,CDS,NC_002505,205,19,9.41952734385659e-238,2.94574238003791e-234,2,-,2280755,2282678,2280100,2280639,-
secY,CDS,NC_002505,rplO,CDS,NC_002505,204,20,1.0417263707368694e-283,4.254672352805516e-280,2,-,2754223,2755615,2755585,2756037,-
VC2033,3UTR,NC_002505,Vcr203,sRNA,NC_002505,204,4,4.1133037328628997e-159,6.893177689257674e-156,2,-,2187551,2187633,606793,606926,+
VC2627,CDS,NC_002505,Vcr076,sRNA,NC_002505,204,4,0.0,0.0,2,-,2798588,2798635,2266014,2266135,-
VCA0117,CDS,NC_002506,VCA0119,CDS,NC_002506,203,13,1.4318126689600978e-293,6.33232284857289e-290,2,+,128795,130330,131019,132468,+
VC1513,CDS,NC_002505,VC1511,CDS,NC_002505,202,7,8.8393e-320,4.55632635e-316,2,-,1624950,1627822,1623273,1624365,-
VC1757,CDS,NC_002505,VC1756,CDS,NC_002505,202,5,0.0,0.0,2,+,1892507,1895418,1891328,1892445,+
VCA1089,CDS,NC_002506,VCA1091,CDS,NC_002506,201,22,1.3144254089656507e-228,3.822666188008906e-225,2,-,1044685,1045752,1046406,1047252,-
argD,CDS,NC_002505,VC2617,CDS,NC_002505,201,20,9.047929844502568e-247,3.0055936126748535e-243,2,-,2786555,2787757,2785346,2786393,-
VCA0768,CDS,NC_002506,VCA0769,CDS,NC_002506,199,21,3.836e-320,1.9909999e-316,2,-,711452,712706,712734,713374,-
VC0412,CDS,NC_002505,VC0410,CDS,NC_002505,198,16,1.4555105365403405e-211,3.662878027609118e-208,2,+,437182,437835,436009,436504,+
VC0404,CDS,NC_002505,VC0403,CDS,NC_002505,198,40,4.050887280833415e-139,5.5250110760327545e-136,2,+,430209,431395,429384,430236,+
fliG,CDS,NC_002505,fliF,CDS,NC_002505,197,18,1.162809080103687e-202,2.7678485255826036e-199,2,-,2285508,2286566,2286575,2288323,-
VC1085,CDS,NC_002505,VC1084,CDS,NC_002505,197,13,1.1778288083118091e-269,4.446113395206039e-266,2,+,1151325,1152637,1150010,1151329,+
flgE,CDS,NC_002505,flgD,CDS,NC_002505,196,26,5.807775165836032e-231,1.722553848769379e-227,2,-,2344121,2345388,2345440,2346191,-
fliF,CDS,NC_002505,fliG,CDS,NC_002505,196,13,3.0422101457759048e-201,7.195577920049162e-198,2,-,2286558,2288323,2285527,2286552,-
VC1339,CDS,NC_002505,VC1340,CDS,NC_002505,196,14,0.0,0.0,2,+,1424646,1425850,1425852,1427755,+
VC1337,CDS,NC_002505,VC1338,CDS,NC_002505,195,8,3.936573313925804e-280,1.599057474536846e-276,2,+,1420796,1421950,1422040,1424656,+
VCA0689,CDS,NC_002506,VCA0688,CDS,NC_002506,194,6,6.147312999463571e-222,1.676865834829585e-218,2,-,627718,628097,625877,627585,-
astD,CDS,NC_002505,VC2617,CDS,NC_002505,193,15,4.896687031865619e-217,1.2796755342597682e-213,2,-,2783909,2785377,2785346,2786409,-
VC1340,CDS,NC_002505,VC1339,CDS,NC_002505,193,16,1.784e-321,9.38787e-318,2,+,1425839,1427692,1424636,1425856,+
VC2187,5UTR,NC_002505,VC2142,5UTR,NC_002505,191,3,1.1804622276160839e-52,5.144598934346112e-50,2,-,2334105,2334189,2297425,2297500,-
sdhB,CDS,NC_002505,sdhA,CDS,NC_002505,191,25,6.230974706124982e-180,1.2829594085130916e-176,2,-,2249542,2250276,2250292,2252056,-
VC0029,CDS,NC_002505,VC0028,CDS,NC_002505,190,6,2.857420163841015e-268,1.0732096804109166e-264,2,-,26627,27612,24794,26500,-
VC0348,CDS,NC_002505,VC0349,CDS,NC_002505,189,14,1.9633108716470226e-248,6.5509548440387245e-245,2,+,370426,371758,371752,372982,+
VC0304,CDS,NC_002505,VC0305,CDS,NC_002505,189,21,3.0563017386036323e-274,1.1959868758448428e-270,2,-,314838,316357,316329,317662,-
VC2656,CDS,NC_002505,VC2659,CDS,NC_002505,189,5,1.6966300567731562e-215,4.401400411276269e-212,2,+,2826756,2828572,2829689,2830087,+
VCA0116,CDS,NC_002506,VCA0115,CDS,NC_002506,189,12,1.569959684254575e-244,5.1465619617815175e-241,2,+,126228,128797,125366,126145,+
VC1874,3UTR,NC_002505,VC1872,CDS,NC_002505,189,5,1.0988831321324599e-142,1.5525993059587501e-139,2,+,2019850,2019936,2014933,2016877,+
VC0028,CDS,NC_002505,VC0029,CDS,NC_002505,188,16,1.131241181442556e-264,4.144656967408982e-261,2,-,24778,26608,26621,27610,-
VC1340,CDS,NC_002505,VC1338,CDS,NC_002505,188,12,1.2847508567506595e-279,5.190518464058727e-276,2,+,1425837,1427731,1422161,1424656,+
VC0405,CDS,NC_002505,VC0402,CDS,NC_002505,186,15,1.6129311534814806e-86,1.2067405173902115e-83,2,+,431375,433121,427695,429398,+
VC0249,CDS,NC_002505,VqmR,sRNA,NC_002506,186,4,7.880182971357428e-47,3.106429639285879e-44,2,+,254749,256160,1031439,1031587,+
VC0415,CDS,NC_002505,VC0414,CDS,NC_002505,185,13,1.0893709638770196e-171,2.0823924989233614e-168,2,+,442173,443216,438350,441986,+
VC1786:VC1803,IGR,NC_002505,Vcr017,sRNA,NC_002505,185,21,7.979635325131273e-159,1.3342557215747127e-155,2,+,1944153,1944272,350276,350370,-
VC1972,CDS,NC_002505,VC1971,CDS,NC_002505,185,17,1.2542907e-316,6.37741110006e-313,2,-,2123259,2124269,2121852,2123266,-
VC2725,CDS,NC_002505,VC2726,CDS,NC_002505,184,29,1.1712900964672851e-188,2.5597757348578518e-185,2,-,2898176,2899391,2899361,2900372,-
malQ,CDS,NC_002506,VCA0013,CDS,NC_002506,184,6,0.0,0.0,2,+,14811,16968,12386,14646,+
sdhA,CDS,NC_002505,sdhB,CDS,NC_002505,181,20,9.723808190652076e-167,1.7428655324318448e-163,2,-,2250285,2252052,2249530,2250260,-
VC2769,CDS,NC_002505,VC2767,CDS,NC_002505,181,12,1.3043803346981005e-298,5.908589945450818e-295,2,-,2955113,2955387,2954017,2954465,-
flhA,CDS,NC_002505,flhF,CDS,NC_002505,181,26,1.6454689891165767e-155,2.691144728462874e-152,2,-,2224314,2226423,2222825,2224315,-
VCA0115,CDS,NC_002506,VCA0116,CDS,NC_002506,181,13,3.791302300447774e-231,1.1289591963330974e-227,2,+,125365,126172,126160,128779,+
VC2765,CDS,NC_002505,VC2766,CDS,NC_002505,180,7,2.1322856238232761e-262,7.736449788285172e-259,2,-,2951537,2952447,2952645,2954059,-
VC2726,CDS,NC_002505,VC2725,CDS,NC_002505,180,19,5.145657444974182e-183,1.086428530002179e-179,2,-,2899365,2900372,2898167,2899365,-
VCA0205,3UTR,NC_002506,Vcr078,sRNA,NC_002505,179,12,4.992314682048665e-7,3.4007891496786815e-5,2,-,222220,222324,2332937,2333094,-
VC1843,CDS,NC_002505,VC1844,CDS,NC_002505,179,9,0.0,0.0,2,-,1981681,1982857,1982834,1984479,-
flgD,CDS,NC_002505,flgE,CDS,NC_002505,179,26,1.3542510547336711e-204,3.297041090641469e-201,2,-,2345433,2346152,2344112,2345423,-
VC0028,CDS,NC_002505,VC0027,CDS,NC_002505,178,7,3.902452936164656e-258,1.3823524022001493e-254,2,-,24810,26637,23263,24801,-
VC0264,CDS,NC_002505,VC0264:VC0268,IGR,NC_002505,178,11,3.7020179924958596e-286,1.5457848513493132e-282,2,+,269056,270437,270498,273407,+
VC2607,CDS,NC_002505,VC2606,CDS,NC_002505,178,16,1.7945623934515393e-307,8.435775062822406e-304,2,-,2776606,2777208,2774818,2776410,-
VC0409,CDS,NC_002505,VC0412,CDS,NC_002505,177,13,4.479746044028977e-174,8.742148377900913e-171,2,+,435419,436023,437056,437844,+
VC0583,3UTR,NC_002505,VC1464:VC1470,IGR,NC_002505,176,6,1.4850244322048123e-140,2.0592467366783978e-137,2,-,612525,612567,1573434,1574310,+
VC0149,CDS,NC_002505,VC0147,CDS,NC_002505,176,11,7.332310047367e-311,3.58189575881235e-307,2,+,138841,139832,136935,138161,+
VC0583,CDS,NC_002505,Vcr078,sRNA,NC_002505,175,8,4.4439093808026564e-10,4.6279195507604286e-8,2,-,612553,613156,2332935,2333049,-
GcvB,sRNA,NC_002505,Vcr036,sRNA,NC_002505,174,6,4.490666105976865e-8,3.683693590089296e-6,2,-,954718,954890,840377,840510,-
VCA1034,CDS,NC_002506,VCA1033,CDS,NC_002506,174,8,0.0,0.0,2,-,983994,985987,982619,984006,-
VC2770,CDS,NC_002505,VC2767,CDS,NC_002505,173,7,1.748865136722567e-290,7.512260245740849e-287,2,-,2955418,2956237,2954016,2954552,-
rplE,CDS,NC_002505,rplR,CDS,NC_002505,173,7,1.05273212874582e-238,3.319961781447018e-235,2,-,2758390,2758971,2756726,2757128,-
VC0264:VC0268,IGR,NC_002505,VC0264,CDS,NC_002505,172,10,2.8695261285986926e-274,1.1288081473605146e-270,2,+,270492,272957,269048,270439,+
VCA1033,CDS,NC_002506,VCA1034,CDS,NC_002506,171,8,3.736135e-316,1.88679360784e-312,2,-,982618,983967,983979,986012,-
VCA0116,CDS,NC_002506,VCA0118,CDS,NC_002506,171,13,3.8229030498237895e-222,1.0466324365176545e-218,2,+,126228,128788,130360,131059,+
VC1093,CDS,NC_002505,oppD,CDS,NC_002505,171,12,9.005009784578542e-252,3.0454780104842194e-248,2,+,1161369,1162299,1162297,1163285,+
VC1338,CDS,NC_002505,VC1337,CDS,NC_002505,170,8,3.904662481441951e-235,1.1911898051242368e-231,2,+,1422038,1424646,1420792,1421957,+
VC2062,CDS,NC_002505,VC2060,CDS,NC_002505,170,9,8.34750241576617e-181,1.7330759890519775e-177,2,-,2216446,2217598,2214673,2215701,-
VC1513,CDS,NC_002505,VC1512,CDS,NC_002505,169,5,9.695282624462968e-285,3.981554257478496e-281,2,-,1624954,1627842,1624349,1624981,-
VC2766,CDS,NC_002505,VC2765,CDS,NC_002505,169,8,3.1550594768425566e-242,1.0252818452446565e-238,2,-,2952585,2954046,2951548,2952459,-
flhB,CDS,NC_002505,fliR,CDS,NC_002505,168,41,2.1152953868021248e-190,4.719432380336927e-187,2,-,2275090,2276246,2276227,2277048,-
VC2135,CDS,NC_002505,fliF,CDS,NC_002505,168,7,5.194226293922527e-153,8.295423564425186e-150,2,-,2288693,2290154,2286547,2288294,-
VC2724,CDS,NC_002505,VC2725,CDS,NC_002505,168,14,2.6270523725050345e-189,5.809190030038367e-186,2,-,2897659,2898160,2898169,2899397,-
VC2060,CDS,NC_002505,VC2062,CDS,NC_002505,168,16,6.68060103526364e-178,1.349513909344508e-174,2,-,2214666,2215668,2216451,2217545,-
VC0410,CDS,NC_002505,VC0412,CDS,NC_002505,166,17,5.996089364177207e-166,1.0695907208578997e-162,2,+,435985,436500,437070,437844,+
VC0245,CDS,NC_002505,VC0247,CDS,NC_002505,166,7,1.8832662054835795e-274,7.447550586085323e-271,2,+,251568,252925,253736,254456,+
Vcr078,sRNA,NC_002505,VC2598,CDS,NC_002505,165,5,4.91668717761056e-12,6.028454525124538e-10,2,-,2332924,2333087,2765248,2765982,-
VC0407,CDS,NC_002505,VC0406,CDS,NC_002505,165,47,6.699854737913827e-108,6.5203021204454125e-105,2,+,434326,434817,433098,434344,+
VC0028,CDS,NC_002505,VC0031,CDS,NC_002505,165,8,3.272421220168777e-204,7.941125076415931e-201,2,-,24781,26633,27867,29520,-
Vcr094,sRNA,NC_002506,Qrr2,sRNA,NC_002506,164,16,0.0,0.0,2,-,196060,196130,48440,48554,+
VC0551,3UTR,NC_002505,VC0550,CDS,NC_002505,164,4,4.8565913841698645e-297,2.1866890476948624e-293,2,+,585565,585680,582658,584456,+
VC0603,CDS,NC_002505,VC0604,CDS,NC_002505,163,3,5.381455256512024e-156,8.879021026295151e-153,2,+,631329,633554,633874,636497,+
VC1087,CDS,NC_002505,VC1086,CDS,NC_002505,163,9,2.3993248102375495e-208,5.918477066066432e-205,2,+,1154238,1155588,1152619,1154258,+
VC1822,CDS,NC_002505,VC1817:VC1822,IGR,NC_002505,162,8,0.0,0.0,2,-,1963027,1964795,1960917,1962869,-
VqmR,sRNA,NC_002506,fliD,CDS,NC_002505,162,2,6.533709151772976e-82,4.611342612653309e-79,2,+,1031474,1031590,2294065,2295762,-
VC1337,CDS,NC_002505,prpB,CDS,NC_002505,162,14,6.0819724366458786e-235,1.8478762905093453e-231,2,+,1420843,1421945,1419703,1420596,+
guaA,CDS,NC_002505,VC0767,CDS,NC_002505,162,13,8.141615706034534e-261,2.911574223814794e-257,2,+,821580,823147,819995,821380,+
Vcr078,sRNA,NC_002505,VC2143,CDS,NC_002505,161,49,5.7784625592202515e-18,9.937705773325545e-16,2,-,2332924,2333131,2297757,2298719,-
prpB,CDS,NC_002505,VC1337,CDS,NC_002505,161,7,4.191614567677913e-233,1.263261361671246e-229,2,+,1419707,1420634,1420796,1421951,+
fliF,CDS,NC_002505,VC2135,CDS,NC_002505,161,5,5.510165825820495e-144,7.950573593056182e-141,2,-,2286571,2288325,2288702,2290167,-
oppD,CDS,NC_002505,VC1093,CDS,NC_002505,161,16,2.830445536741216e-233,8.564882357004235e-230,2,+,1162282,1163276,1161370,1162304,+
VCA0013,CDS,NC_002506,malQ,CDS,NC_002506,161,5,2.4076167970418477e-291,1.05233691883709e-287,2,+,12318,14691,14791,16965,+
VC0402,CDS,NC_002505,VC0405,CDS,NC_002505,160,17,4.124071466635617e-66,2.29004847507419e-63,2,+,427789,429390,431394,433070,+
tuf2,CDS,NC_002505,tuf,CDS,NC_002505,160,51,2.0339221420731314e-230,5.985000077102424e-227,2,+,381744,382956,335331,336512,+
VCA0049,CDS,NC_002506,VCA0051,CDS,NC_002506,159,19,1.1284623724800037e-237,3.5143045396427474e-234,2,-,56568,58142,58180,59682,-
VCA0056,CDS,NC_002506,VCA0057,CDS,NC_002506,159,7,3.37875942804536e-285,1.3952185713761363e-281,2,+,63288,64090,64101,65492,+
VCA0051,CDS,NC_002506,VCA0049,CDS,NC_002506,158,9,8.57851891697515e-236,2.6277620704457922e-232,2,-,58157,59680,56582,58157,-
VCA0118,CDS,NC_002506,VCA0117,CDS,NC_002506,158,13,3.3287740706807608e-220,8.981897683610371e-217,2,+,130352,131049,128814,130372,+
VCA0119,CDS,NC_002506,VCA0117,CDS,NC_002506,158,11,3.752053443226999e-213,9.538613198740943e-210,2,+,131025,132417,128779,130375,+
VC0254,CDS,NC_002505,VC0252,CDS,NC_002505,157,20,2.286758893484615e-144,3.312334803586209e-141,2,+,260833,261947,259817,260419,+
VC2548,CDS,NC_002505,VC2547,CDS,NC_002505,157,5,5.812449860948599e-246,1.922269756712602e-242,2,-,2730794,2732545,2727105,2730784,-
VC0629,CDS,NC_002505,VC0628,CDS,NC_002505,156,8,4.035851845435074e-291,1.743623303243579e-287,2,+,667405,670458,666285,667407,+
rplE,CDS,NC_002505,rplF,CDS,NC_002505,155,13,9.964748334666877e-215,2.5506274900000167e-211,2,-,2758390,2758970,2757090,2757661,-
VC0351,CDS,NC_002505,VC0349,CDS,NC_002505,155,15,2.4306714211057677e-261,8.734267174134763e-258,2,+,373961,374188,371751,372967,+
Vcr228,sRNA,NC_002506,Vcr229,sRNA,NC_002506,155,1,4.229479468153102e-229,1.2348394863781466e-225,2,+,787335,787432,897526,897726,+
VC0408,CDS,NC_002505,VC0405,CDS,NC_002505,154,7,1.0543040029417506e-75,6.810767409427116e-73,2,+,434812,435435,431385,433123,+
VC1306,CDS,NC_002505,VC1307,CDS,NC_002505,154,8,2.7317111142279557e-252,9.322968299424796e-249,2,+,1387469,1388768,1388867,1389879,+
zntA,CDS,NC_002505,zntA:VC1034,IGR,NC_002505,153,4,4.75416379214445e-200,1.110421122874069e-196,2,+,1097655,1099922,1099980,1100242,+
VCA0190,CDS,NC_002506,VCA0191,CDS,NC_002506,153,15,3.0647114508096437e-249,1.0271840821261176e-245,2,+,206599,207073,207474,208530,+
VqmR,sRNA,NC_002506,VC0998,CDS,NC_002505,153,3,1.3854640876166877e-17,2.3396312639816755e-15,2,+,1031479,1031589,1065629,1069863,+
glgA,3UTR,NC_002505,glgC,CDS,NC_002505,153,1,2.6174986690837162e-228,7.524483154804665e-225,2,-,1863766,1863894,1865329,1866509,-
VC0349,CDS,NC_002505,VC0348,CDS,NC_002505,153,12,1.7784709924073186e-188,3.8753971784346746e-185,2,+,371746,372980,370426,371741,+
astD,CDS,NC_002505,argD,CDS,NC_002505,152,4,5.242120295880962e-150,8.095155097741233e-147,2,-,2783912,2785353,2786507,2787755,-
VC1617:VC1623,IGR,NC_002505,VC1620,CDS,NC_002505,152,19,1.0474270755304757e-163,1.8420372939737345e-160,2,-,1731287,1742722,1732875,1741265,-
VC0406,CDS,NC_002505,VC0407,CDS,NC_002505,152,37,8.78348480425805e-95,7.384628397557867e-92,2,+,433094,434348,434326,434812,+
VCA0118,CDS,NC_002506,VCA0116,CDS,NC_002506,152,7,1.5677508967500272e-190,3.5082791609194967e-187,2,+,130360,131047,126181,128783,+
VC1410,CDS,NC_002505,VC1409,CDS,NC_002505,152,13,1.768740587398448e-253,6.064167671340244e-250,2,+,1503126,1504299,1501607,1503051,+
sdhC,CDS,NC_002505,sdhA,CDS,NC_002505,152,4,1.1220107369085526e-204,2.7405588920219494e-201,2,-,2252368,2252789,2250264,2252034,-
secY,CDS,NC_002505,rpsE,CDS,NC_002505,151,6,1.7896601437001662e-182,3.757371363157558e-179,2,-,2754232,2755597,2756221,2756755,-
VC2659,CDS,NC_002505,VC2657,CDS,NC_002505,151,10,3.342524412281822e-184,7.077232042999588e-181,2,+,2829689,2830077,2828555,2829291,+
VC1085,CDS,NC_002505,VC1086,CDS,NC_002505,151,13,1.257035796451568e-177,2.532429059062636e-174,2,+,1151310,1152632,1152611,1154211,+
VC0602,CDS,NC_002505,VC0601,CDS,NC_002505,151,7,9.255700383488749e-296,4.1424413588182e-292,2,+,628772,630996,626291,628775,+
Vcr216,sRNA,NC_002505,GcvB,sRNA,NC_002505,151,5,6.597627094574725e-185,1.4089100707922433e-181,2,-,2518786,2518953,954721,954924,-
VC0242,CDS,NC_002505,VC0241,CDS,NC_002505,149,16,1.3521081661044962e-225,3.8279923533844335e-222,2,+,247926,249296,246647,247946,+
FlaX,sRNA,NC_002505,VC2143,CDS,NC_002505,147,3,3.995152354971899e-94,3.332643730857575e-91,2,-,2334422,2334688,2297745,2298815,-
VCA1071,CDS,NC_002506,VCA1072,CDS,NC_002506,147,7,9.348746674475984e-166,1.663671795700831e-162,2,-,1021268,1022788,1022824,1023565,-
VC1093,CDS,NC_002505,VC1095,CDS,NC_002505,147,6,7.386646197348021e-211,1.852655143466263e-207,2,+,1161365,1162311,1163262,1164237,+
VC1874,3UTR,NC_002505,Vcr078,sRNA,NC_002505,147,7,2.6147722242050282e-14,3.72536756818695e-12,2,+,2019858,2019936,2332937,2333111,-
VC0628,CDS,NC_002505,VC0629,CDS,NC_002505,147,6,4.773964967888758e-271,1.8204833410048365e-267,2,+,666281,667402,667382,670374,+
VC0583,3UTR,NC_002505,VCA0059,CDS,NC_002506,146,1,2.3988878439128408e-78,1.6022984401444572e-75,2,-,612525,612569,66536,66774,-
VC2547,CDS,NC_002505,VC2548,CDS,NC_002505,146,9,1.2133677061868783e-224,3.396602487725784e-221,2,-,2727252,2730784,2730791,2732548,-
VC1844,CDS,NC_002505,VC1843,CDS,NC_002505,146,7,1.4734668482083147e-274,5.85795555720299e-271,2,-,1982829,1984485,1981689,1982842,-
VCA0117,CDS,NC_002506,VCA0118,CDS,NC_002506,146,13,5.225729967703076e-199,1.2129828077641919e-195,2,+,128783,130348,130350,131045,+
VC2467,CDS,NC_002505,rseB,CDS,NC_002505,146,19,1.6227486489844378e-228,4.7010525183203507e-225,2,-,2649150,2649760,2647557,2648536,-
VC1409,CDS,NC_002505,VC1410,CDS,NC_002505,146,5,3.242564167927258e-241,1.0401505687827704e-237,2,+,1501663,1503079,1503113,1504305,+
VC1442,CDS,NC_002505,VC1441,CDS,NC_002505,145,18,7.069055051216263e-186,1.5139080195615924e-182,2,-,1538181,1539571,1537474,1538134,-
VC0241,CDS,NC_002505,VC0242,CDS,NC_002505,145,12,5.203836265056197e-218,1.3841426667458267e-214,2,+,246693,247921,247921,249309,+
flhF,CDS,NC_002505,flhA,CDS,NC_002505,144,11,4.221466858668934e-111,4.2522915317690265e-108,2,-,2222838,2224330,2224315,2226442,-
Vcr214,sRNA,NC_002505,sucA,CDS,NC_002505,143,6,6.304336284878668e-14,8.772992771125385e-12,2,+,2375997,2376142,2246753,2249476,-
VC2063,CDS,NC_002505,VC2064,CDS,NC_002505,143,11,6.491969711222255e-151,1.0108781286713157e-147,2,-,2217623,2219959,2219980,2220733,-
VC0412,CDS,NC_002505,VC0409,CDS,NC_002505,142,9,1.6069723554923537e-127,1.956156456021798e-124,2,+,437066,437837,435425,436004,+
VC0251,CDS,NC_002505,VC0252:VC0255,IGR,NC_002505,142,16,3.718727900049096e-138,5.0080075127908024e-135,2,+,257306,259772,260497,261960,+
VC2657,CDS,NC_002505,VC2659,CDS,NC_002505,142,12,8.235277397015556e-170,1.527343563653244e-166,2,+,2828578,2829326,2829682,2830098,+
VC0263,CDS,NC_002505,VC0264,CDS,NC_002505,142,5,8.226716352121117e-241,2.627690548063958e-237,2,+,268353,268910,269135,270442,+
VC1095,CDS,NC_002505,oppD,CDS,NC_002505,141,13,4.279312339090866e-198,9.841338676488053e-195,2,+,1163301,1164271,1162296,1163276,+
VC0180,CDS,NC_002505,VC0178,CDS,NC_002505,140,6,1.0131071266477483e-151,1.60087632639494e-148,2,+,181715,183460,179409,180431,+
VC2128,CDS,NC_002505,sucA,CDS,NC_002505,139,10,2.3563890747057394e-6,0.00013660184669498287,2,-,2280694,2282700,2246638,2249455,-
VC2033,3UTR,NC_002505,VC1786:VC1803,IGR,NC_002505,139,2,2.046749128670343e-71,1.2346869574273854e-68,2,-,2187551,2187633,1944146,1944531,+
VC2431,CDS,NC_002505,VC2430,CDS,NC_002505,139,4,9.697158787486296e-242,3.124065097683376e-238,2,-,2605598,2607218,2603295,2605569,-
VC0038,3UTR,NC_002505,VC0745,3UTR,NC_002505,138,3,2.7308188041653555e-76,1.7841460917584456e-73,2,-,36493,36543,798774,798821,-
flhB,CDS,NC_002505,fliP,CDS,NC_002505,138,9,7.40451876388858e-147,1.1002526054608498e-143,2,-,2275088,2276253,2277291,2278210,-
fliP,CDS,NC_002505,flhB,CDS,NC_002505,138,8,7.404518763888492e-147,1.1002526054608498e-143,2,-,2277298,2278215,2275100,2276246,-
VC1337,CDS,NC_002505,VC1335,CDS,NC_002505,138,8,2.6709299172307673e-217,7.0292292143548785e-214,2,+,1420818,1421875,1419012,1419735,+
VC0177:VC0178,IGR,NC_002505,VC0179,CDS,NC_002505,138,7,6.84482977532772e-214,1.7460576727016705e-210,2,+,178769,179165,180396,181738,+
VC1832,CDS,NC_002505,Vcr078,sRNA,NC_002505,137,1,6.967647938255275e-67,3.912656263497281e-64,2,+,1973934,1974490,2332937,2333111,-
VC1512,CDS,NC_002505,VC1513,CDS,NC_002505,137,5,6.9241018927648974e-220,1.861582154131854e-216,2,-,1624340,1624973,1624990,1627839,-
VC1307,CDS,NC_002505,VC1306,CDS,NC_002505,137,12,2.9281628171149223e-218,7.816291415865718e-215,2,+,1388836,1389863,1387461,1388820,+
VC0408,CDS,NC_002505,VC0410,CDS,NC_002505,136,11,1.3398670380146418e-125,1.589588479077504e-122,2,+,434832,435337,436007,436507,+
fliG,CDS,NC_002505,fliI,CDS,NC_002505,136,9,5.675563757396499e-157,9.426707805390615e-154,2,-,2285515,2286556,2283342,2284650,-
fadI,CDS,NC_002505,fadJ,CDS,NC_002505,136,3,8.473867793904759e-275,3.386909796141555e-271,2,+,1114982,1116186,1116219,1118327,+
fliH,CDS,NC_002505,fliF,CDS,NC_002505,136,7,6.412772605558876e-134,8.379408523254553e-131,2,-,2284617,2285459,2286547,2288317,-
