name1,type1,ref1,name2,type2,ref2,nb_chimeras,nb_multi,p_value,fdr,in_libs,strand1,left1,right1,left2,right2,strand2
Spot42,sRNA,NC_002505,era,CDS,NC_002505,627,2,0,1.05E-306,2,+,106087,106185,2642512,2643451,-
Spot42,sRNA,NC_002505,lamB,5UTR,NC_002506,627,3,2.16E-280,2.03E-277,2,+,106077,106185,976956,977074,-
VrrA,sRNA,NC_002505,VC1043,5UTR,NC_002505,625,1,0,0,2,+,1878684,1878824,1112793,1112907,-
Spot42,sRNA,NC_002505,VC1034,5UTR,NC_002505,620,7,2.87E-150,1.62E-147,2,+,106077,106185,1100324,1100415,+
Vcr214,sRNA,NC_002505,MicX,sRNA,NC_002506,620,5,3.57E-20,3.12E-18,2,+,2375999,2376145,893272,893518,-
Vcr076,sRNA,NC_002505,pdhR,CDS,NC_002505,618,5,0,0,2,-,2266015,2266135,2587810,2588397,-
Vcr064,sRNA,NC_002505,VC1034,5UTR,NC_002505,616,5,0,0,2,-,1595728,1595786,1100357,1100412,+
Vcr082,sRNA,NC_002505,VC1034:VC1037,IGR,NC_002505,610,0,0,0,2,-,2433385,2433477,1102005,1102332,+
Spot42,sRNA,NC_002505,smpB,CDS,NC_002505,607,4,7.60E-224,5.85E-221,2,+,106077,106185,914704,915233,-
Vcr043,sRNA,NC_002505,VC1479,CDS,NC_002505,606,18,1.61E-144,8.66E-142,2,+,1114589,1114750,1585345,1585672,-
Spot42,sRNA,NC_002505,VC2614,5UTR,NC_002505,605,32,1.78E-239,1.44E-236,2,+,106078,106185,2782141,2782274,+
TfoR,sRNA,NC_002505,Vcr067,sRNA,NC_002505,600,1,1.13E-163,6.87E-161,2,+,2236591,2236710,1801885,1802126,+
fre:murB,IGR,NC_002505,Vcr089,sRNA,NC_002505,597,59,0,0,2,+,323994,331019,2812114,2812165,-
Spot42,sRNA,NC_002505,VCA0181,CDS,NC_002506,596,2,2.96E-80,9.62E-78,2,+,106077,106185,199445,200241,+
VqmR,sRNA,NC_002506,rplL,CDS,NC_002505,595,4,2.43E-219,1.83E-216,2,+,1031474,1031590,339769,340129,+
VC0713:VC0714,IGR,NC_002505,Vcr089,sRNA,NC_002505,594,88,0,0,2,+,764512,767726,2812093,2812163,-
Vcr216,sRNA,NC_002505,GcvB,sRNA,NC_002505,592,1,0,0,2,-,2518762,2518962,954732,954926,-
fre:murB,IGR,NC_002505,VC0713:VC0714,IGR,NC_002505,591,57,0,0,2,+,323974,329200,764287,767747,+
Spot42,sRNA,NC_002505,VC1837,CDS,NC_002505,586,7,8.20E-103,3.27E-100,2,+,106079,106185,1978499,1979577,-
Spot42,sRNA,NC_002505,VC2478,5UTR,NC_002505,586,3,0,0,2,+,106080,106184,2657833,2657913,+
Vcr043,sRNA,NC_002505,VC1866,CDS,NC_002505,585,4,3.23E-105,1.32E-102,2,+,1114595,1114750,2006932,2009217,+
TfoR,sRNA,NC_002505,VC0269,CDS,NC_002505,579,3,0,0,2,+,2236588,2236710,274521,275437,+
VqmR,sRNA,NC_002506,VC0910,5UTR,NC_002505,577,1,2.97E-213,2.16E-210,2,+,1031475,1031590,969729,969808,+
Vcr076,sRNA,NC_002505,VCA0011,CDS,NC_002506,576,6,8.22E-247,6.88E-244,2,-,2266014,2266136,8987,11742,-
rplQ,CDS,NC_002505,rpsD,CDS,NC_002505,575,11,0,0,2,-,2751129,2751527,2752526,2753189,-
Spot42,sRNA,NC_002505,VC0478,CDS,NC_002505,574,5,1.10E-210,7.96E-208,2,+,106078,106185,509466,510439,+
VCA0946,CDS,NC_002506,Vcr229,sRNA,NC_002506,568,20,6.87E-83,2.31E-80,2,+,897845,899001,897524,897768,+
Vcr089,sRNA,NC_002505,VC2489:VC2497,IGR,NC_002505,566,115,0,0,2,-,2812093,2812164,2671930,2681596,-
Vcr043,sRNA,NC_002505,VC1492,CDS,NC_002505,563,1,1.41E-135,7.17E-133,2,+,1114603,1114750,1597562,1602438,-
Vcr043,sRNA,NC_002505,VC2355,CDS,NC_002505,562,1,8.98E-288,8.52E-285,2,+,1114592,1114749,2510855,2511655,-
VC0713:VC0714,IGR,NC_002505,fre:murB,IGR,NC_002505,562,48,0,0,2,+,764311,768062,323975,329456,+
VC0386:metH,IGR,NC_002505,Vcr089,sRNA,NC_002505,561,53,0,0,2,+,401705,406784,2812115,2812165,-
Vcr090,sRNA,NC_002506,VC0341:VC0343,IGR,NC_002505,557,4,1.33E-294,1.30E-291,2,+,3200,3286,362139,364770,+
Vssrna24,sRNA,NC_002505,VCA0545,5UTR,NC_002506,551,3,0,0,2,+,106480,106539,481899,481999,+
Spot42,sRNA,NC_002505,VC0684,5UTR,NC_002505,548,4,9.71E-295,9.56E-292,2,+,106103,106184,732134,732246,+
Spot42,sRNA,NC_002505,VC0419,CDS,NC_002505,547,5,1.75E-159,1.04E-156,2,+,106080,106185,445183,446688,+
TfoR,sRNA,NC_002505,VC0434,CDS,NC_002505,546,1,1.52E-302,1.53E-299,2,+,2236601,2236710,465268,466199,-
Vcr227,sRNA,NC_002506,VC2164,5UTR,NC_002505,539,0,0,0,2,+,479957,480023,2312090,2312221,+
Vcr090,sRNA,NC_002506,VC1479,CDS,NC_002505,539,13,1.54E-256,1.33E-253,2,+,3200,3286,1585367,1585651,-
Vcr076,sRNA,NC_002505,VC1043,5UTR,NC_002505,533,7,1.29E-303,1.31E-300,2,-,2266014,2266163,1112795,1112909,-
VC0059:ccrB,IGR,NC_002505,Vcr089,sRNA,NC_002505,533,72,0,0,2,+,53662,58775,2812115,2812163,-
Vcr017,sRNA,NC_002505,VC2271,CDS,NC_002505,532,0,0,0,2,-,350273,350361,2425320,2425705,-
Vcr043,sRNA,NC_002505,Vcr062,sRNA,NC_002505,531,4,0,0,2,+,1114604,1114749,1585184,1585359,-
Vcr076,sRNA,NC_002505,obgE,CDS,NC_002505,528,4,1.19E-248,1.00E-245,2,-,2266014,2266125,467275,468377,+
VCA0946,CDS,NC_002506,Vcr076,sRNA,NC_002505,525,7,5.92E-56,1.34E-53,2,+,897845,898997,2266034,2266144,-
Spot42,sRNA,NC_002505,VC2720,CDS,NC_002505,523,4,8.01E-219,5.97E-216,2,+,106091,106185,2894717,2895334,+
Vcr043,sRNA,NC_002505,VC0168,5UTR,NC_002505,521,2,0,0,2,+,1114590,1114749,166876,166992,-
Vcr017,sRNA,NC_002505,VC2217,CDS,NC_002505,519,3,0,0,2,-,350273,350368,2371494,2374151,-
Spot42,sRNA,NC_002505,VC0620,5UTR,NC_002505,516,3,6.23E-75,1.90E-72,2,+,106086,106184,657303,657471,-
TfoR,sRNA,NC_002505,VC1153,5UTR,NC_002505,510,9,0,0,2,+,2236588,2236710,1224874,1224996,+
Vcr001,sRNA,NC_002505,VC0706,CDS,NC_002505,510,12,8.96E-75,2.72E-72,2,+,21868,21941,756222,756584,-
Qrr2,sRNA,NC_002506,VC0706,5UTR,NC_002505,510,8,0,0,2,+,48459,48556,756548,756608,-
tuf2,CDS,NC_002505,tuf,CDS,NC_002505,510,33,0,0,2,+,381744,382956,335306,336521,+
Vcr043,sRNA,NC_002505,VC0247,CDS,NC_002505,507,8,2.83E-66,7.52E-64,2,+,1114607,1114749,253689,254486,+
VCA0946,3UTR,NC_002506,Vcr229,sRNA,NC_002506,506,3,0,0,2,+,898967,899034,897524,897769,+
TfoR,sRNA,NC_002505,VC0278,CDS,NC_002505,502,2,0,0,2,+,2236589,2236710,283371,283999,+
VrrA,sRNA,NC_002505,VC2368,5UTR,NC_002505,497,4,0,0,2,+,1878701,1878825,2524287,2524569,+
Vcr076,sRNA,NC_002505,pdhR,5UTR,NC_002505,495,0,9.82E-278,9.19E-275,2,-,2266015,2266135,2588354,2588493,-
VC2550,CDS,NC_002505,Vcr076,sRNA,NC_002505,494,0,6.50E-126,3.09E-123,2,+,2733408,2733935,2266034,2266154,-
Vcr076,sRNA,NC_002505,trkA,CDS,NC_002505,493,21,0,0,2,-,2266012,2266135,40564,41935,-
Qrr3,sRNA,NC_002506,Vcr103,sRNA,NC_002506,493,25,0,0,2,+,772268,772369,776859,776991,-
Spot42,sRNA,NC_002505,Vcr228,sRNA,NC_002506,492,18,5.97E-99,2.31E-96,2,+,106077,106185,787253,787432,+
Vcr029,sRNA,NC_002505,VC0633,CDS,NC_002505,489,1,0,0,2,-,642729,642895,675102,675895,-
TfoR,sRNA,NC_002505,VC2681,CDS,NC_002505,484,6,4.33E-243,3.54E-240,2,+,2236589,2236710,2848314,2849620,+
VC0470,CDS,NC_002505,TfoR,sRNA,NC_002505,484,39,5.16E-26,5.65E-24,2,-,498783,499445,2236577,2236708,+
Spot42,sRNA,NC_002505,VCA0843,CDS,NC_002506,480,2,3.89E-217,2.87E-214,2,+,106077,106185,785715,787262,+
Spot42,sRNA,NC_002505,VC2656,CDS,NC_002505,479,7,5.95E-10,2.55E-08,2,+,106077,106184,2826730,2828570,+
Spot42,sRNA,NC_002505,VC1317,CDS,NC_002505,479,1,8.92E-132,4.42E-129,2,+,106082,106184,1400332,1401249,-
VrrA,sRNA,NC_002505,VC0244,CDS,NC_002505,475,4,1.56E-139,8.08E-137,2,+,1878686,1878825,250437,251509,+
nhaB,3UTR,NC_002505,Spot42,sRNA,NC_002505,475,0,3.00E-180,1.97E-177,2,+,2051138,2051210,106077,106173,+
Vcr227,sRNA,NC_002506,VC0821,CDS,NC_002505,474,4,2.10E-263,1.87E-260,2,+,479939,480024,880640,884696,+
Vcr043,sRNA,NC_002505,VCA0205,CDS,NC_002506,473,1,3.12E-255,2.68E-252,2,+,1114604,1114749,222309,223244,-
Vcr090,sRNA,NC_002506,VC2065,CDS,NC_002505,473,24,0,0,2,+,3201,3286,2220747,2221165,-
TfoR,sRNA,NC_002505,VC0567,CDS,NC_002505,471,5,3.01E-244,2.48E-241,2,+,2236599,2236709,601141,601594,-
tuf,CDS,NC_002505,tuf2,CDS,NC_002505,470,1,0,0,2,+,335319,336528,381738,382955,+
Spot42,sRNA,NC_002505,VCA1043,CDS,NC_002506,465,0,5.58E-114,2.46E-111,2,+,106078,106185,993416,994320,-
rpsD,CDS,NC_002505,rplQ,CDS,NC_002505,464,10,0,0,2,-,2752525,2753140,2751119,2751527,-
TfoR,sRNA,NC_002505,VC2096,CDS,NC_002505,463,1,0,0,2,+,2236592,2236710,2258052,2258460,-
Vcr214,sRNA,NC_002505,VC2731,CDS,NC_002505,462,0,0,0,2,+,2376028,2376145,2902407,2902504,-
VrrA,sRNA,NC_002505,VC2213,CDS,NC_002505,461,1,0,0,2,+,1878683,1878824,2365282,2366279,-
Spot42,sRNA,NC_002505,VC1835,CDS,NC_002505,460,2,3.20E-184,2.12E-181,2,+,106094,106185,1976573,1977103,-
GcvB,sRNA,NC_002505,Vcr008,sRNA,NC_002505,460,6,0,0,2,-,954716,954921,158897,159036,+
VqmR,sRNA,NC_002506,VC0243,CDS,NC_002505,459,30,1.46E-205,1.04E-202,2,+,1031469,1031590,249306,250471,+
TfoR,sRNA,NC_002505,nusA,CDS,NC_002505,457,3,4.78E-102,1.89E-99,2,+,2236589,2236710,683819,685311,+
Vcr043,sRNA,NC_002505,VCA0907,CDS,NC_002506,455,2,4.88E-275,4.51E-272,2,+,1114596,1114750,862977,863549,-
Vcr017,sRNA,NC_002505,VC2095,5UTR,NC_002505,453,1,0,0,2,-,350274,350364,2257780,2257857,-
Vcr090,sRNA,NC_002506,VC0820,CDS,NC_002505,453,7,0,0,2,+,3202,3286,877250,879956,+
GcvB,sRNA,NC_002505,Vcr002,sRNA,NC_002505,452,14,0,0,2,-,954716,954923,29682,29910,-
Qrr1,sRNA,NC_002505,VC0247,CDS,NC_002505,449,189,0,0,2,-,1089963,1090051,253711,254409,+
Vcr043,sRNA,NC_002505,VC0311,CDS,NC_002505,447,8,1.13E-229,8.87E-227,2,+,1114589,1114750,322563,322863,+
Qrr1,sRNA,NC_002505,VC0653,CDS,NC_002505,447,55,0,0,2,-,1089963,1090053,697634,698942,-
Vcr090,sRNA,NC_002506,VC1375:VC1379,IGR,NC_002505,447,4,0,0,2,+,3206,3286,1469024,1469209,-
TfoR,sRNA,NC_002505,tmRNA,CDS,NC_002505,443,2,5.02E-108,2.10E-105,2,+,2236589,2236710,914293,914666,-
Spot42,sRNA,NC_002505,VCA0745:VCA0751,IGR,NC_002506,439,3,4.29E-214,3.13E-211,2,+,106085,106184,690724,694859,-
Spot42,sRNA,NC_002505,VC0633,5UTR,NC_002505,438,4,1.53E-85,5.30E-83,2,+,106080,106185,675870,676042,-
Spot42,sRNA,NC_002505,gltB,CDS,NC_002505,438,0,1.82E-146,9.94E-144,2,+,106090,106185,2537683,2542089,+
Spot42,sRNA,NC_002505,VCA0498,CDS,NC_002506,436,18,7.51E-181,4.93E-178,2,+,106085,106185,431299,431841,+
Spot42,sRNA,NC_002505,VC2764,CDS,NC_002505,434,0,3.00E-148,1.67E-145,2,+,106080,106184,2950107,2951455,-
TfoR,sRNA,NC_002505,pgi,5UTR,NC_002505,433,1,0,0,2,+,2236604,2236710,389705,389901,+
Vcr090,sRNA,NC_002506,VC2387,CDS,NC_002505,433,7,2.69E-132,1.34E-129,2,+,3201,3286,2552246,2552887,+
Vcr082,sRNA,NC_002505,VC1919,5UTR,NC_002505,432,3,0,0,2,-,2433385,2433509,2069166,2069289,-
Spot42,sRNA,NC_002505,nhaB,3UTR,NC_002505,431,0,8.48E-152,4.81E-149,2,+,106102,106184,2051123,2051208,+
Vcr043,sRNA,NC_002505,VC0492,CDS,NC_002505,430,5,1.26E-115,5.62E-113,2,+,1114607,1114750,525634,526774,-
Vcr090,sRNA,NC_002506,VC2352,5UTR,NC_002505,430,2,0,0,2,+,3193,3286,2509685,2509790,-
Vssrna24,sRNA,NC_002505,VC1898,CDS,NC_002505,429,4,0,0,2,+,106483,106539,2044473,2045838,+
Vcr043,sRNA,NC_002505,VC0243,CDS,NC_002505,428,4,4.77E-35,6.98E-33,2,+,1114607,1114750,249317,250469,+
Vcr043,sRNA,NC_002505,sdhC,5UTR,NC_002505,428,4,1.88E-230,1.49E-227,2,+,1114589,1114749,2252750,2252925,-
Vcr043,sRNA,NC_002505,VC1993,5UTR,NC_002505,428,3,2.04E-305,2.08E-302,2,+,1114606,1114750,2146818,2146871,-
Spot42,sRNA,NC_002505,VC2412,5UTR,NC_002505,426,2,1.64E-193,1.13E-190,2,+,106077,106185,2582703,2582875,-
TfoR,sRNA,NC_002505,VC1479,CDS,NC_002505,426,6,2.21E-104,8.96E-102,2,+,2236589,2236710,1585366,1585659,-
Vcr227,sRNA,NC_002506,VC0148,CDS,NC_002505,426,4,0,0,2,+,479951,480024,138119,138848,+
Spot42,sRNA,NC_002505,VC0637,CDS,NC_002505,424,2,7.04E-57,1.62E-54,2,+,106078,106185,678083,680046,+
Spot42,sRNA,NC_002505,VC1189:VC1198,IGR,NC_002505,424,14,5.53E-56,1.25E-53,2,+,106079,106184,1264363,1267299,+
Vcr043,sRNA,NC_002505,VC0641,CDS,NC_002505,424,2,8.60E-81,2.80E-78,2,+,1114608,1114750,683349,683818,+
TfoR,sRNA,NC_002505,VC1449,CDS,NC_002505,424,11,2.02E-290,1.95E-287,2,+,2236578,2236709,1549255,1549664,+
Vcr090,sRNA,NC_002506,VC2292,CDS,NC_002505,423,8,0,0,2,+,3200,3285,2446772,2447443,-
Spot42,sRNA,NC_002505,VC1141,5UTR,NC_002505,422,0,8.19E-201,5.74E-198,2,+,106080,106185,1209455,1209672,+
Qrr2,sRNA,NC_002506,VC1897,5UTR,NC_002505,421,0,0,0,2,+,48471,48556,2044241,2044300,-
Spot42,sRNA,NC_002505,VC1149,CDS,NC_002505,416,3,2.76E-156,1.61E-153,2,+,106076,106184,1220332,1221980,-
rplN,5UTR,NC_002505,rplE,CDS,NC_002505,416,4,0,0,2,-,2759658,2759741,2758384,2758688,-
TfoR,sRNA,NC_002505,tpx,CDS,NC_002505,415,1,9.51E-303,9.60E-300,2,+,2236597,2236710,885886,886279,+
Vcr017,sRNA,NC_002505,VC0440,CDS,NC_002505,415,1,0,0,2,-,350273,350362,469781,470319,+
Vcr084,sRNA,NC_002505,Vcr229,sRNA,NC_002506,414,3,3.78E-205,2.69E-202,2,-,2553976,2554043,897526,897767,+
TfoR,sRNA,NC_002505,leuS,CDS,NC_002505,414,5,1.96E-271,1.79E-268,2,+,2236593,2236710,1019330,1021335,-
TfoR,sRNA,NC_002505,VC0687,CDS,NC_002505,413,1,5.29E-223,4.05E-220,2,+,2236574,2236710,733791,735168,-
VrrA,sRNA,NC_002505,VC0706,5UTR,NC_002505,413,4,3.86E-307,3.96E-304,2,+,1878684,1878825,756549,756604,-
Vcr090,sRNA,NC_002506,VC2357,CDS,NC_002505,413,1,0,0,2,+,3199,3286,2513882,2514115,+
Vcr076,sRNA,NC_002505,mraY,CDS,NC_002505,412,2,1.31E-272,1.20E-269,2,-,2266014,2266136,2573930,2574670,-
aspA,CDS,NC_002505,Vcr076,sRNA,NC_002505,412,0,4.57E-75,1.39E-72,2,+,2864946,2866406,2266034,2266136,-
Vcr090,sRNA,NC_002506,maf,CDS,NC_002505,410,1,1.88E-233,1.51E-230,2,+,3201,3285,444612,445215,+
Vssrna24,sRNA,NC_002505,secG,5UTR,NC_002505,408,0,1.75E-196,1.22E-193,2,+,106453,106543,682468,682590,+
Qrr1,sRNA,NC_002505,glmU,CDS,NC_002505,407,103,0,0,2,-,1089963,1090052,2948704,2949373,-
Vcr043,sRNA,NC_002505,VC2329,CDS,NC_002505,405,2,2.57E-245,2.13E-242,2,+,1114606,1114750,2479011,2479969,+
Vcr076,sRNA,NC_002505,VC0827,3UTR,NC_002505,404,0,0,0,2,-,2266016,2266116,889887,889974,+
Spot42,sRNA,NC_002505,VC0641,CDS,NC_002505,403,2,2.30E-29,2.80E-27,2,+,106085,106185,683333,683836,+
VC1866,5UTR,NC_002505,Vcr043,sRNA,NC_002505,403,35,4.41E-97,1.67E-94,2,+,2006775,2006961,1114589,1114732,+
Spot42,sRNA,NC_002505,Thr leader,CDS,NC_002505,402,5,1.61E-160,9.65E-158,2,+,106103,106184,2522382,2522546,-
Vcr090,sRNA,NC_002506,VC1649,CDS,NC_002505,402,7,3.08E-213,2.23E-210,2,+,3217,3286,1774976,1776417,-
TfoR,sRNA,NC_002505,VCA0751:VCA0754a,IGR,NC_002506,401,1,4.86E-163,2.93E-160,2,+,2236604,2236710,696948,699802,-
TfoR,sRNA,NC_002505,VC2255,CDS,NC_002505,400,2,1.67E-258,1.46E-255,2,+,2236582,2236710,2411184,2411860,-
Vcr090,sRNA,NC_002506,VC0490,CDS,NC_002505,399,8,6.62E-71,1.88E-68,2,+,3201,3286,523429,525122,-
Qrr1,sRNA,NC_002505,VC2176,CDS,NC_002505,397,351,0,0,2,-,1089963,1090042,2321946,2321996,-
Spot42,sRNA,NC_002505,VC0078,CDS,NC_002505,395,5,1.51E-18,1.22E-16,2,+,106084,106186,76770,77321,+
GcvB,sRNA,NC_002505,VCA0036,5UTR,NC_002506,395,6,0,0,2,-,954716,954867,45277,45358,-
Vcr090,sRNA,NC_002506,VC0245,CDS,NC_002505,391,8,2.03E-154,1.17E-151,2,+,3202,3285,251555,252931,+
Spot42,sRNA,NC_002505,VC2738,CDS,NC_002505,388,0,6.01E-147,3.31E-144,2,+,106078,106185,2909998,2911639,+
TfoR,sRNA,NC_002505,VC0693,3UTR,NC_002505,387,3,0,0,2,+,2236592,2236710,740706,740901,-
GcvB,sRNA,NC_002505,VCA0970,5UTR,NC_002506,386,0,0,0,2,-,954717,954863,917349,917445,-
Vcr017,sRNA,NC_002505,VC1866,5UTR,NC_002505,386,0,0,0,2,-,350273,350367,2006783,2006974,+
VqmR,sRNA,NC_002506,thi riboswitch,CDS,NC_002505,385,1,0,0,2,+,1031473,1031590,1374742,1374935,+
Spot42,sRNA,NC_002505,Vcr034,sRNA,NC_002505,382,5,6.42E-26,7.00E-24,2,+,106079,106185,756028,756205,-
VC0249,CDS,NC_002505,VqmR,sRNA,NC_002506,379,7,5.04E-41,8.65E-39,2,+,254755,256123,1031448,1031574,+
VC0633,5UTR,NC_002505,Spot42,sRNA,NC_002505,379,0,1.80E-60,4.45E-58,2,-,675872,675978,106076,106170,+
Spot42,sRNA,NC_002505,tnaA,3UTR,NC_002506,377,4,1.37E-201,9.66E-199,2,+,106116,106187,178453,178527,-
Vcr043,sRNA,NC_002505,VCA0025,CDS,NC_002506,377,0,8.67E-163,5.22E-160,2,+,1114608,1114749,30458,31600,+
VrrA,sRNA,NC_002505,infC,CDS,NC_002506,377,12,7.93E-229,6.18E-226,2,+,1878720,1878825,308565,308992,+
Vcr091,sRNA,NC_002506,glpT,5UTR,NC_002506,377,3,0,0,2,+,82956,83013,152698,152808,-
Vcr043,sRNA,NC_002505,VC0821,CDS,NC_002505,376,1,5.36E-39,8.70E-37,2,+,1114607,1114750,880117,884738,+
Spot42,sRNA,NC_002505,sdhB,3UTR,NC_002505,375,9,2.61E-190,1.77E-187,2,+,106078,106185,2249483,2249568,-
VrrA,sRNA,NC_002505,VCA0059,CDS,NC_002506,374,2,7.12E-277,6.63E-274,2,+,1878684,1878824,66511,66801,-
Spot42,sRNA,NC_002505,VC0900,CDS,NC_002505,373,4,6.92E-101,2.72E-98,2,+,106073,106185,958902,960394,-
Vcr090,sRNA,NC_002506,VC2059,CDS,NC_002505,373,3,7.80E-167,4.78E-164,2,+,3197,3285,2214164,2214685,-
Spot42,sRNA,NC_002505,VC0658,CDS,NC_002505,371,4,1.94E-191,1.33E-188,2,+,106088,106185,703093,703461,-
VC0706,3UTR,NC_002505,Vssrna24,sRNA,NC_002505,371,3,2.68E-49,5.40E-47,2,-,756173,756256,106480,106573,+
Qrr1,sRNA,NC_002505,VC2772,CDS,NC_002505,368,27,0,0,2,-,1089963,1090050,2957197,2957734,-
Spot42,sRNA,NC_002505,VC2681,CDS,NC_002505,367,3,2.03E-60,5.00E-58,2,+,106079,106185,2848314,2849586,+
TfoR,sRNA,NC_002505,obgE,CDS,NC_002505,367,1,1.27E-107,5.33E-105,2,+,2236598,2236710,467269,468376,+
Vcr043,sRNA,NC_002505,VC0034,CDS,NC_002505,362,12,5.27E-190,3.54E-187,2,+,1114606,1114749,32688,33286,-
Vcr227,sRNA,NC_002506,VC2013,5UTR,NC_002505,362,5,0,0,2,+,479957,480025,2168128,2168205,-
Spot42,sRNA,NC_002505,VC1367,CDS,NC_002505,361,11,3.57E-75,1.09E-72,2,+,106083,106185,1456454,1458112,-
Vcr090,sRNA,NC_002506,ddl,CDS,NC_002506,360,6,6.65E-263,5.88E-260,2,+,3210,3286,509166,510183,-
Vcr043,sRNA,NC_002505,VC2030,CDS,NC_002505,359,1,6.08E-59,1.46E-56,2,+,1114606,1114749,2181564,2184431,+
Vcr017,sRNA,NC_002505,VC0910,3UTR,NC_002505,358,0,0,0,2,-,350274,350365,971203,971285,+
VCA1063,5UTR,NC_002506,Vcr076,sRNA,NC_002505,358,5,9.82E-164,5.96E-161,2,-,1015372,1015513,2266015,2266136,-
Spot42,sRNA,NC_002505,VCA0160,5UTR,NC_002506,357,0,2.98E-196,2.07E-193,2,+,106082,106185,178410,178486,-
VC2647,CDS,NC_002505,Qrr2,sRNA,NC_002506,357,0,4.50E-35,6.59E-33,2,+,2821485,2821946,48447,48516,+
Vcr043,sRNA,NC_002505,VC2086,3UTR,NC_002505,352,25,3.39E-189,2.27E-186,2,+,1114589,1114750,2245307,2245424,-
GcvB,sRNA,NC_002505,VC1101,5UTR,NC_002505,350,0,0,0,2,-,954717,954922,1170630,1170736,+
TfoR,sRNA,NC_002505,VC2500,5UTR,NC_002505,350,2,8.27E-264,7.35E-261,2,+,2236587,2236710,2686351,2686508,-
Vcr043,sRNA,NC_002505,VC2059,CDS,NC_002505,349,0,3.29E-58,7.78E-56,2,+,1114606,1114750,2214131,2214686,-
Vcr043,sRNA,NC_002505,VC0186,5UTR,NC_002505,346,1,9.75E-223,7.42E-220,2,+,1114608,1114749,190801,190879,-
TfoR,sRNA,NC_002505,VC2064,CDS,NC_002505,345,4,8.53E-65,2.22E-62,2,+,2236588,2236710,2219971,2220720,-
Vcr229,sRNA,NC_002506,VC0490,CDS,NC_002505,344,9,4.37E-32,5.86E-30,2,+,897524,897726,523431,525108,-
Spot42,sRNA,NC_002505,VC0964,5UTR,NC_002505,341,0,1.76E-179,1.15E-176,2,+,106094,106184,1029631,1029705,-
Qrr2,sRNA,NC_002506,VC0247,CDS,NC_002505,341,3,1.03E-146,5.64E-144,2,+,48456,48555,253699,254333,+
Vcr064,sRNA,NC_002505,VC1866,CDS,NC_002505,340,0,0,0,2,-,1595728,1595791,2006938,2008759,+
VC0249,CDS,NC_002505,VC0250,CDS,NC_002505,339,33,0,0,2,+,254735,256188,256170,257318,+
Vcr228,sRNA,NC_002506,Vcr229,sRNA,NC_002506,339,7,2.56E-147,1.41E-144,2,+,787235,787434,897503,897741,+
TfoR,sRNA,NC_002505,VC2656,CDS,NC_002505,338,5,3.66E-33,5.06E-31,2,+,2236587,2236710,2826734,2828573,+
TfoR,sRNA,NC_002505,VC1171,CDS,NC_002505,338,5,5.10E-270,4.60E-267,2,+,2236602,2236709,1244321,1245565,-
VqmR,sRNA,NC_002506,nusA,CDS,NC_002505,338,5,3.11E-133,1.57E-130,2,+,1031468,1031589,683794,685331,+
Qrr3,sRNA,NC_002506,VC2656,CDS,NC_002505,336,25,2.95E-193,2.04E-190,2,+,772265,772367,2826733,2828503,+
VqmR,sRNA,NC_002506,VCA0181,CDS,NC_002506,335,4,1.01E-157,5.99E-155,2,+,1031475,1031589,199444,200160,+
VrrA,sRNA,NC_002505,VC1011,CDS,NC_002505,334,1,3.46E-273,3.19E-270,2,+,1878705,1878825,1080370,1081029,-
Qrr2,sRNA,NC_002506,VC1998:VC2006,IGR,NC_002505,332,3,2.18E-253,1.86E-250,2,+,48404,48555,2153285,2153441,-
Vcr043,sRNA,NC_002505,pdhR,CDS,NC_002505,330,1,1.26E-56,2.89E-54,2,+,1114607,1114750,2587714,2588397,-
Spot42,sRNA,NC_002505,VC1649,CDS,NC_002505,329,5,1.79E-28,2.13E-26,2,+,106077,106184,1775018,1776485,-
Vssrna24,sRNA,NC_002505,VC1898,5UTR,NC_002505,329,2,0,0,2,+,106495,106538,2044443,2044514,+
Vcr230,sRNA,NC_002506,secG,5UTR,NC_002505,329,0,0,0,2,+,937994,938067,682496,682584,+
TfoR,sRNA,NC_002505,VC2348,CDS,NC_002505,328,12,3.10E-39,5.07E-37,2,+,2236588,2236710,2504409,2505647,-
VC2647,CDS,NC_002505,GcvB,sRNA,NC_002505,327,5,3.75E-18,2.96E-16,2,+,2821486,2822024,954720,954924,-
Spot42,sRNA,NC_002505,VC0847,CDS,NC_002505,325,5,2.63E-72,7.70E-70,2,+,106078,106185,912840,914124,-
GcvB,sRNA,NC_002505,VC1497,CDS,NC_002505,325,1,1.83E-38,2.92E-36,2,-,954717,954910,1608522,1609165,-
Vssrna24,sRNA,NC_002505,VC1193,5UTR,NC_002505,324,5,0,0,2,+,106481,106545,1266576,1266645,-
Vcr214,sRNA,NC_002505,dnaA,CDS,NC_002505,324,1,0,0,2,+,2375999,2376143,7376,7681,+
Spot42,sRNA,NC_002505,VC2699,CDS,NC_002505,323,2,2.60E-19,2.19E-17,2,+,106079,106184,2866540,2867863,+
Spot42,sRNA,NC_002505,VC0236,CDS,NC_002505,322,14,6.17E-84,2.10E-81,2,+,106125,106184,240392,241447,-
Vcr043,sRNA,NC_002505,VC1050,3UTR,NC_002505,321,3,6.13E-223,4.68E-220,2,+,1114589,1114749,1121283,1121407,+
VC2176,CDS,NC_002505,Qrr2,sRNA,NC_002506,320,320,1.20E-277,1.12E-274,2,-,2321948,2321973,48458,48500,+
