name1,gene1,name2,gene2,type1,type2,relpos1,relpos2,nb_fragments,libs,norm_odds,p_value,ip_total_ratio1,ip_total_ratio2,chromosome1,first_start1,last_start1,chromosome2,first_start2,last_start2
U3.VC2086 -> sucC,sucC,Vcr043,Vcr043,gene,srna,0.0,-1.0,176,"1,2",0.53,0.5004506553,0.69,83.06,NC_002505,-2245399,-2245200,NC_002505,1114600,1114715
U5.VC0633 -> VC0633,VC0633,VrrA,VrrA,gene,srna,0.0,-1.0,174,"1,2",1.12,0.2960202499,0.17,44.64,NC_002505,-675959,-675602,NC_002505,1878709,1878791
U3.rplJ -> rplL,rplL,VqmR,VqmR,gene,srna,0.0,-1.0,173,"1,2",1.16,0.1496044187,0.31,4.98,NC_002505,339812,339998,NC_002506,1031500,1031561
U3.VC0968 -> VC0966,VC0966,U3.VCA0543 -> Vcr227,Vcr227,gene,srna,0.0,-1.0,171,"1,2",1.75,3.59e-8,0.8,82.96,NC_002505,-1032079,-1031803,NC_002506,479928,479995
gltA,gltA,Spot42,Spot42,gene,srna,0.023197492163009405,-1.0,169,"1,2",1.84,0.0004671221,2.21,130.25,NC_002505,2253300,2253397,NC_002505,106113,106159
VC1886,VC1886,TfoR,TfoR,gene,srna,0.7486063180249536,-1.0,168,"1,2",8.42,0.0,3.02,81.16,NC_002505,2033231,2033595,NC_002505,2236609,2236684
gpsA -> U3.gpsA,gpsA,Vcr043,Vcr043,gene,srna,0.6979010494752623,-1.0,167,"1,2",0.9,0.4722689005,1.99,99.11,NC_002505,-2823088,-2822927,NC_002505,1114626,1114724
U3.lspA,lspA,Spot42,Spot42,gene,srna,0.5791411042944785,-1.0,164,"1,2",7.33,0.0,5.1,130.25,NC_002505,732151,732197,NC_002505,106106,106157
U5.VC0391 -> VC0391,VC0391,GcvB,GcvB,gene,srna,0.0,-1.0,164,"1,2",9.69,0.0,3.88,9.22,NC_002505,-414196,-414006,NC_002505,-954897,-954725
U3.VC1865 -> VC1866,VC1866,Vcr017,Vcr017,gene,srna,0.0,-1.0,164,"1,2",7.06,0.0,0.49,17.15,NC_002505,2006805,2006974,NC_002505,-350295,-350278
IG.VCA0382a|VCA0387,IG.VCA0382a|VCA0387,Vcr043,Vcr043,igr,srna,0.9644859813084112,-1.0,163,1,1.77,3.0e-10,11.94,133.45,NC_002506,365929,365999,NC_002505,1114701,1114717
IG.VC0158|VC0162,IG.VC0158|VC0162,Vcr089,Vcr089,igr,srna,0.37347863005943954,-1.0,163,1,2.07,0.0,0.12,61.28,NC_002505,152812,152915,NC_002505,-2812139,-2812101
Vcr089,Vcr089,IG.VC2753|VC2745,IG.VC2753|VC2745,srna,igr,-1.0,0.10718049074213458,162,"1,2",2.36,0.0,61.63,0.16,NC_002505,-2812135,-2812117,NC_002505,-2936894,-2936868
U5.VC2352 -> VC2352,VC2352,Vcr090,Vcr090,gene,srna,0.0,-1.0,161,"1,2",4.6,0.0,0.43,9.03,NC_002505,-2509724,-2509623,NC_002506,3212,3255
U5.VC0910 -> VC0910,VC0910,VqmR,VqmR,gene,srna,0.0,-1.0,160,"1,2",0.73,2.434e-7,5.5,4.89,NC_002505,969729,969926,NC_002506,1031478,1031560
IG.VC0341|VC0343,IG.VC0341|VC0343,Vcr090,Vcr090,igr,srna,0.399722895739522,-1.0,160,"1,2",7.93,0.0,0.74,9.03,NC_002505,362921,363093,NC_002506,3202,3255
VCA0309,VCA0309,TfoR,TfoR,gene,srna,0.3645418326693227,-1.0,159,"1,2",5.55,0.0,6.05,81.16,NC_002506,321751,321943,NC_002505,2236609,2236680
infC -> U5.rpmI,infC,VrrA,VrrA,gene,srna,0.1378809869375907,-1.0,158,"1,2",0.91,0.3190747114,0.48,44.64,NC_002506,308600,309062,NC_002505,1878729,1878796
Vcr089,Vcr089,IG.VC0059|ccrB,IG.VC0059|ccrB,srna,igr,-1.0,0.3408377929507289,157,"1,2",2.43,0.0,61.63,0.18,NC_002505,-2812135,-2812117,NC_002505,55602,55666
U3.VCA0742 -> VCA0743,VCA0743,VqmR,VqmR,gene,srna,0.0,-1.0,157,1,0.66,9.18e-8,2.35,4.89,NC_002506,687602,687898,NC_002506,1031458,1031554
Vcr089,Vcr089,IG.fre|murB,IG.fre|murB,srna,igr,-1.0,0.3012654958677686,156,"1,2",1.97,1.938e-7,61.63,0.17,NC_002505,-2812137,-2812117,NC_002505,326011,326078
Vcr089,Vcr089,IG.VC2753|VC2745,IG.VC2753|VC2745,srna,igr,-1.0,0.39434994229514775,154,"1,2",2.86,0.0,61.63,0.21,NC_002505,-2812130,-2812117,NC_002505,-2931196,-2931121
VC0249,VC0249,Vcr043,Vcr043,gene,srna,0.6186588921282798,-1.0,154,"1,2",0.67,0.0001486348,1.02,67.68,NC_002505,255811,256099,NC_002505,1114605,1114718
U3.zntR -> VC0278,VC0278,TfoR,TfoR,gene,srna,0.0,-1.0,153,"1,2",4.51,0.0,0.6,81.16,NC_002505,283306,283692,NC_002505,2236615,2236678
VC2292 -> U3.VC2292,VC2292,Vcr090,Vcr090,gene,srna,0.4667381974248927,-1.0,152,"1,2",8.03,0.0,0.32,9.03,NC_002505,-2446896,-2446772,NC_002506,3203,3253
U3.VC1435 -> VC1434,VC1434,Spot42,Spot42,gene,srna,0.0,-1.0,152,1,0.09,0.0,2.75,125.12,NC_002505,-1532430,-1532302,NC_002505,106077,106149
infB,infB,VrrA,VrrA,gene,srna,0.12383177570093458,-1.0,152,"1,2",0.75,5.80794e-5,0.82,44.64,NC_002505,685630,686086,NC_002505,1878712,1878793
Vcr089,Vcr089,IG.VC0713|VC0714,IG.VC0713|VC0714,srna,igr,-1.0,0.32486813830826333,150,"1,2",2.26,2.0e-10,61.63,0.18,NC_002505,-2812133,-2812117,NC_002505,764601,764624
dcuC,dcuC,Vcr043,Vcr043,gene,srna,0.31804645622394284,-1.0,150,"1,2",0.64,0.0028121276,2.9,67.68,NC_002506,601238,601492,NC_002505,1114605,1114723
U5.VCA0545 -> VCA0545,VCA0545,Vssrna24,Vssrna24,gene,srna,0.0,-1.0,149,"1,2",1.43,2.95847e-5,5.08,209.52,NC_002506,481906,481994,NC_002505,106482,106511
IG.VC1289|VC1296 -> thi riboswitch,thi riboswitch,VqmR,VqmR,srna,srna,-1.0,-1.0,148,"1,2",12.28,0.0,0.7,4.84,NC_002505,1374742,1374891,NC_002506,1031473,1031557
VCA0205,VCA0205,Vcr043,Vcr043,gene,srna,0.6959459459459459,-1.0,148,"1,2",2.79,0.0,0.51,83.06,NC_002506,-222393,-222320,NC_002505,1114605,1114716
VC1498,VC1498,Vcr043,Vcr043,gene,srna,0.0,-1.0,147,"1,2",0.71,1.258e-7,4.16,83.06,NC_002505,-1609793,-1609700,NC_002505,1114612,1114724
U5.VCA0220,VCA0220,Spot42,Spot42,gene,srna,0.0,-1.0,146,"1,2",1.02,0.8399734094,5.58,127.63,NC_002506,240016,240095,NC_002505,106078,106154
VCA0946 -> U3.VCA0946,VCA0946,TfoR,TfoR,gene,srna,0.6235045742434905,-1.0,146,"1,2",2.6,0.0,2.59,81.16,NC_002506,898807,898988,NC_002505,2236610,2236684
miaA -> U3.hfq,miaA,VrrA,VrrA,gene,srna,0.6944667201283079,-1.0,146,"1,2",1.14,0.2258175259,0.54,44.64,NC_002505,369608,370488,NC_002505,1878722,1878794
IG.alr|pgi -> U5.pgi,pgi,TfoR,TfoR,gene,srna,0.0,-1.0,146,2,11.49,0.0,0.73,72.34,NC_002505,389705,389858,NC_002505,2236610,2236678
VC2357,VC2357,Vcr090,Vcr090,gene,srna,0.0,-1.0,144,"1,2",7.51,0.0,1.88,9.03,NC_002505,2513882,2514084,NC_002506,3202,3251
U3.VC1054 -> VC1055,VC1055,TfoR,TfoR,gene,srna,0.0,-1.0,144,"1,2",3.46,0.0,0.78,81.16,NC_002505,1124818,1125071,NC_002505,2236613,2236685
U5.VCA0891 -> U3.VCA0892,VCA0892,Vcr043,Vcr043,gene,srna,0.4785100286532951,-1.0,143,"1,2",1.19,0.0570880767,7.11,83.06,NC_002506,-844999,-844937,NC_002505,1114606,1114719
U5.VCA0745 -> VCA0745,VCA0745,Spot42,Spot42,gene,srna,0.0,-1.0,143,1,1.14,0.3019527671,1.71,130.25,NC_002506,-690699,-690511,NC_002505,106101,106153
U5.VC2095 -> VC2095,VC2095,Vcr017,Vcr017,gene,srna,0.0,-1.0,143,1,9.9,0.0,4.54,16.03,NC_002505,-2257813,-2257705,NC_002505,-350340,-350283
U5.VC1034,VC1034,Vcr064,Vcr064,gene,srna,0.0,-1.0,140,"1,2",68.0,0.0,1.16,12.86,NC_002505,1100357,1100391,NC_002505,-1595756,-1595732
U5.VC0168 -> VC0168,VC0168,Vcr043,Vcr043,gene,srna,0.0,-1.0,138,"1,2",1.96,2.0255e-6,0.43,38.81,NC_002505,-166920,-166744,NC_002505,1114607,1114714
Vcr089,Vcr089,VC0415,VC0415,srna,gene,-1.0,0.2732688011913626,138,1,35.7,0.0,61.63,0.81,NC_002505,-2812128,-2812117,NC_002505,442651,442693
VC2386,VC2386,Spot42,Spot42,gene,srna,0.23309053069719043,-1.0,138,"1,2",0.72,0.0620133965,3.31,130.25,NC_002505,2551128,2551297,NC_002505,106101,106153
IG.VC2006|VC1998,IG.VC2006|VC1998,Qrr1,Qrr1,igr,srna,0.7966073507400632,-1.0,137,1,18.06,0.0,230.78,13.94,NC_002505,-2153367,-2153309,NC_002505,-1090028,-1089970
VC0706,Vcr034,TarB,TarB,srna,srna,-1.0,-1.0,137,2,14.17,0.0,1.32,5.45,NC_002505,-756429,-756304,NC_002505,-911251,-911237
U5.VCA0025 -> VCA0025,VCA0025,Vcr043,Vcr043,gene,srna,0.0,-1.0,136,"1,2",3.46,0.0,7.87,83.06,NC_002506,30454,30496,NC_002505,1114612,1114714
U5.pgi,pgi,TfoR,TfoR,gene,srna,0.0,-1.0,136,1,13.65,0.0,0.5,81.16,NC_002505,389788,389823,NC_002505,2236609,2236679
VC0633,VC0633,VC0611 -> Vcr029,Vcr029,gene,srna,0.0,-1.0,135,"1,2",182.02,0.0,0.25,17.42,NC_002505,-675851,-675772,NC_002505,-642880,-642729
IG.VC1041|fadI -> Vcr043,Vcr043,U3.VC0731,VC0731,srna,gene,-1.0,0.5796316359696642,135,1,1.43,0.0001010322,13.21,4.41,NC_002505,1114589,1114599,NC_002505,-786653,-786554
IG.VC2365|VC2368 -> VC2368,VC2368,VrrA,VrrA,gene,srna,0.0,-1.0,135,1,9.65,0.0,0.14,44.64,NC_002505,2524302,2524658,NC_002505,1878728,1878794
IG.VC0713|VC0714,IG.VC0713|VC0714,Vcr089,Vcr089,igr,srna,0.31705411213127566,-1.0,134,1,1.48,6.0402e-5,0.13,61.28,NC_002505,764514,764631,NC_002505,-2812138,-2812106
U5.VC1492 -> VC1492,VC1492,Spot42,Spot42,gene,srna,0.0,-1.0,133,1,1.29,0.017450437,2.15,130.25,NC_002505,-1602458,-1602400,NC_002505,106107,106156
Spot42,Spot42,nhaB -> U5.VC1902,nhaB,srna,gene,-1.0,0.7706131078224101,132,"1,2",7.74,0.0,149.89,1.2,NC_002505,106100,106143,NC_002505,2051138,2051182
fliF,fliF,U3.VCA0543 -> Vcr227,Vcr227,gene,srna,0.4877571008814887,-1.0,132,"1,2",4.95,0.0,0.87,82.96,NC_002505,-2287299,-2287003,NC_002506,479957,479995
pntB,pntB,Vcr017,Vcr017,gene,srna,0.6903341288782816,-1.0,132,1,76.14,0.0,0.68,15.12,NC_002506,503068,503099,NC_002505,-350337,-350281
VC2669 -> U3.VC2669,VC2669,Vcr017,Vcr017,gene,srna,0.24,-1.0,132,2,219.84,0.0,8.89,14.41,NC_002505,-2836793,-2836614,NC_002505,-350293,-350285
VC0490,Vcr026,Vcr089,Vcr089,srna,srna,-1.0,-1.0,130,"1,2",2.59,7.0e-10,4.67,61.28,NC_002505,-523599,-523507,NC_002505,-2812138,-2812100
IG.VC1997|VC2000,IG.VC1997|VC2000,Qrr1,Qrr1,igr,srna,0.8758278145695364,-1.0,130,"1,2",128.41,0.0,2.89,13.94,NC_002505,2152017,2152073,NC_002505,-1090027,-1089968
maf -> VC0419,maf,U3.VCA0002 -> Vcr090,Vcr090,gene,srna,0.4743729552889858,-1.0,130,"1,2",0.81,0.222960432,2.74,9.03,NC_002505,444908,445388,NC_002506,3201,3256
IG.VCA1066|VCA1063 -> U5.VCA1063,VCA1063,Vcr076,Vcr076,gene,srna,0.0,-1.0,129,2,1.42,0.0003887817,23.95,78.42,NC_002506,-1015498,-1015414,NC_002505,-2266074,-2266026
VC0147 -> U5.VC0148,VC0147,U3.VCA0543 -> Vcr227,Vcr227,gene,srna,0.6786440677966101,-1.0,129,2,20.56,0.0,2.11,79.69,NC_002505,138059,138151,NC_002506,479951,479991
VC0035 -> VC0034,VC0034,Vcr043,Vcr043,gene,srna,0.0,-1.0,127,"1,2",0.61,0.0026219594,1.86,83.06,NC_002505,-33291,-33104,NC_002505,1114606,1114714
IG.VC1041|fadI -> Vcr043,Vcr043,U3.VC1050 -> U5.VC1052,VC1051,srna,gene,-1.0,0.0,126,"1,2",0.93,0.3930841954,78.74,7.22,NC_002505,1114589,1114694,NC_002505,1121404,1121469
VC2096,VC2096,TfoR,TfoR,gene,srna,0.0,-1.0,126,"1,2",26.17,0.0,0.82,81.16,NC_002505,-2258392,-2258210,NC_002505,2236618,2236683
VC0821,VC0821,Vcr227,Vcr227,gene,srna,0.08387755102040817,-1.0,126,1,9.2,0.0,6.12,82.96,NC_002505,880640,880738,NC_002506,479959,479991
VC2773 -> VC2772,VC2772,Qrr3,Qrr3,gene,srna,0.0,-1.0,126,"1,2",3.58,0.0,1.24,49.32,NC_002505,-2958097,-2957405,NC_002506,772271,772337
IG.VC0108|VC0112 -> Spot42,Spot42,Vcr083,Vcr083,srna,srna,-1.0,-1.0,125,"1,2",10.03,0.0,30.54,11.99,NC_002505,106075,106099,NC_002505,2472425,2472499
VC0633,VC0633,TfoR,TfoR,gene,srna,0.0,-1.0,125,1,0.87,0.1287278867,0.23,81.16,NC_002505,-675841,-675712,NC_002505,2236607,2236684
VC2773 -> VC2772,VC2772,Qrr1,Qrr1,gene,srna,0.0,-1.0,121,"1,2",4.41,0.0,1.14,16.02,NC_002505,-2957841,-2957320,NC_002505,-1089995,-1089969
U5.VC2213 -> VC2213,VC2213,VrrA,VrrA,gene,srna,0.07509881422924901,-1.0,120,"1,2",1.81,0.0,0.48,44.64,NC_002505,-2366323,-2365707,NC_002505,1878708,1878792
U5.VC2341 -> VC2341,VC2341,Spot42,Spot42,gene,srna,0.0,-1.0,118,"1,2",6.18,0.0,15.45,130.25,NC_002505,2493500,2493598,NC_002505,106121,106157
IG.VCA0754a|VCA0751,IG.VCA0754a|VCA0751,TfoR,TfoR,igr,srna,0.3908544726301736,-1.0,118,"1,2",18.18,0.0,0.54,81.16,NC_002506,-698660,-698629,NC_002505,2236616,2236678
tpx,tpx,TfoR,TfoR,gene,srna,0.21158690176322417,-1.0,118,"1,2",24.87,0.0,1.05,81.16,NC_002505,886009,886173,NC_002505,2236604,2236683
recF,recF,Spot42,Spot42,gene,srna,0.2897196261682243,-1.0,116,"1,2",4.74,0.0,0.69,130.25,NC_002505,10521,10568,NC_002505,106124,106156
cysE,cysE,TfoR,TfoR,gene,srna,0.06779661016949153,-1.0,116,"1,2",31.59,0.0,1.14,81.16,NC_002505,-2822798,-2822703,NC_002505,2236607,2236677
VC0693 -> IG.VC0693|anmK,VC0693,TfoR,TfoR,gene,srna,0.6367226061204343,-1.0,116,"1,2",15.83,0.0,2.08,81.16,NC_002505,-740984,-740711,NC_002505,2236622,2236680
MicX,MicX,Vcr045,Vcr045,srna,srna,-1.0,-1.0,116,2,0.81,0.0233955761,28.1,14.97,NC_002506,-893468,-893340,NC_002505,1164283,1164299
U5.VC0567 -> VC0567,VC0567,TfoR,TfoR,gene,srna,0.0,-1.0,115,"1,2",2.5,0.0,0.62,81.16,NC_002505,-601587,-601301,NC_002505,2236624,2236678
IG.VC2646|VC2647 -> U5.VC2647,VC2647,Vcr012,Vcr012,gene,srna,0.0,-1.0,113,"1,2",19.94,0.0,75.81,0.1,NC_002505,2821324,2821490,NC_002505,-178724,-178701
VC0633 -> U5.VC0632,VC0633,VrrA,VrrA,gene,srna,0.6568047337278107,-1.0,110,"1,2",3.01,0.0,0.06,44.64,NC_002505,-674898,-674785,NC_002505,1878705,1878793
VC0653,VC0653,Qrr1,Qrr1,gene,srna,0.17247238742565846,-1.0,110,2,106.9,0.0,4.53,15.02,NC_002505,-698888,-698818,NC_002505,-1089987,-1089968
U3.VC2242,VC2242,RyhB,RyhB,gene,srna,0.752157829839704,-1.0,109,"1,2",1109.39,0.0,0.9,5.2,NC_002505,-2395219,-2395200,NC_002505,102517,102645
U5.VC1919 -> VC1919,VC1919,U3.VCA0543 -> Vcr227,Vcr227,gene,srna,0.0,-1.0,109,1,1.42,0.0007167604,0.88,82.96,NC_002505,-2069198,-2069112,NC_002506,479904,479989
U5.VC0583,VC0583,Qrr1,Qrr1,gene,srna,0.0,-1.0,108,"1,2",7.19,0.0,3.6,14.88,NC_002505,-613221,-613183,NC_002505,-1090025,-1089969
VC1492,VC1492,Vcr043,Vcr043,gene,srna,0.06263372884652792,-1.0,108,"1,2",1.68,9.381e-7,1.09,83.06,NC_002505,-1601998,-1601903,NC_002505,1114616,1114717
VC2213,VC2213,VrrA,VrrA,gene,srna,0.2798418972332016,-1.0,108,1,1.11,0.3028178011,0.35,44.64,NC_002505,-2366198,-2365310,NC_002505,1878722,1878792
VC2060 -> VC2059,VC2059,U3.VCA0002 -> Vcr090,Vcr090,gene,srna,0.06310679611650485,-1.0,108,"1,2",0.57,0.2724279941,1.82,9.03,NC_002505,-2214696,-2214222,NC_002506,3201,3257
IG.VCA0942|VCA0946 -> Vcr229,Vcr229,Vcr228,Vcr228,srna,srna,-1.0,-1.0,106,"1,2",5.01,0.0,26.73,14.86,NC_002506,897510,897599,NC_002506,787336,787399
U5.VC2202 -> VC2202,VC2202,Vcr079,Vcr079,gene,srna,0.0,-1.0,106,1,437.73,0.0,2.36,3.9,NC_002505,-2349094,-2348907,NC_002505,-2347258,-2347176
VC0490 -> Vcr026,Vcr026,Vcr090,Vcr090,srna,srna,-1.0,-1.0,106,1,0.52,0.0,1.04,9.03,NC_002505,-524093,-523013,NC_002506,3227,3255
VCA0543,VCA0543,TfoR,TfoR,gene,srna,0.07389162561576355,-1.0,105,"1,2",0.99,0.9668669142,5.78,81.16,NC_002506,479408,479797,NC_002505,2236607,2236681
VC0439 -> VC0440,VC0440,Vcr017,Vcr017,gene,srna,0.0,-1.0,105,"1,2",7.06,0.0,1.51,16.38,NC_002505,469756,469998,NC_002505,-350338,-350281
VC0246,VC0246,U3.VCA0002 -> Vcr090,Vcr090,gene,srna,0.263254113345521,-1.0,104,"1,2",11.26,0.0,0.67,9.03,NC_002505,253326,253386,NC_002506,3201,3251
nhaB -> U5.VC1902,nhaB,Spot42,Spot42,gene,srna,0.757399577167019,-1.0,103,"1,2",8.45,0.0,2.01,130.25,NC_002505,2051100,2051170,NC_002505,106122,106156
rpsD -> U5.VC2571,rpsD,U3.VC2571 -> rplQ,rplQ,gene,gene,0.43478260869565216,0.0,103,"1,2",3.61,0.0,0.11,1.64,NC_002505,-2752730,-2752500,NC_002505,-2751494,-2751306
VC2271,VC2271,Vcr017,Vcr017,gene,srna,0.6129722024233785,-1.0,102,2,89.86,0.0,2.61,14.41,NC_002505,-2425463,-2425366,NC_002505,-350294,-350276
VC2483,VC2483,Spot42,Spot42,gene,srna,0.4126669965363681,-1.0,101,1,3.69,0.0,1.42,130.25,NC_002505,-2662757,-2662631,NC_002505,106109,106154
pyrH,pyrH,Vcr017,Vcr017,gene,srna,0.36566440349175555,-1.0,100,"1,2",26.92,0.0,0.85,17.15,NC_002505,-2413886,-2413517,NC_002505,-350295,-350278
VC2060 -> VC2059,VC2059,U3.VCA0002 -> Vcr090,Vcr090,gene,srna,0.0,-1.0,100,"1,2",0.87,0.7905238383,2.34,9.03,NC_002505,-2214696,-2214306,NC_002506,3201,3257
U5.VCA0919 -> VCA0919,VCA0919,Vcr017,Vcr017,gene,srna,0.0,-1.0,100,1,4.02,0.0,0.81,16.56,NC_002506,871283,871598,NC_002505,-350337,-350282
VC1479 -> IG.VC1479|VC1475,Vcr061,Vcr043,Vcr043,srna,srna,-1.0,-1.0,100,"1,2",0.42,0.0011410936,1.06,83.06,NC_002505,-1585399,-1585106,NC_002505,1114608,1114719
U5.VC1904 -> VC1904,VC1904,GcvB,GcvB,gene,srna,0.0,-1.0,99,"1,2",7.55,0.0,1.26,9.22,NC_002505,-2055385,-2055302,NC_002505,-954827,-954723
U3.VC0137,VC0137,Vssrna24,Vssrna24,gene,srna,0.7352555701179554,-1.0,99,"1,2",2.07,5.8805e-6,3.8,209.52,NC_002505,132620,132686,NC_002505,106486,106511
IG.VC2646|VC2647 -> U5.VC2647,IG.VC2646|VC2647,Qrr2,Qrr2,igr,srna,0.9152542372881356,-1.0,99,"1,2",4.13,0.0,75.85,6.05,NC_002505,2821295,2821397,NC_002506,48446,48489
VCA0011,VCA0011,Vcr076,Vcr076,gene,srna,0.43947797716150083,-1.0,99,1,0.69,0.0004526594,1.43,94.09,NC_002506,-10392,-10117,NC_002505,-2266080,-2266025
IG.VC0059|ccrB,IG.VC0059|ccrB,Vcr089,Vcr089,igr,srna,0.34212954419634617,-1.0,98,"1,2",1.86,0.0002096832,0.13,61.28,NC_002505,55609,55673,NC_002505,-2812138,-2812100
U3.VC0187 -> VC0186,VC0186,Vcr043,Vcr043,gene,srna,0.012620192307692308,-1.0,98,"1,2",0.6,0.2222633109,1.65,60.24,NC_002505,-190799,-190502,NC_002505,1114610,1114720
VC0706 -> U3.VC0706,Vcr034,U3.VC0025 -> Vcr001,Vcr001,srna,srna,-1.0,-1.0,98,2,0.94,0.6062384361,1.03,29.83,NC_002505,-756538,-756223,NC_002505,21900,21912
U5.VCA0843 -> VCA0843,VCA0843,Spot42,Spot42,gene,srna,0.0,-1.0,97,"1,2",5.04,0.0,40.37,130.25,NC_002506,785701,785790,NC_002505,106105,106158
VC0485,VC0485,TfoR,TfoR,gene,srna,0.21728971962616822,-1.0,97,"1,2",9.09,0.0,0.57,81.16,NC_002505,-515693,-515507,NC_002505,2236617,2236682
nusA,nusA,TfoR,TfoR,gene,srna,0.5176273083379966,-1.0,97,"1,2",3.04,0.0,0.28,81.16,NC_002505,684801,684999,NC_002505,2236605,2236679
IG.VC0386|metH,IG.VC0386|metH,Vcr089,Vcr089,igr,srna,0.3039840637450199,-1.0,96,"1,2",1.71,0.0009284312,0.14,61.28,NC_002505,403603,403688,NC_002505,-2812138,-2812100
U5.VC1866 -> VC1866,VC1866,Vcr064,Vcr064,gene,srna,0.0,-1.0,96,"1,2",11.63,0.0,0.37,12.86,NC_002505,2006938,2007174,NC_002505,-1595762,-1595735
VC0820,VC0820,Vcr090,Vcr090,gene,srna,0.7369051182280755,-1.0,96,"1,2",6.74,0.0,4.9,9.03,NC_002505,879424,879747,NC_002506,3221,3255
U5.VC0112 -> VC0112,VC0112,Spot42,Spot42,gene,srna,0.0,-1.0,96,1,0.18,0.0,1.6,125.12,NC_002505,107329,107455,NC_002505,106081,106157
IG.VC2753|VC2745,IG.VC2753|VC2745,Vcr089,Vcr089,igr,srna,0.3947011892217372,-1.0,95,"1,2",1.54,0.0147872599,0.14,61.28,NC_002505,-2931183,-2931119,NC_002505,-2812139,-2812100
VC1011,VC1011,VrrA,VrrA,gene,srna,0.3134962805526036,-1.0,94,"1,2",13.93,0.0,1.23,44.64,NC_002505,-1080665,-1080444,NC_002505,1878729,1878793
U3.miaA -> hfq,hfq,VqmR,VqmR,gene,srna,0.0,-1.0,94,"1,2",2.31,0.0,0.78,4.98,NC_002505,370000,370193,NC_002506,1031527,1031557
U3.VC2571 -> rplQ,rplQ,rpsD -> U3.rpsD,rpsD,gene,gene,0.0,0.4423913043478261,94,"1,2",4.73,0.0,1.42,0.13,NC_002505,-2751497,-2751208,NC_002505,-2752695,-2752515
U3.VC0243,VC0243,VrrA,VrrA,gene,srna,0.7487684729064039,-1.0,93,"1,2",18.27,0.0,0.55,44.64,NC_002505,250504,250591,NC_002505,1878737,1878795
IG.VC2006|VC1998,IG.VC2006|VC1998,Qrr2,Qrr2,igr,srna,0.7959421253949776,-1.0,93,"1,2",27.61,0.0,230.78,6.09,NC_002505,-2153376,-2153303,NC_002506,48404,48529
VC2602,VC2602,TfoR,TfoR,gene,srna,0.34918648310387984,-1.0,93,1,7.81,0.0,0.35,81.16,NC_002505,-2771996,-2771884,NC_002505,2236610,2236680
U5.VC0434 -> VC0434,VC0434,TfoR,TfoR,gene,srna,0.0,-1.0,93,2,4.97,0.0,0.57,72.34,NC_002505,-466186,-465910,NC_002505,2236631,2236679
U5.aspA,aspA,U3.VCA0543 -> Vcr227,Vcr227,gene,srna,0.0,-1.0,92,"1,2",6.65,0.0,0.22,82.96,NC_002505,2864848,2864895,NC_002506,479912,479997
gltB,gltB,Spot42,Spot42,gene,srna,0.4503464203233256,-1.0,92,"1,2",6.16,0.0,1.1,130.25,NC_002505,2539909,2539991,NC_002505,106107,106158
U3.VC1991 -> purU,purU,GcvB,GcvB,gene,srna,0.0,-1.0,92,"1,2",5.98,0.0,4.57,11.67,NC_002505,2143822,2143972,NC_002505,-954799,-954726
VC1171,VC1171,TfoR,TfoR,gene,srna,0.6237565827969573,-1.0,92,"1,2",42.65,0.0,2.07,81.16,NC_002505,-1244585,-1244400,NC_002505,2236619,2236682
U5.VC0036 -> VC0036,VC0036,VC0025 -> Vcr001,Vcr001,gene,srna,0.0,-1.0,92,1,7.23,0.0,25.06,20.23,NC_002505,-35792,-35712,NC_002505,21847,21915
IG.VC0288|VC0302,IG.VC0288|VC0302,Vssrna24,Vssrna24,igr,srna,0.5573101007350939,-1.0,92,"1,2",1.75,1.3248e-6,3.61,209.52,NC_002505,304903,305028,NC_002505,106484,106509
leuS,leuS,TfoR,TfoR,gene,srna,0.36265646731571627,-1.0,92,"1,2",10.85,0.0,1.53,81.16,NC_002505,-1020294,-1020114,NC_002505,2236608,2236679
U5.cyaA -> cyaA,cyaA,U3.VCA0543 -> Vcr227,Vcr227,gene,srna,0.050865418580007066,-1.0,92,1,1.85,3.215e-7,0.35,82.96,NC_002505,116000,116694,NC_002506,479950,479994
rplL,rplL,VrrA,VrrA,gene,srna,0.21353383458646616,-1.0,91,"1,2",3.08,0.0,0.21,44.64,NC_002505,340031,340089,NC_002505,1878729,1878797
IG.fre|murB,IG.fre|murB,Vcr089,Vcr089,igr,srna,0.30087809917355374,-1.0,90,"1,2",1.88,0.0001715127,0.13,61.28,NC_002505,326000,326082,NC_002505,-2812139,-2812101
obgE,obgE,Vcr076,Vcr076,gene,srna,0.16032608695652173,-1.0,90,"1,2",2.99,0.0,0.76,94.09,NC_002505,467602,467699,NC_002505,-2266076,-2266023
VC0162 -> Vcr008,Vcr008,GcvB,GcvB,srna,srna,-1.0,-1.0,90,"1,2",1.27,0.0117800845,1.65,10.21,NC_002505,158855,158992,NC_002505,-954847,-954721
VC1247,VC1247,Vcr043,Vcr043,gene,srna,0.0057553956834532375,-1.0,90,"1,2",0.83,0.1193893169,2.11,83.06,NC_002505,-1319090,-1319000,NC_002505,1114631,1114718
U5.VC0620 -> VC0620,VC0620,MicX,MicX,gene,srna,0.0,-1.0,89,"1,2",1.2,0.0308650387,3.1,35.24,NC_002505,-657423,-657303,NC_002506,-893494,-893300
