name1,gene1,name2,gene2,type1,type2,relpos1,relpos2,nb_fragments,libs,norm_odds,p_value,ip_total_ratio1,ip_total_ratio2,chromosome1,first_start1,last_start1,chromosome2,first_start2,last_start2
pgk -> VC0478,VC0478,VC0476 -> pgk,pgk,gene,gene,0.0,0.0,51,1,2.47,2.72e-8,1.71,0.77,NC_002505,509155,509598,NC_002505,507814,508547
IG.fre|murB,IG.fre|murB,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.03163739669421488,0.28009433488885543,50,"1,2",2.83,6.1e-9,0.27,0.28,NC_002505,323915,323995,NC_002505,-2933498,-2933403
IG.VC1786|VC1803,IG.VC1786|VC1803,VC2033,VC2033,igr,gene,0.6618814088274633,0.7714477211796247,50,1,1.4,0.0283744051,2.88,3.77,NC_002505,1944153,1944186,NC_002505,-2187899,-2187802
IG.VC0880|VC0884 -> CsrC,CsrC,Vcr211,Vcr211,srna,srna,-1.0,-1.0,50,"1,2",7.6,0.0,0.76,8.87,NC_002505,943807,943982,NC_002505,1861503,1861533
U3.rplJ -> rplL,rplL,VCA0059,VCA0059,gene,gene,0.0,0.0,50,1,1.7,0.000683762,1.62,1.24,NC_002505,339817,339896,NC_002506,-66742,-66600
U5.cyaA -> cyaA,cyaA,cyaA,cyaA,gene,gene,0.013069586718474038,0.4433062522077005,50,1,1.99,1.67366e-5,1.19,3.45,NC_002505,116018,116461,NC_002505,117329,117586
VC0059 -> U3.VC0059,VC0059,IG.VC2497|VC2489,IG.VC2497|VC2489,gene,igr,0.07045454545454545,0.1660607085482371,49,1,3.56,0.0,0.3,0.43,NC_002505,53581,53775,NC_002505,-2679871,-2679740
IG.VC0386|metH,IG.VC0386|metH,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.03333333333333333,0.2832053790957901,49,"1,2",0.6,5.5182e-6,0.26,0.27,NC_002505,401532,401683,NC_002505,-2933463,-2933283
VC2753 -> IG.VC2753|VC2745,VC2753,IG.VC0386|metH,IG.VC0386|metH,gene,igr,0.015909090909090907,0.039176626826029216,49,1,1.33,0.0658736208,0.29,0.27,NC_002505,-2939297,-2939002,NC_002505,401565,401738
VC0647,VC0647,VC0647 -> U5.VC0648,VC0647,gene,gene,0.3145327295183203,0.762041992589543,49,"1,2",2.01,1.63881e-5,3.4,2.19,NC_002505,690407,691295,NC_002505,691922,692387
VC2656,VC2656,U3.VC2657 -> VC2658,VC2658,gene,gene,0.5094876660341556,0.11127379209370425,49,1,7.78,0.0,1.26,1.96,NC_002505,2827602,2828350,NC_002505,2829418,2829676
VC2753 -> U3.VC2753,VC2753,IG.VC0386|metH,IG.VC0386|metH,gene,igr,0.0,0.029614873837981406,49,2,2.79,1.2e-9,0.35,0.25,NC_002505,-2939250,-2939119,NC_002505,401562,401598
VC2753 -> U3.VC2753,VC2753,IG.VC2497|VC2489,IG.VC2497|VC2489,gene,igr,0.0,0.018432400439671936,48,"1,2",1.62,0.0039509893,0.32,0.26,NC_002505,-2939294,-2939109,NC_002505,-2681594,-2681507
mukB -> U3.mukB,mukB,mukB,mukB,gene,gene,0.8917277486910995,0.6596858638743456,48,1,19.06,0.0,6.05,5.17,NC_002505,-1849368,-1849123,NC_002505,-1850499,-1850210
rpsD -> U3.rpsD,rpsD,U5.rplQ -> rplQ,rplQ,gene,gene,0.4,0.0,48,1,1.15,0.3597841646,0.56,0.67,NC_002505,-2752782,-2752505,NC_002505,-2751498,-2751220
U5.VC2142,VC2142,U5.VC2143,VC2143,gene,gene,0.0,0.0,47,1,205.34,0.0,6.94,1.09,NC_002505,-2297462,-2297434,NC_002505,-2298836,-2298808
U5.VC0059 -> U3.VC0059,VC0059,IG.VC0059|ccrB,IG.VC0059|ccrB,gene,igr,0.0,0.29581103524635544,47,"1,2",7.43,0.0,0.3,0.35,NC_002505,53462,53785,NC_002505,55361,55420
VC1866,VC1866,U5.VC1866 -> VC1866,VC1866,gene,gene,0.5430900621118012,0.0,47,1,1.35,0.0571556902,1.41,2.11,NC_002505,2008415,2008591,NC_002505,2006950,2007189
VC0348 -> U3.VC0348,VC0348,VC0349 -> VC0350,VC0350,gene,gene,0.6387665198237885,0.0,47,1,8.1,0.0,1.13,2.34,NC_002505,371432,371788,NC_002505,372717,373278
Vcr043,Vcr043,VC1866,VC1866,srna,gene,-1.0,0.019409937888198756,46,"1,2",2.99,0.0001908833,3.31,2.5,NC_002505,1114602,1114685,NC_002505,2007119,2007182
U5.VC2143 -> VC2143,VC2143,FlaX,FlaX,gene,srna,0.0,-1.0,46,"1,2",4.63,2.0e-10,0.96,6.04,NC_002505,-2298833,-2298765,NC_002505,-2334599,-2334435
IG.VC2497|VC2489,IG.VC2497|VC2489,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.017755982074913332,0.2799438004917457,46,"1,2",1.18,0.2439745705,0.29,0.28,NC_002505,-2681593,-2681500,NC_002505,-2933477,-2933303
IG.fre|murB,IG.fre|murB,U5.VC0713 -> VC0713,VC0713,igr,gene,0.03422004132231405,0.0,46,1,1.2,0.2487753024,0.27,0.31,NC_002505,323812,324140,NC_002505,762549,762768
VC1343 -> U3.VC1343,VC1343,IG.VCA0503|VCA0482,IG.VCA0503|VCA0482,gene,igr,0.6301564722617354,0.40021606757022193,46,"1,2",5946.14,0.0,0.71,0.25,NC_002505,-1430098,-1429906,NC_002506,-428817,-428778
VC1721,cdiGMP riboswitch,VC1722 -> Vcr211,Vcr211,srna,srna,-1.0,-1.0,46,1,37.83,0.0,1.59,8.28,NC_002505,1860201,1860498,NC_002505,1861422,1861540
IG.VC0386|metH,IG.VC0386|metH,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.02642762284196547,0.17164116005749555,46,2,51.6,0.0,0.29,0.7,NC_002505,401528,401583,NC_002505,-2679743,-2679736
IG.VC0386|metH,IG.VC0386|metH,VC2342 -> U3.VC2342,VC2342,igr,gene,0.02403718459495352,0.8194386258902387,45,"1,2",25.88,0.0,0.31,2.06,NC_002505,401505,401575,NC_002505,-2495399,-2495354
VC2030,VC2030,VC2030 -> U3.VC2030,VC2030,gene,gene,0.26055523423944477,0.8461538461538461,45,1,15.26,0.0,2.8,1.73,NC_002505,2182402,2182588,NC_002505,2184428,2184612
Vcr078,Vcr078,U3.dcuC,dcuC,srna,gene,-1.0,0.741512805241215,44,"1,2",2.64,4.35e-8,137.85,8.93,NC_002505,-2332991,-2332937,NC_002506,602106,602112
U3.VC2571 -> rplQ,rplQ,rpsD -> U3.rpsD,rpsD,gene,gene,0.014577259475218658,0.508695652173913,44,1,1.15,0.3937383766,0.67,0.54,NC_002505,-2751472,-2751205,NC_002505,-2752671,-2752417
U5.VC2295 -> VC2295,VC2295,U3.tuf,tuf,gene,gene,0.0,0.7088948787061995,43,"1,2",27.65,0.0,0.81,1.02,NC_002505,-2450857,-2450718,NC_002505,336521,336535
IG.VC0386|metH,IG.VC0386|metH,U5.VC0713,VC0713,igr,gene,0.2625498007968127,0.0,42,"1,2",33.08,0.0,1.19,0.36,NC_002505,403318,403349,NC_002505,762515,762588
Vcr017,Vcr017,IG.VC1786|VC1803,IG.VC1786|VC1803,srna,igr,-1.0,0.6629514043691485,42,1,15.94,0.0,3.85,3.58,NC_002505,-350338,-350303,NC_002505,1944168,1944195
dnaA -> VC0013,dnaA,VC0013 -> recF,recF,gene,gene,0.739813736903376,0.0,42,"1,2",7.25,0.0,2.4,6.95,NC_002505,8600,9033,NC_002505,9912,10176
dnaA,dnaA,VC0013 -> U3.VC0013,VC0013,gene,gene,0.43364377182770664,0.6878571428571428,42,1,7.9,0.0,1.86,8.16,NC_002505,7905,8678,NC_002505,9935,10036
FlaX,FlaX,xseA,xseA,srna,gene,-1.0,0.0,41,1,5.76,0.0,6.98,1.14,NC_002505,-2334659,-2334511,NC_002505,-819798,-819710
obgE -> Vcr022,Vcr022,VC0428 -> U3.VC0428,VC0428,srna,gene,-1.0,0.39077340569877883,41,1,22.6,0.0,2.22,1.95,NC_002505,468325,468470,NC_002505,-456897,-456820
VC1866,VC1866,U5.VC1866 -> VC1866,VC1866,gene,gene,0.36801242236024845,0.0,41,1,3.24,5.0e-10,0.99,1.6,NC_002505,2007912,2008193,NC_002505,2006894,2006999
U5.VC0647 -> VC0647,Vcr032,VC0647,VC0647,srna,gene,-1.0,0.41786743515850144,41,1,6.53,0.0,2.21,3.33,NC_002505,690210,690496,NC_002505,691221,691598
VC2030,VC2030,U3.VC2030,VC2030,gene,gene,0.42105263157894735,0.8733371891266628,41,2,29.55,0.0,1.6,1.73,NC_002505,2182914,2183186,NC_002505,2184606,2184622
IG.VC2497|VC2489,IG.VC2497|VC2489,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.01471209943349962,0.17147205546630592,40,"1,2",10.86,0.0,0.32,0.89,NC_002505,-2681672,-2681521,NC_002505,-2679743,-2679740
FlaX,FlaX,U5.VC2143 -> VC2143,VC2143,srna,gene,-1.0,0.0,40,"1,2",5.58,0.0,4.81,0.96,NC_002505,-2334646,-2334445,NC_002505,-2298846,-2298743
VC2753 -> IG.VC2753|VC2745,VC2753,U5.VC0713 -> VC0713,VC0713,gene,gene,0.07954545454545454,0.0,40,"1,2",1.11,0.4668416812,0.28,0.29,NC_002505,-2939237,-2939008,NC_002505,762570,762766
rplO -> U5.secY,rplO,secY -> U5.rpmJ,secY,gene,gene,0.21798365122615804,0.6370869033047736,40,1,1.33,0.0946118091,0.88,0.81,NC_002505,-2755871,-2755602,NC_002505,-2754565,-2754234
IG.VC0158|VC0162,IG.VC0158|VC0162,VC0162,Vcr008,igr,srna,0.9232946504387206,-1.0,39,1,13.7,0.0,1.96,2.56,NC_002505,156409,157089,NC_002505,158021,158888
IG.fre|murB,IG.fre|murB,VCA0025 -> U3.VCA0025,VCA0025,igr,gene,0.031120867768595042,0.7251184834123223,38,"1,2",31.93,0.0,0.27,128.82,NC_002505,323915,323989,NC_002506,31827,31893
IG.VC2497|VC2489,IG.VC2497|VC2489,IG.fre|murB,IG.fre|murB,igr,igr,0.014542994842309968,0.2605888429752066,38,"1,2",14.86,0.0,0.32,1.9,NC_002505,-2681681,-2681523,NC_002505,325714,325744
U5.VC0713 -> VC0713,VC0713,IG.fre|murB,IG.fre|murB,gene,igr,0.0,0.259426652892562,38,"1,2",16.02,0.0,0.26,1.57,NC_002505,762501,762643,NC_002505,325696,325744
IG.fre|murB,IG.fre|murB,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.26020144628099173,0.013190158112792762,38,"1,2",11.46,0.0,1.29,0.31,NC_002505,325708,325744,NC_002505,-2681699,-2681530
IG.VC0386|metH,IG.VC0386|metH,IG.fre|murB,IG.fre|murB,igr,igr,0.03253652058432935,0.25891012396694213,38,1,15.99,0.0,0.27,1.57,NC_002505,401507,401698,NC_002505,325689,325744
rplO -> secY,secY,secY -> U5.rpmJ,secY,gene,gene,0.0,0.6370869033047736,38,"1,2",1.69,0.0005191937,0.79,0.82,NC_002505,-2755674,-2755400,NC_002505,-2754565,-2754234
VC0695,VC0695,tyrA,tyrA,gene,gene,0.1908230152949745,0.3994393833216538,38,"1,2",9.46,0.0,2.34,3.36,NC_002505,743604,744289,NC_002505,745038,745689
RNaseP,RNaseP,Vcr211,Vcr211,srna,srna,-1.0,-1.0,37,"1,2",1.97,0.0154164325,0.75,8.87,NC_002505,-2580980,-2580901,NC_002505,1861527,1861533
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0158|VC0162,IG.VC0158|VC0162,igr,igr,0.28210146018365195,0.10260401924709878,37,"1,2",1.23,0.2016735508,0.28,0.26,NC_002505,-2933490,-2933300,NC_002505,150904,150997
rplE,rplE,U3.rpsQ -> rplN,rplN,gene,gene,0.3528009535160906,0.0,37,"1,2",1.6,0.0401926436,0.98,0.56,NC_002505,-2758594,-2758416,NC_002505,-2759759,-2759536
mukB,mukB,mukB,mukB,gene,gene,0.8182198952879581,0.5151832460732985,37,1,13.54,0.0,10.65,4.22,NC_002505,-1849691,-1849503,NC_002505,-1851383,-1850705
VC1985,VC1985,U5.VC1984,VC1985,gene,gene,0.0785,0.791,37,2,419.2,0.0,4.2,4.47,NC_002505,-2138574,-2138414,NC_002505,-2137090,-2137048
IG.fre|murB,IG.fre|murB,U5.VC0713,VC0713,igr,gene,0.25981404958677684,0.0,36,"1,2",25.68,0.0,1.29,0.36,NC_002505,325702,325744,NC_002505,762515,762587
Vcr089,Vcr089,rplL -> U3.rplL,rplL,srna,gene,-1.0,0.2571428571428571,36,"1,2",3.77,4.0265e-6,0.53,1.6,NC_002505,-2812134,-2812114,NC_002505,340017,340168
VC0059 -> U3.VC0059,VC0059,VC2342 -> U3.VC2342,VC2342,gene,gene,0.0,0.8165060745705907,36,"1,2",8.97,0.0,0.3,2.06,NC_002505,53517,53655,NC_002505,-2495399,-2495354
IG.VC0158|VC0162,IG.VC0158|VC0162,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.10331163317294084,0.02266001521941321,36,"1,2",1.31,0.0737599902,0.21,0.26,NC_002505,150878,151032,NC_002505,-2681584,-2681420
IG.VC0158|VC0162,IG.VC0158|VC0162,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.1017548825360883,0.03731739707835326,36,"1,2",1.63,0.0253316764,0.21,0.27,NC_002505,150831,151058,NC_002505,401527,401749
VC2037,VC2037,VC2037 -> U3.VC2037,VC2037,gene,gene,0.14097421203438396,0.7369627507163323,36,"1,2",40.56,0.0,4.54,3.18,NC_002505,2193524,2193656,NC_002505,2194600,2194658
rpsF,rpsF,U3.rpsR -> rplI,rplI,gene,gene,0.0,0.1348464619492657,36,1,2.82,1.604e-7,0.85,0.85,NC_002505,384202,384294,NC_002505,385222,385576
VCA0804,VCA0804,VCA0804,VCA0804,gene,gene,0.12221737232649497,0.7577477084242689,36,1,4.65,0.0,0.68,2.99,NC_002506,-748385,-747719,NC_002506,-746690,-746501
VC2753,VC2753,VC2342 -> U3.VC2342,VC2342,gene,gene,0.0,0.8118977796397151,35,1,22.1,0.0,0.31,2.06,NC_002505,-2939174,-2939167,NC_002505,-2495399,-2495391
U5.secG,secG,U3.VC0295,VC0295,gene,gene,0.0,0.7875836883749239,35,1,17.52,0.0,0.8,2.2,NC_002505,682497,682572,NC_002505,-302316,-302309
nusA,nusA,VqmR,VqmR,gene,srna,0.2344711807498601,-1.0,35,1,2.57,2.0115e-6,1.47,1.32,NC_002505,684300,684489,NC_002506,1031505,1031556
tig,tig,U5.tig -> tig,tig,gene,gene,0.5983760149906309,0.0,35,1,71.37,0.0,1.02,1.19,NC_002505,-2074260,-2074007,NC_002505,-2075293,-2075220
IG.VC0158|VC0162,IG.VC0158|VC0162,VC0162,VC0162,igr,gene,0.9559864138126238,0.3413677130044843,35,1,15.62,0.0,2.49,2.51,NC_002505,156762,157197,NC_002505,157803,158598
cyaA,cyaA,cyaA,cyaA,gene,gene,0.398445778876722,0.8262098198516425,35,2,13.33,0.0,2.33,2.26,NC_002505,117104,117558,NC_002505,118501,118584
IG.VC0386|metH,IG.VC0386|metH,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.019654714475431607,0.2613545816733068,34,"1,2",18.7,0.0,0.3,1.63,NC_002505,401435,401575,NC_002505,403301,403349
IG.VC2497|VC2489,IG.VC2497|VC2489,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.015050308615878921,0.2613545816733068,34,"1,2",8.8,0.0,0.32,1.63,NC_002505,-2681698,-2681502,NC_002505,403301,403349
U5.VC0706 -> VC0706,VC0706,recA -> U5.recX,recA,gene,gene,0.0,0.6715542521994134,34,1,47.75,0.0,0.29,2.57,NC_002505,-756569,-756506,NC_002505,575723,575801
IG.VC0158|VC0162,IG.VC0158|VC0162,U3.VC0059 -> IG.VC0059|ccrB,VC0059,igr,gene,0.10670818001698273,0.18863636363636363,34,"1,2",2.28,1.41281e-5,0.24,0.22,NC_002505,150902,151056,NC_002505,53640,53820
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.28215163831602186,0.03745019920318725,34,"1,2",0.83,0.2551260969,0.26,0.26,NC_002505,-2933494,-2933305,NC_002505,401544,401734
VC0395,VC0395,U3.VC2033,VC2033,gene,gene,0.06723404255319149,0.8619302949061662,34,1,2.76,6.78e-7,2.38,6.74,NC_002505,-421495,-421063,NC_002505,-2187592,-2187568
U3.nusA -> infB,infB,nusA,nusA,gene,gene,0.053738317757009345,0.268047006155568,34,"1,2",1.47,0.0506254019,0.99,1.2,NC_002505,685400,685897,NC_002505,684201,684599
VCA0213,VCA0213,VCA0213 -> U3.VCA0213,VCA0213,gene,gene,0.02593965060878772,0.7130757014293276,34,2,120.33,0.0,2.3,8.62,NC_002506,-231889,-231821,NC_002506,-230698,-230416
IG.VC0158|VC0162,IG.VC0158|VC0162,VC0713,VC0713,igr,gene,0.10727427115765638,0.0,33,"1,2",1.41,0.0973885272,0.24,0.24,NC_002505,150906,151058,NC_002505,762603,762774
VC1034,VC1034,Spot42,Spot42,gene,srna,0.4544609665427509,-1.0,33,1,3.91,3.0e-10,1.91,0.47,NC_002505,1100910,1101155,NC_002505,106101,106156
U5.VC1865 -> VC1865,VC1865,VC1865 -> U3.VC1865,VC1865,gene,gene,0.03939557474365893,0.7377226119805721,33,1,10.4,0.0,1.59,1.82,NC_002505,2005126,2005591,NC_002505,2006605,2006699
VC2030,VC2030,VC2030,VC2030,gene,gene,0.43377674956622325,0.8276460381723539,33,1,23.73,0.0,1.59,1.48,NC_002505,2183008,2183180,NC_002505,2184317,2184595
IG.VC2497|VC2489,IG.VC2497|VC2489,IG.VC0158|VC0162,IG.VC0158|VC0162,igr,igr,0.018686057326456413,0.10005660911406737,32,"1,2",2.62,4.6647e-5,0.29,0.26,NC_002505,-2681592,-2681506,NC_002505,150904,150960
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.fre|murB,IG.fre|murB,igr,igr,0.2799438004917457,0.03292871900826446,32,"1,2",2.73,3.3755e-6,0.32,0.21,NC_002505,-2933499,-2933407,NC_002505,323936,323997
Vcr076,Vcr076,U3.VC2571 -> rplQ,rplQ,srna,gene,-1.0,0.0,32,"1,2",1.6,0.0351664288,1.81,0.67,NC_002505,-2266095,-2266018,NC_002505,-2751491,-2751302
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0158|VC0162,IG.VC0158|VC0162,igr,igr,0.10622710622710622,0.37899801868100763,32,"1,2",2.57,1.09424e-5,0.42,0.42,NC_002505,-2937017,-2936800,NC_002505,152826,152996
IG.VC0386|metH,IG.VC0386|metH,IG.VC0158|VC0162,IG.VC0158|VC0162,igr,igr,0.04223107569721116,0.10684970280215114,32,"1,2",1.36,0.0688890161,0.24,0.26,NC_002505,401539,401750,NC_002505,150858,151055
cyaA,cyaA,cyaA,cyaA,gene,gene,0.29848110208406925,0.7965383256799717,32,2,10.89,0.0,1.89,2.27,NC_002505,116901,117195,NC_002505,118337,118580
U5.VC2143 -> VC2143,VC2143,FlaX,FlaX,gene,srna,0.08932309839497557,-1.0,32,2,2.19,0.0001225781,0.99,2.52,NC_002505,-2298833,-2298200,NC_002505,-2334499,-2334435
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.2818505695218024,0.021983596854654605,31,"1,2",1.14,0.4521700436,0.28,0.27,NC_002505,-2933499,-2933305,NC_002505,-2681595,-2681424
U3.VC2753 -> IG.VC2753|VC2745,VC2753,VC0059 -> IG.VC0059|ccrB,VC0059,gene,gene,0.18409090909090908,0.15454545454545454,31,1,0.98,1.0,0.27,0.23,NC_002505,-2939147,-2939005,NC_002505,53632,53798
IG.VC0158|VC0162,IG.VC0158|VC0162,VC0162,VC0162,igr,gene,0.9094254174922163,0.18778026905829595,31,1,15.81,0.0,1.92,2.84,NC_002505,156507,156795,NC_002505,157803,158050
VC2030,VC2030,U3.VC2030,VC2030,gene,gene,0.25968768074031234,0.8718912666281088,31,2,44.66,0.0,2.45,1.73,NC_002505,2182406,2182579,NC_002505,2184605,2184613
IG.VC2497|VC2489,IG.VC2497|VC2489,VC2753 -> U3.VC2753,VC2753,igr,gene,0.017586877483723683,0.01818181818181818,30,"1,2",2.01,0.0067949897,0.29,0.25,NC_002505,-2681597,-2681527,NC_002505,-2939198,-2939100
Vcr043,Vcr043,U5.VC2361 -> VC2361,VC2361,srna,gene,-1.0,0.0,30,1,14.14,0.0,3.31,1.13,NC_002505,1114608,1114685,NC_002505,2517105,2517193
rimM,rimM,rplS -> U3.rplS,rplS,gene,gene,0.10304449648711944,0.18989280245022971,30,1,9.64,0.0,0.92,0.86,NC_002505,596720,596880,NC_002505,598109,598297
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.39204174820613175,0.336408931537184,30,"1,2",2.84,2.321e-6,0.42,0.43,NC_002505,-2931292,-2931100,NC_002505,55522,55698
IG.VC0059|ccrB,IG.VC0059|ccrB,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.33659346742941504,0.3107569721115538,30,"1,2",2.76,4.2657e-6,0.45,0.41,NC_002505,55513,55699,NC_002505,403611,403781
VC2361,VC2361,tuf,tuf,gene,gene,0.06646971935007386,0.6630727762803235,30,1,8.8,0.0,1.67,1.42,NC_002505,2517201,2517469,NC_002505,336441,336480
VCA0804,VCA0804,VCA0804 -> U5.VCA0803,VCA0804,gene,gene,0.25665648188563944,0.7917939764295068,30,1,3.99,1.1e-9,0.97,2.64,NC_002506,-747876,-747611,NC_002506,-746586,-746451
VC0329,VC0329,VC0329 -> U3.VC0329,VC0329,gene,gene,0.49855715871254164,0.8827968923418424,30,2,17.75,0.0,1.57,1.6,NC_002505,346803,346996,NC_002505,348540,348722
VC0250,VC0250,VC0249,VC0249,gene,gene,0.32514044943820225,0.4565597667638484,30,2,20.57,0.0,1.42,1.84,NC_002505,256719,256860,NC_002505,255632,255739
U5.VC0713,VC0713,IG.VC2497|VC2489,IG.VC2497|VC2489,gene,igr,0.0,0.17164116005749555,29,"1,2",36.89,0.0,0.38,0.89,NC_002505,762509,762580,NC_002505,-2679743,-2679736
secA,secA,U5.VC2392,secA,gene,gene,0.0009963467286615742,0.8585187645300565,29,1,146.03,0.0,1.91,6.27,NC_002505,-2563087,-2562810,NC_002505,-2560380,-2560351
IG.VC0713|VC0714,IG.VC0713|VC0714,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.3186169173666732,0.3090305444887118,29,1,3.71,1.04e-8,0.44,0.41,NC_002505,764503,764657,NC_002505,403613,403756
tyrA,tyrA,VC0695,VC0695,gene,gene,0.40294323756131745,0.30735615440640934,29,1,26.31,0.0,2.99,2.57,NC_002505,745212,745478,NC_002505,743915,744297
VC0487,VC0487,VC0486,VC0486,gene,gene,0.3325515947467167,0.27171903881700554,29,1,9.29,0.0,4.75,1.77,NC_002505,518135,518394,NC_002505,516914,517094
pgk,pgk,VC0478,VC0478,gene,gene,0.2293640054127199,0.6126453488372093,29,1,4.88,0.0,1.58,1.27,NC_002505,508328,508792,NC_002505,510327,510468
VC0767,VC0767,guaA,guaA,gene,gene,0.3041266252119842,0.05180787911494873,29,1,17.05,0.0,2.04,2.24,NC_002505,820602,820797,NC_002505,821702,821965
Qrr3,Qrr3,U5.VC0884 -> VC0884,CsrC,srna,srna,-1.0,-1.0,28,"1,2",951.12,0.0,0.6,4.65,NC_002506,772257,772299,NC_002505,944314,944393
VC2753 -> U3.VC2753,VC2753,IG.VC2753|VC2745,IG.VC2753|VC2745,gene,igr,0.0,0.27984344422700586,28,"1,2",1.85,0.0093972838,0.31,0.28,NC_002505,-2939199,-2939109,NC_002505,-2933474,-2933401
VC2753 -> U3.VC2753,VC2753,U5.VC1840,VC1841,gene,gene,0.0,0.34035656401944897,28,"1,2",28.94,0.0,0.31,4.03,NC_002505,-2939174,-2939153,NC_002505,-1981240,-1981207
VC2753 -> U3.VC2753,VC2753,IG.VC0158|VC0162,IG.VC0158|VC0162,gene,igr,0.05,0.09963204075856213,28,"1,2",2.71,1.84128e-5,0.31,0.26,NC_002505,-2939182,-2939101,NC_002505,150901,150957
U5.VC2361 -> VC2361,VC2361,tuf,tuf,gene,gene,0.0,0.6684636118598383,28,"1,2",12.46,6.1e-9,1.75,1.42,NC_002505,2517100,2517289,NC_002505,336408,336495
U3.VC2033,VC2033,VC2614 -> U3.VC2614,VC2614,gene,gene,0.8612600536193029,0.4967811158798283,28,1,9.73,0.0,11.15,1.67,NC_002505,-2187599,-2187564,NC_002505,2782827,2782914
IG.fre|murB,IG.fre|murB,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.028021694214876033,0.16732899298215947,28,"1,2",4.08,7.0e-10,0.27,0.43,NC_002505,323905,323975,NC_002505,-2679845,-2679737
IG.VC0158|VC0162,IG.VC0158|VC0162,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.3772997452589867,0.10682924381554519,28,"1,2",3.26,1.12963e-5,0.45,0.43,NC_002505,152804,152987,NC_002505,-2936972,-2936803
IG.fre|murB,IG.fre|murB,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.2963584710743802,0.34434397490311863,28,"1,2",2.02,0.002709155,0.42,0.4,NC_002505,325914,326098,NC_002505,55536,55770
IG.VC0059|ccrB,IG.VC0059|ccrB,IG.fre|murB,IG.fre|murB,igr,igr,0.3332718213692563,0.3043646694214876,28,"1,2",4.56,1.0e-10,0.43,0.43,NC_002505,55501,55682,NC_002505,326011,326097
FlaX,FlaX,VC2545 -> U3.VC2545,VC2545,srna,gene,-1.0,0.463855421686747,28,"1,2",8.46,0.0,5.47,0.98,NC_002505,-2334662,-2334444,NC_002505,2726607,2726624
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.10652817502132571,0.3493264439933567,28,"1,2",2.19,0.0025671837,0.43,0.43,NC_002505,-2937084,-2936804,NC_002505,55551,55752
trmD,trmD,rpsP -> U3.rpsP,rpsP,gene,gene,0.43528283796740175,0.19708029197080293,28,1,7.83,0.0,0.91,0.59,NC_002505,597701,597796,NC_002505,596410,596679
VCA0804,VCA0804,VCA0804,VCA0804,gene,gene,0.7621126145787865,0.18856394587516367,28,"1,2",5.69,1.0e-9,2.99,0.81,NC_002506,-746674,-746500,NC_002506,-748198,-747603
IG.VCA0754a|VCA0751,IG.VCA0754a|VCA0751,VCA0751,VCA0751,igr,gene,0.8261014686248331,0.19812680115273776,28,"1,2",74.68,0.0,2.78,3.98,NC_002506,-697472,-697215,NC_002506,-696387,-696100
VC2111 -> U3.VC2111,VC2111,VC0633,VC0633,gene,gene,0.38210399032648124,0.0,28,1,15.1,0.0,9.53,0.76,NC_002505,-2269757,-2269537,NC_002505,-675838,-675626
VC0695,VC0695,tyrA,tyrA,gene,gene,0.45010924981791695,0.5283812193412754,28,1,22.27,0.0,2.49,3.49,NC_002505,744108,744495,NC_002505,745408,745641
VC2033,VC2033,VC2033,VC2033,gene,gene,0.47050938337801607,0.06702412868632708,28,2,3.85,8.8e-9,1.93,1.46,NC_002505,-2188787,-2188708,NC_002505,-2190099,-2189804
pgk,pgk,VC0478,VC0478,gene,gene,0.09945872801082543,0.04578488372093023,28,2,5.86,0.0,1.73,2.16,NC_002505,508261,508475,NC_002505,509540,509696
IG.VC0158|VC0162,IG.VC0158|VC0162,VC2753 -> IG.VC2753|VC2745,VC2753,igr,gene,0.10585904330597226,0.13636363636363635,27,1,1.1,0.6870927127,0.24,0.26,NC_002505,150900,151046,NC_002505,-2939192,-2939002
